,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.561673698630793,2.5513209608107665,2.58864466857494,0.3130759751608234,1.8732350824225348,1.1594776912449767,-8.88438335450593,-8.88438335450593,0.7403652795421608,0.7403652795421608,0.1174985360330865,0.1174985360330865,4.509397150963991,11.068194792158943,42.95824360793117,1.8212712353275013,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.6751490966767423,1.9043381286149734,0.46952625774822637,1.9562439967990908,1.1595023213807802,1.6327652268495898,-4.01470848036376,-8.88438335450593,0.33455904003031334,0.7403652795421608,0.00012829931606682713,0.1174985360330865,6.491113598709163,11.068194792158943,42.95824360793117,1.8212712353275013,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.259503754749821,0.30038600514153413,1.2743562146921616,1.1550017340606271,2.4596895831332755,2.978827666668533,-3.7751039205798973,-8.88438335450593,0.3145919933816581,0.7403652795421608,0.000644261537642946,0.1174985360330865,6.70797316495368,11.068194792158943,42.95824360793117,1.8212712353275013,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.44149322352477893,0.9442199786573584,0.2766009603438374,0.8417312839946506,2.1326444453461986,2.0132521859650248,-5.050537159603066,-8.88438335450593,0.4208780966335888,0.7403652795421608,0.00010906196821885594,0.1174985360330865,5.659216820354111,11.068194792158943,42.95824360793117,1.8212712353275013,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.2358357408512752,1.032520080680655,0.799624048709995,2.7364254746402668,0.019460382734405007,2.519919638701464,-6.865562138907677,-8.88438335450593,0.5721301782423064,0.7403652795421608,0.021788975273786128,0.1174985360330865,4.8339897818429804,11.068194792158943,42.95824360793117,1.8212712353275013,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.04119349171283675,1.274909444349574,2.1752553804769494,1.7829531301388735,0.5911576527613255,0.17442405928263438,-5.496527641784792,-8.88438335450593,0.45804397014873266,0.7403652795421608,7.157580653169586e-05,0.1174985360330865,3.994360459451169,11.068194792158943,42.95824360793117,1.8212712353275013,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.849113909227738,1.7242952683567905,2.219581291167262,0.4259735774726114,1.5343353493830905,0.6469812045046301,-7.267581101099293,-8.88438335450593,0.6056317584249411,0.7403652795421608,0.010796481400838179,0.1174985360330865,4.041263275496654,11.068194792158943,42.95824360793117,1.8212712353275013,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.9979442982853841,2.3400010933766784,1.2023045446886487,2.87108522818752,0.6802705101751846,1.3207274832730256,-7.309605116526552,-8.88438335450593,0.6091337597105461,0.7403652795421608,0.0008575315622082569,0.1174985360330865,4.6453504217168415,11.068194792158943,42.95824360793117,1.8212712353275013,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.5548233108101013,0.42075512028931955,1.5875276136735783,1.3859804756052367,2.975014064107043,2.2035102565450355,-7.311040175916472,-8.88438335450593,0.6092533479930393,0.7403652795421608,0.00020859661199312942,0.1174985360330865,3.532129726158722,11.068194792158943,42.95824360793117,1.8212712353275013,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.5956921710027638,2.87061099216161,2.8341445959537994,2.3841406922088533,2.732612447072901,0.5752788311155081,-8.236873916519759,-8.88438335450593,0.6864061597099799,0.7403652795421608,0.049355472717409234,0.1174985360330865,4.788235791470953,11.068194792158943,42.95824360793117,1.8212712353275013,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,3.141592653589793,3.141592653589793,3.141592653589793,2.5061006360751885,3.0220083677679055,0.01,-7.696217956687389,-8.88438335450593,0.6413514963906157,0.7403652795421608,0.005261806943010914,0.1174985360330865,3.3786613343961136,11.406044649773673,43.19980120521372,1.620450805377112,7.990624216089189e-05,0.00952587482109168,91,3.5641627311706543,6.995128870010376,0.2892494201660156,10.848599433898926
11,2,3.141592653589793,3.141592653589793,3.141592653589793,2.829209126773509,3.141592653589793,0.01,-8.155345214220514,-8.88438335450593,0.6796121011850428,0.7403652795421608,0.005852185776973475,0.1174985360330865,2.968812639572377,10.914396854159056,44.02882257275139,1.4208668835178446,0.00014234165345907096,0.009828762363637751,97,4.001127004623413,7.099893093109131,0.3356151580810547,11.436683177947998
12,3,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.01,-7.459055058528938,-8.88438335450593,0.6215879215440782,0.7403652795421608,0.003817776451951509,0.1174985360330865,3.7770945168269208,11.30279001611478,42.73160943605424,1.3224164982362872,0.001003440157334835,0.006224887510740965,88,3.679736614227295,7.056114435195923,0.4574401378631592,11.1933434009552
13,4,3.141592653589793,3.141592653589793,3.141592653589793,2.9806076323503223,3.141592653589793,0.01,-7.544250541462751,-8.88438335450593,0.628687545121896,0.7403652795421608,0.0030742140186463254,0.1174985360330865,3.6657988438824916,11.34051460117484,41.748498942304224,1.2139922906827487,0.0001594529935630148,0.009803988213246202,104,3.9639511108398438,7.10214900970459,0.37103271484375,11.437192678451538
14,5,3.141592653589793,3.141592653589793,3.141592653589793,2.7181313887515373,3.141592653589793,0.01,-8.136176374874818,-8.88438335450593,0.6780146979062348,0.7403652795421608,0.0030145700868754615,0.1174985360330865,3.0319287369295154,10.848103466884638,41.184628017585666,1.1045622029355777,7.427044346055497e-05,0.00937145552101898,118,5.083605766296387,6.995269536972046,0.3554699420928955,12.43439507484436
15,6,3.141592653589793,3.141592653589793,3.141592653589793,2.647121988136404,3.141592653589793,0.01,-6.951244105675049,-8.88438335450593,0.5792703421395874,0.7403652795421608,0.0005424734042027876,0.1174985360330865,3.200397937062199,11.373129016950214,40.54610364048373,1.0922481345819248,9.428343360025355e-05,0.009642323666562853,100,3.785247325897217,6.957589626312256,0.3542287349700928,11.097114324569702
