,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,3.0279615013041723,2.9558211721967735,2.705690547794813,2.319956912764426,1.0572626192702366,0.31890472689662197,-7.783564008078217,-7.783564008078217,0.6486303340065181,0.6486303340065181,0.008402505033947108,0.008402505033947108,3.5396774432014197,10.813390290486058,39.01665620047457,0.3863876463606675,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.2721574358464505,1.2639665836204619,2.0426266556225374,0.9145091474949149,0.6699385048400675,2.6323716055285558,-7.293254618055398,-7.783564008078217,0.6077712181712832,0.6486303340065181,0.04256129243623657,0.04256129243623657,7.138857600035536,10.813390290486058,39.01665620047457,0.3863876463606675,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.20658601741163027,2.603378573277704,0.6571454066729703,0.45833366818270904,0.6304449032711016,2.4710657773834983,-7.411095557900667,-7.783564008078217,0.6175912964917223,0.6486303340065181,0.0012002806392392281,0.04256129243623657,4.208853401969165,10.813390290486058,39.01665620047457,0.3863876463606675,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.3889529693673555,0.31072438352801146,0.05641342803718439,2.0789086815805877,3.131355457207243,1.8573597361718732,-4.5005065075707735,-7.783564008078217,0.3750422089642311,0.6486303340065181,0.00012287714038314093,0.04256129243623657,4.939846326043746,10.813390290486058,39.01665620047457,0.3863876463606675,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.9392260244205295,2.0207165759342898,2.242681328544403,1.3627261267275446,1.3114350868739815,0.8726239455998733,-7.632818862681721,-7.783564008078217,0.63606823855681,0.6486303340065181,0.027536999669130927,0.04256129243623657,6.149393615554111,10.813390290486058,39.01665620047457,0.3863876463606675,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.9322219979511124,0.771113047899491,1.2429985862068675,1.8337734921367228,2.2754734852097878,2.0387706337338507,-6.777692287062157,-7.783564008078217,0.5648076905885131,0.6486303340065181,0.000610595130151671,0.04256129243623657,5.0181211200373355,10.813390290486058,39.01665620047457,0.3863876463606675,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.6124812061688985,1.0930364576785203,1.6948197451321132,2.6955373586296654,2.6142661052918683,1.4855121215679976,-7.225835268146591,-7.783564008078217,0.6021529390122159,0.6486303340065181,0.000612749763345819,0.04256129243623657,3.8068448182465104,10.813390290486058,39.01665620047457,0.3863876463606675,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.4574898733995372,1.5772580814074548,3.0776041467550206,2.9686123188795692,2.037207451765776,0.3472640824936415,-6.411966104650612,-7.783564008078217,0.5343305087208844,0.6486303340065181,0.00033720632738664486,0.04256129243623657,4.330374053589004,10.813390290486058,39.01665620047457,0.3863876463606675,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.1325635129560778,0.5894793156174646,0.3593908679675904,1.1719758279004688,0.09968428805263625,1.0218342128161102,-6.232919978274919,-7.783564008078217,0.5194099981895766,0.6486303340065181,0.0030753633132141233,0.04256129243623657,4.986787486629808,10.813390290486058,39.01665620047457,0.3863876463606675,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.789646687224407,2.2264073722916344,1.5515156185894101,0.0450547505856931,1.6283182722418459,2.951747188702171,-7.438701086707232,-7.783564008078217,0.6198917572256026,0.6486303340065181,0.012715341012218863,0.04256129243623657,5.324237541557906,10.813390290486058,39.01665620047457,0.3863876463606675,0.0,0.0,0,0.0,0.0,0.0,0.0
