,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.1105164894944806,2.1239077593542417,2.2896800860200894,2.0033796015253724,0.031115783737004216,0.6239408623556446,0.68796152401351,1.4202823600455425,2.6912222541356647,2.363521682441596,1.2203581814052915,1.8659130021287338,2.5980847266558644,1.0527618491996815,2.07718474042247,0.47201060784892235,2.3914409418648166,2.3879913995549837,-7.265534402087816,-7.265534402087816,0.6054612001739846,0.6054612001739846,0.032186925996628556,0.032186925996628556,6.970332613737789,100.00000000000004,43.32101971752409,0.1632537076992905,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.446990761029887,2.2544722483774975,1.0992310768093319,1.3803117121480695,2.0030658486392805,1.2018601575484262,2.1607784717265983,0.45347512186926187,1.7199357968466935,0.42005773624967374,2.407532417317993,2.73994116984111,0.39257050643265545,0.5506374253881036,1.8493951153483859,1.1692573633336119,3.1101753740324267,2.9708760506047525,-6.815486367682159,-7.265534402087816,0.5679571973068466,0.6054612001739846,0.00818352476107694,0.032186925996628556,7.106758897852437,100.00000000000004,43.32101971752409,0.1632537076992905,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.035962289766174015,1.320388311080392,0.803867987928546,1.5856645491407169,0.46841781640917307,3.0301326989354087,1.1043393877844456,0.6715492350712627,0.8786432053156905,0.20703152295898883,0.8854262642999161,2.2867518064564463,1.871517104294529,1.8289712946225078,0.6146640361084033,2.4422924367094354,0.8910951990887936,0.8818233329863328,-7.716991577518633,-7.716991577518633,0.6430826314598861,0.6430826314598861,0.03571938828402474,0.03571938828402474,5.272930636678481,100.00000000000004,43.32101971752409,0.1632537076992905,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.7023402632185799,1.6990871793602422,2.739946721412743,2.4941132176783616,2.370012290501781,0.3137883985902724,1.6331237595919201,1.5863831723705166,2.4028488260432868,2.0197831853014607,0.23473429434864782,0.08402798108210019,1.5746847387103593,2.358205126618844,2.637440288051695,1.4203953347588543,1.2248683117299881,1.1906532448008393,-7.032929446816823,-7.716991577518633,0.5860774539014019,0.6430826314598861,0.00909641758187903,0.03571938828402474,4.379681714241563,100.00000000000004,43.32101971752409,0.1632537076992905,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,3.0990501330342615,1.162343521583757,3.0207126948682017,3.0422161323661743,0.8074254305741149,1.3572658743887993,2.4222449393160352,2.369935757955552,0.5214309750706525,1.2226090284467679,1.5411671827154554,2.1924562205916787,0.9118586620906406,1.3048860947749574,1.5708111643917821,0.7208345278172478,1.9290474621829947,1.4133268648383186,-6.187565145011325,-7.716991577518633,0.5156304287509438,0.6430826314598861,0.003960974188073774,0.03571938828402474,6.252066752002975,100.00000000000004,43.32101971752409,0.1632537076992905,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.1833530912208183,0.401262816645398,1.758749905747587,2.67464230188631,1.2974604127837446,2.818554930548998,3.0496899399964983,0.09094241924457902,2.881079159699966,2.5197111754506074,2.145808115880061,0.5298635983547018,2.441942739079867,0.02552193268680857,2.2156202136276963,2.8865050108683583,1.4837087744707644,0.6029282382977234,-7.165267638709564,-7.716991577518633,0.5971056365591304,0.6430826314598861,0.0032467873314298615,0.03571938828402474,4.739631260823558,100.00000000000004,43.32101971752409,0.1632537076992905,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.4086668164928716,2.980136441831047,0.5389591130331723,0.972509717677094,2.5658611458378977,1.6979684832646407,0.16654297673523324,1.9817579629287287,0.028374951439628954,1.529528116554599,3.0577091393445923,1.2305429245137962,2.195501116982712,0.8614428311769292,0.6395694014359988,2.6699424406850247,1.6364036871214283,1.9865371442384334,-6.873916653197088,-7.716991577518633,0.572826387766424,0.6430826314598861,0.004322585249816399,0.03571938828402474,5.203105974045947,100.00000000000004,43.32101971752409,0.1632537076992905,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.6947367564037186,2.598413375289572,1.2990890144098726,0.23707834196371239,1.007570513333989,2.198492048948668,1.4967757071489476,3.0620874485720875,1.0733859518990427,2.9306155195133217,0.6244246364066002,1.4931221251138629,1.1032105783671338,2.1387582858961736,2.94608403197104,1.9316478117476088,0.29429898975478136,2.62286551579396,-7.047116100948753,-7.716991577518633,0.5872596750790627,0.6430826314598861,0.05135453216922997,0.05135453216922997,5.189514992675697,100.00000000000004,43.32101971752409,0.1632537076992905,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.720594960870243,0.0835099758233919,1.9526580747918378,0.7775808981226128,2.910582830968021,0.7722707172674766,0.6216929249268512,2.589946679391607,2.0027769721165742,1.7864509079186441,2.761185908170865,3.0940897108736007,0.3209495066234735,2.8461386074110266,0.2107787320968388,0.059334541117562756,0.5131253474203648,0.27659062506876403,-7.28659606882475,-7.716991577518633,0.6072163390687292,0.6430826314598861,0.020802200234890822,0.05135453216922997,6.087970852750388,100.00000000000004,43.32101971752409,0.1632537076992905,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.485424911589588,0.6514454413420703,0.21406864132300657,0.6039249358487444,1.771760045435648,2.502614426125682,2.6047736819377327,1.126384368928915,1.357015003033415,0.7648149714449765,1.8458395360658115,0.8196067106071434,2.8567295996162003,2.5383689900685833,1.1920008600491634,1.6791727733702932,2.7970746423467827,1.5784764928418997,-7.224664119612096,-7.716991577518633,0.602055343301008,0.6430826314598861,0.009447516060961425,0.05135453216922997,4.585785999464086,100.00000000000004,43.32101971752409,0.1632537076992905,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,0.01,0.01,0.01,0.01,3.141592653589793,0.01,0.01,3.141592653589793,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,0.01,-7.493330020133733,-7.716991577518633,0.6244441683444778,0.6430826314598861,0.0038615335120940706,0.05135453216922997,3.756066539855361,88.51682878799933,50.34543427581758,0.1359185564423809,0.00046939323631767563,0.009915633999452772,604,59.9548876285553,17.338927507400513,0.23062896728515625,77.52448582649231
11,2,0.01,0.01,0.01,0.01,0.01,3.141592653589793,0.01,0.01,3.141592653589793,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,0.01,-7.482407547753922,-7.716991577518633,0.6235339623128268,0.6430826314598861,0.003814094785100092,0.05135453216922997,3.7618994274539688,84.26688108887166,50.295351624696146,0.11808286941444687,0.0005620181701949836,0.01002384992664839,615,60.41076183319092,17.520225048065186,0.2643270492553711,78.19535398483276
12,3,0.01,0.01,0.01,0.01,0.01,3.141592653589793,0.01,0.01,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,0.01,-7.467083396040823,-7.716991577518633,0.6222569496700686,0.6430826314598861,0.003767182328633322,0.05135453216922997,3.7753273207280955,85.49894526741468,50.199122530050204,0.10662478586472253,0.0005272695629298135,0.00929633446306353,606,59.220537185668945,17.317769289016724,0.26610660552978516,76.80445528030396
13,4,0.01,0.01,0.01,0.01,0.01,3.141592653589793,0.01,0.01,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,0.01,-7.4704615959873415,-7.716991577518633,0.6225384663322785,0.6430826314598861,0.0037660122425530215,0.05135453216922997,3.7741236021235522,85.86115257449292,49.98864259092072,0.09665148006394757,0.0004598027134279054,0.010006403693510895,539,53.12705636024475,17.252568244934082,0.2388625144958496,70.61853122711182
14,5,0.01,0.01,0.01,0.01,0.01,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,0.01,-7.454553669155427,-7.716991577518633,0.6212128057629522,0.6430826314598861,0.003696007007502616,0.05135453216922997,3.785465807793557,10.364487733778535,12.59380575131223,3.269997185855058e-05,0.00032687472505865065,0.006216920738432971,657,64.64074373245239,17.003486156463623,0.3710968494415283,82.01537466049194
15,6,0.01,0.44166533869693425,0.01,0.01,1.1358048398578027,3.141592653589793,0.3438910219129115,0.01,3.141592653589793,1.5347523116949129,2.6773731181376386,2.238962913130889,0.01,1.5760818776170706,1.937352407142136,0.01,0.01,0.27947442150189805,-7.151080865998719,-7.716991577518633,0.5959234054998933,0.6430826314598861,0.007495465951132333,0.05135453216922997,5.269006431714956,8.790604080794392,10.53624320180212,3.270593014160213e-05,6.377787310087113e-06,0.009941524455426278,391,38.51525020599365,17.709023475646973,0.3381354808807373,56.562461137771606
16,7,0.01,1.6393036660632836,1.0849168335914174,1.2836957473350696,1.0584705687827467,2.4483758497105748,1.379585884829239,0.01,3.141592653589793,1.1184668954752435,0.12131971668339243,2.291064273525679,2.475942766875168,1.76294951208455,0.01,2.948180975624653,0.4599728266644477,2.1034790661343026,-5.425683737989382,-7.716991577518633,0.45214031149911516,0.6430826314598861,0.003220732973519657,0.05135453216922997,6.607210882994703,6.104142668032128,16.937230092767404,3.268962994828392e-05,3.876720297467097e-06,0.009759683415872439,201,19.929354667663574,17.76550817489624,0.3831450939178467,38.07805299758911
17,8,0.3645151164283054,0.01,0.01,0.5865121055523205,0.01,2.391588041846319,0.01,0.896644952233702,0.01,0.9665235688317894,1.5245795478833808,1.985085616895427,2.4636811586822525,2.8834500562748486,3.141592653589793,2.7536030976020287,2.429171134045138,0.01,-6.102707016733994,-7.716991577518633,0.5085589180611662,0.6430826314598861,0.004304290313133723,0.05135453216922997,6.127372768192032,100.00000000000004,38.31613813521173,0.3425613614529697,7.536636571412749e-06,0.009952436462022676,309,31.006266355514526,18.016451358795166,0.31516098976135254,49.33792591094971
18,9,0.01,0.01,0.01,0.01,0.01,3.141592653589793,0.01,0.01,3.141592653589793,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,0.01,-7.486615742020424,-7.716991577518633,0.6238846451683687,0.6430826314598861,0.0038391712933447276,0.05135453216922997,3.7583318386087967,4.199413812732148,12.91347663295205,2.2135927519684827e-05,0.00017477994243768983,0.00983217351461626,602,59.18309497833252,17.40605616569519,0.2895371913909912,76.87873768806458
19,10,0.7914572364226051,1.010901553237089,0.23544530528982732,0.7837792201219754,0.08811080471636094,3.141592653589793,0.46156444952539855,1.6480611445898203,1.272306547228772,0.7387408013306478,1.4209287771513788,1.4250681885892997,2.1902801533821323,2.1470717192240345,0.01,1.0316081999190823,0.12203942868793007,0.01,-6.881084383527133,-7.716991577518633,0.5734236986272611,0.6430826314598861,0.006947424220991809,0.05135453216922997,4.679930126712371,3.879086880293308,12.670595705732763,2.2136642354539293e-05,1.3341307062331663e-05,0.009696754752457393,151,15.245649576187134,17.623775720596313,0.2812521457672119,33.150723457336426
20,11,0.01,0.8759324737087223,1.0348547546550244,1.3998715086197133,0.9722947804531614,3.141592653589793,1.1867592132965958,0.40758988503892474,0.8435662669950305,0.12646441438436884,1.3427714542769034,2.195120478441808,1.2890642349958836,1.963031807524027,0.8473656253393699,2.656724790374893,1.0813274500593615,0.01,-7.320684350998281,-7.716991577518633,0.6100570292498567,0.6430826314598861,0.04802817935940502,0.05135453216922997,6.4343767232183,3.810485737721704,12.456166473041437,2.2138888444409534e-05,1.8276012836442022e-05,0.009972332621678605,177,17.80367612838745,17.73752212524414,0.3296241760253906,35.87086820602417
21,12,1.5685394951897957,0.8551032983848308,1.1419990196051546,1.1091516470684148,2.085347452218831,1.292855834306609,0.9431667592215013,1.5161701683793998,2.900302041260312,2.949306566685723,2.4770913524665716,1.3282275493682618,1.689083417518465,1.6417670437610343,2.6746062564799837,0.4095920626116993,1.4869525139014252,1.2079332957921542,-7.233128880631301,-7.716991577518633,0.6027607400526084,0.6430826314598861,0.0008115682072160673,0.05135453216922997,5.3004728218376655,100.00000000000004,38.85605271544085,0.28726702265861787,8.002520741364911e-06,0.009720852039095205,84,8.827689170837402,18.020296812057495,0.3295598030090332,27.17758846282959
22,13,0.01,0.01,0.01,0.01,0.01,3.141592653589793,0.01,0.01,3.141592653589793,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,0.01,-7.479587025123637,-7.716991577518633,0.6232989187603031,0.6430826314598861,0.0037942193888247447,0.05135453216922997,3.766026833853978,3.9281022760134334,12.592127347077698,2.820331399792138e-05,0.000352131031350809,0.009865612755615606,605,59.30148124694824,17.285817861557007,0.3322741985321045,76.91962313652039
