,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.9575006472397989,2.9518660428894288,1.9798340381736237,1.54789450236553,2.6309193251044243,0.9554871024710831,3.00899940086442,1.2274369944307795,1.9020248414639276,0.7377877116510987,2.7666806559081674,2.6179718051791836,1.5780693533206072,0.570716213574707,0.05576515813722827,0.4174481426646943,-6.103642880382587,-6.103642880382587,0.5086369066985489,0.5086369066985489,0.0015336369284421956,0.0015336369284421956,5.701008974123816,17.297502110267672,37.28421298216202,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.445854534087457,1.8310926122217124,0.9638339462011637,0.5297073646728613,1.1244102843894905,0.11769943227538356,0.8115931753776023,2.5151912909996317,2.4337725856988,2.680548467630262,1.3373980601168693,2.3253786219054335,0.5015989713891673,2.142292524241214,0.39059637575872075,2.769833936250842,-6.960169662635334,-6.960169662635334,0.5800141385529445,0.5800141385529445,0.007440012645936345,0.007440012645936345,5.632022355418648,17.297502110267672,37.28421298216202,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.4096604106939601,0.7937098094684059,2.3423451527037447,1.1423871722443144,1.8253870901051898,1.8357961084760532,2.6275454551974637,2.1156403009860716,0.6318659637334552,2.141789745931274,1.6004730436142216,1.666077940187306,2.020401217192309,3.0158190080988514,0.693337481718369,2.119696032023671,-7.7719734063982795,-7.7719734063982795,0.64766445053319,0.64766445053319,0.006267907381402812,0.007440012645936345,5.001234248653326,17.297502110267672,37.28421298216202,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.6907034608803615,1.2588778486382475,0.7472758980408306,2.837026821803836,0.4144826876789976,3.117561367953289,0.45108129854372103,0.5371114149891678,0.9746258142179652,2.5096027634065905,1.258917725360924,3.1114658676020084,2.7221783923467897,1.6126216326450253,2.6516094562252377,1.368370728879205,-6.848569914683487,-7.7719734063982795,0.5707141595569573,0.64766445053319,0.007946105128476735,0.007946105128476735,5.239835752526659,17.297502110267672,37.28421298216202,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.9355915791533846,2.7736887387730986,1.4565631197357403,2.3186747818477564,2.279934482095249,2.022140715105465,2.4277451479343233,1.5195890749854177,0.19113059852587957,3.061464063416071,2.277298035386913,0.35664726833158916,0.6976515136060247,0.9115846888754864,1.3292738718402854,0.9447480689686338,-7.037563398973465,-7.7719734063982795,0.5864636165811221,0.64766445053319,0.030290225029103356,0.030290225029103356,5.451424276384053,17.297502110267672,37.28421298216202,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.2808216910218659,2.2958140090309676,3.0406648366028395,0.6904616945589654,1.3602102356578436,0.7489693044333062,2.0140291485081208,2.8556598126965644,2.5678315805570953,1.5665872990063496,0.3279410282253523,1.1275797024659533,3.0490537621548066,2.243006644054482,2.853799104604852,1.0206275926680304,-7.056995396701974,-7.7719734063982795,0.5880829497251645,0.64766445053319,0.00388124407422072,0.030290225029103356,5.688609580872999,17.297502110267672,37.28421298216202,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.9161686170839536,2.1988763824776743,1.8023433748208348,0.06884380936549929,0.6368168360660548,2.7405266260825742,0.08487136953565846,1.853564312365683,1.6548009699236916,0.21149929789424365,2.1778776913465046,1.520727636436232,1.3980160667307207,1.114682393619782,2.300027253197955,1.779853072311492,-7.479939721244012,-7.7719734063982795,0.6233283101036676,0.64766445053319,0.02029971565162514,0.030290225029103356,5.191801383184973,17.297502110267672,37.28421298216202,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.3890443949091926,1.4581786728405095,0.08259374123283394,2.200068339725953,2.017687479195212,2.3312722985180234,1.5575794785267214,0.7100184899986626,0.7507692165530759,1.5913990392790884,0.2645527632979927,2.069037259833206,2.244401594939468,0.027455422345511384,1.6743596382383825,0.2126828250495923,-7.268527731551958,-7.7719734063982795,0.6057106442959965,0.64766445053319,0.021455964851764,0.030290225029103356,5.540592221217118,17.297502110267672,37.28421298216202,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.5954788851729043,0.49405138044907354,2.661021920428548,2.6163349431392384,0.03191152144222613,0.6335472671861746,1.0434741266643965,2.5420282559787064,3.0243666639509734,0.5621515338704871,2.9631669212998335,0.3137544016898111,0.0710825933333315,1.4229410815210939,1.9943044230126366,2.271124785348417,-7.7369555040097895,-7.7719734063982795,0.6447462920008158,0.64766445053319,0.003842583554466501,0.030290225029103356,4.761940219071533,17.297502110267672,37.28421298216202,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.2564966214515334,0.26375525839500125,0.5055226787011434,1.6979714917686013,3.026800193868861,1.4886751139741956,1.881059232936778,0.18931720567242233,1.2815511045321635,1.2532471031373826,0.761574206644518,0.8855766794220034,0.958342299084177,2.575805185552386,1.1950225451758032,2.8374515036587633,-8.071476165151898,-8.071476165151898,0.6726230137626582,0.6726230137626582,0.1301398445590754,0.1301398445590754,6.4962832847735825,17.297502110267672,37.28421298216202,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,0.01,0.23649331579505167,0.01,0.3630193402792913,3.141592653589793,0.2361270254646967,3.141592653589793,0.01,0.01,0.01,0.01,0.01,3.141592653589793,0.9742462305599779,3.141592653589793,-7.231910851528868,-8.071476165151898,0.6026592376274057,0.6726230137626582,0.002699873885286436,0.1301398445590754,3.8499105552530395,8.283228494957552,14.91496870222525,4.7615948087085465e-06,0.009953595057306421,624,62.96396780014038,3.028947114944458,0.12560176849365234,66.11858630180359
11,2,2.992136422916243,0.01,2.8894658605777823,0.5430883257486889,2.9616655052120637,2.25948006874753,1.8816560068873087,0.8514390000459879,0.3832446126111908,1.1160587083530977,0.9528585550635384,0.01,1.749173706885597,1.9644061484310946,2.8597868685587575,3.141592653589793,-6.723472435926657,-8.071476165151898,0.5602893696605548,0.6726230137626582,0.004317176755749087,0.1301398445590754,5.850760891217625,6.0504050084950896,11.840261454262853,4.833019645399433e-06,0.00963683848756977,162,16.148621797561646,3.476715087890625,0.12427854537963867,19.749661207199097
12,3,0.01,0.01,0.25655477600392296,2.167627788162344,1.5767397081262495,1.70112866281094,1.4384761379700204,0.8375911056112225,2.4083156400768866,0.5944444247062683,1.8375004029099529,0.01,0.9666080985685803,2.9562471184161754,1.0884871003962593,2.0683074655178713,-8.913720706833919,-8.913720706833919,0.7428100589028266,0.7428100589028266,0.13445181085157665,0.13445181085157665,4.593459255195768,6.3879116489844785,12.593378499843373,8.789445394434728e-06,0.009626719842519345,139,13.623571157455444,3.720093250274658,0.14775824546813965,17.49146604537964
13,4,0.01,0.01,0.01,2.029412893802464,1.2597972811909686,1.9465925011051433,1.1072541304271204,0.6015124067806243,3.141592653589793,0.31098009000394256,2.5853762859691396,0.01,1.2102398608484637,3.141592653589793,1.0152268915181952,1.673166547435581,-6.297995514799368,-8.913720706833919,0.524832959566614,0.7428100589028266,0.00019440938354670851,0.13445181085157665,2.6157043732758254,2.651325094939545,13.450995513222471,1.4729134773316094e-05,0.00984788434827929,216,21.64419651031494,3.5384626388549805,0.17049765586853027,25.35322594642639
14,5,0.016873186696034288,0.16018983582262858,0.8717253750194491,2.572079309290827,1.3728921431335739,1.3153216487634283,1.6928327623896682,1.661106614670554,1.4997909214891076,0.7679017871485505,0.865488191382951,0.01,0.5795850599727053,2.3526744290424104,1.4226540523529532,2.4300205761021685,-7.441647464903601,-8.913720706833919,0.6201372887419667,0.7428100589028266,0.0037180634817826595,0.13445181085157665,4.162315908406562,2.0938625199504344,14.13168265790303,2.4994556208381685e-05,0.00876658909969587,101,10.299953937530518,3.937690019607544,0.13467812538146973,14.372393608093262
15,6,0.41005357361849837,0.17355934046572383,0.4592085078409559,1.664396533372351,1.9301436857913448,1.8418623199408752,1.5368093974450932,0.9304704310646467,1.9161913596082898,1.028461619331801,1.6008730643420856,0.21342901120198748,1.0097221569815171,2.9537073716978055,1.07677479862216,2.197649763537197,-6.842328026669266,-8.913720706833919,0.5701940022224389,0.7428100589028266,0.0010799982537708828,0.13445181085157665,4.012172782240022,1.7077138081312226,19.406046398751812,5.589130189413132e-05,0.009876050903560678,75,8.59843373298645,3.7459330558776855,0.1499643325805664,12.494403600692749
16,7,1.8332699273753397,1.419316422100894,1.9717726357767664,2.0095139130737505,1.5211550303405894,1.2859981436668475,1.6408716582583032,1.3453284166295871,1.3192506366445411,1.1389498620633995,1.2006376962429022,2.0743026832316867,1.5653094814224704,1.4069808714685803,1.8092551160255927,2.3335224866268955,-8.088993987059277,-8.913720706833919,0.6740828322549398,0.7428100589028266,0.09343311432300136,0.13445181085157665,6.215202373124299,1.757782994591722,19.02479769144853,2.672287565721364e-05,0.009399813445706536,96,10.343725442886353,3.795226573944092,0.17385292053222656,14.312849998474121
17,8,0.01,0.01,0.19613219095470388,2.857642667033681,1.5848564977018882,1.2960684539773855,1.5911112604233897,0.6204339523504756,2.4652776210332017,0.24049830501929229,1.5659282708742945,0.08283127285121887,0.8299075455638727,2.754781753403736,1.137036096625896,2.312754190647926,-5.835693186559634,-8.913720706833919,0.4863077655466362,0.7428100589028266,0.004097707032484547,0.13445181085157665,6.85617444680161,1.2875414963822176,20.595206970811386,0.00012017603013942261,0.009891486266217473,134,13.778488159179688,3.887815475463867,0.21602535247802734,17.88238763809204
18,9,1.350805637747142,1.1581725728294088,1.9232123377273833,1.316595092847059,0.8607088939464754,1.7036924200611188,1.1818193344903432,2.428758571981793,1.5821999654860845,1.39219347008081,1.5480440973721077,0.9954670874105821,1.1414328559485898,1.525282614267198,1.8781616231166665,1.6664316722462091,-7.312623894783461,-8.913720706833919,0.6093853245652884,0.7428100589028266,0.0015696483334082557,0.13445181085157665,4.433055413824832,1.3133224418352971,20.546609497630467,4.492039555253509e-05,0.009208039926193734,69,7.315180540084839,3.5695130825042725,0.15911555290222168,11.043852090835571
19,10,1.6731739291625167,0.8052800560197044,1.133714762591137,1.4833431757721103,2.899558387301336,1.5492516261835325,1.9211229807596786,0.5844183512168566,0.7511366359143307,1.654623295353114,0.5353756328893795,1.5645480693908538,1.2881115183857879,1.911597776288035,1.4943177884582028,2.6327948932764995,-6.48406459355846,-8.913720706833919,0.5403387161298717,0.7428100589028266,0.0005724823112844031,0.13445181085157665,5.850629447649894,1.2924770190506913,20.70188833351136,7.180210419063374e-05,0.009831520534523533,85,8.90363597869873,3.953317642211914,0.1575775146484375,13.01457691192627
20,11,1.9559675696871732,1.7405313238100153,2.1825775071025446,1.9450215399369792,1.1692508634845113,1.4064444225641175,1.611461986458623,1.5823660896683713,1.492448056971977,1.2138176192482422,1.6181104832754056,2.100949246171167,1.8140346307061614,1.4088402775139206,1.7972833164226092,2.016141020132368,-7.517778015576105,-8.913720706833919,0.6264815012980087,0.7428100589028266,0.02343910247173517,0.13445181085157665,5.796929243967789,1.305500659887324,20.397816525287155,7.492775905310554e-05,0.00964381705128766,78,7.943550109863281,3.5359976291656494,0.1618974208831787,11.641487836837769
21,12,1.7714486869007036,1.0918381572159988,2.0018986726224957,1.9619639855779363,1.4419037737324123,1.1872806238402096,1.4682924809869737,1.4630404055560884,1.3917273802755894,0.9037387035493856,1.09874728120872,1.963312063064753,1.243757984615827,1.3806182842662087,1.895949697069601,2.567533540290482,-6.92245494789165,-8.913720706833919,0.5768712456576375,0.7428100589028266,0.004959455536339058,0.13445181085157665,4.109442186985305,1.2702422078138311,20.34608457377035,6.928906470412538e-05,0.0097152934741986,97,9.610260725021362,3.5126636028289795,0.1526472568511963,13.275636196136475
22,13,1.6700083974976934,1.7543741169420777,1.6956125596877105,2.133945117109335,1.731634697417013,1.4387820364132777,1.8942598172428171,1.1708991024505238,1.1461256271834028,1.5356203140039582,1.1114694897622333,2.030511507545586,1.9163955251294602,1.4460744590617205,1.6870321316663495,1.9410667375871222,-8.727727743997162,-8.913720706833919,0.7273106453330969,0.7428100589028266,0.021320915736520063,0.13445181085157665,3.624102010864604,1.2932225629792664,19.922941902584054,0.00012198367929316981,0.008783358375936199,84,8.339397192001343,3.743377208709717,0.1406702995300293,12.223490953445435
