,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.10584769161202578,1.6880770069451714,2.788147257450827,2.1665061280683258,2.3106729193851154,0.9953690611164671,3.078403648083665,2.13384030128852,0.41191341256459785,2.6810294251593105,2.072084262752473,2.405935252844764,-5.263074236899447,-5.263074236899447,0.4385895197416206,0.4385895197416206,0.0035775269414853985,0.0035775269414853985,6.755852621346129,5.71164764534848,52.12827207416136,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.9294814016520457,2.6860504657303665,0.22875637777948934,0.20131627513023764,2.032915589335359,1.9880424117365487,0.44067153524954844,0.7168930149183509,3.1358877198373376,1.9972281691468836,0.15340735581210194,0.9960317352078774,-8.491855047144515,-8.491855047144515,0.7076545872620429,0.7076545872620429,0.007471684236684537,0.007471684236684537,3.240561801893662,5.71164764534848,52.12827207416136,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.5948898833584826,1.2586213830759776,1.9427161762383036,1.4964656032908175,2.9459595584814973,0.08377457325655303,2.5631886729547415,0.9680785429868678,1.063873169818657,0.05409015081309563,0.48045956022117065,0.2500801531371665,-7.453066627665236,-8.491855047144515,0.6210888856387696,0.7076545872620429,0.026737472659432118,0.026737472659432118,6.224875324087641,5.71164764534848,52.12827207416136,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.525672728194114,2.3593591879665867,1.6555412684064197,2.374558110487949,0.7361294111635562,2.4760304276034013,1.584655206555869,2.3668683903006174,2.25634268872411,0.4080486982092415,2.2707959043225854,0.5162962389108315,-6.7984669112148675,-8.491855047144515,0.5665389092679056,0.7076545872620429,2.374321146742124e-05,0.026737472659432118,6.348095548020268,5.71164764534848,52.12827207416136,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.1674796117016584,0.49373248589302093,0.845729815942968,3.0167562876174556,0.0123657787591065,1.7921808255203202,0.7044272992056666,2.7763358053090648,1.3898768463708904,1.7803804170970574,3.0656891511087405,1.7660008780666947,-5.2204957450787015,-8.491855047144515,0.4350413120898918,0.7076545872620429,0.0005311773163111193,0.026737472659432118,4.849227591473468,5.71164764534848,52.12827207416136,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.2226806044729046,0.7683592149680918,2.9793212497668793,1.010983567853716,1.4180563591926896,1.5405272607329388,2.474206518949844,0.41133100332429934,2.682254002624601,1.197239568419517,2.5256436959518633,1.4911322669832958,-2.3091036855148177,-8.491855047144515,0.19242530712623482,0.7076545872620429,8.735690160342126e-05,0.026737472659432118,5.3658801467258,5.71164764534848,52.12827207416136,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.896459804481778,0.22393606591168502,2.281607161977434,0.7843100751509278,0.6248916943492686,2.6052025914127612,2.110663494159378,3.0055415448365688,1.9785934098706766,2.203589592818764,0.8094955779491838,0.7389342154016825,-6.892615715162466,-8.491855047144515,0.5743846429302055,0.7076545872620429,0.00795365046823028,0.026737472659432118,4.099116349316908,5.71164764534848,52.12827207416136,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.1105549500545402,2.932957004486915,1.5260178334816168,2.517163369284986,1.8438898618922293,2.9325497907834652,1.555155907005427,1.8615985090688847,1.6153492912181742,2.9068333182935535,1.2324602172392305,2.740399781419048,-5.930710701415219,-8.491855047144515,0.4942258917846016,0.7076545872620429,0.005401402680659528,0.026737472659432118,7.043166993023689,5.71164764534848,52.12827207416136,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.806459008102808,1.9091417796996273,0.3711963189976505,1.64570263046009,1.0439148456876728,0.7389028860349174,1.2523609512877354,1.5580777849532592,0.22892899571251707,1.3951097732015982,1.6292857691707092,3.002955467229634,-7.576342017748221,-8.491855047144515,0.6313618348123518,0.7076545872620429,0.02641567872385983,0.026737472659432118,4.986173357330927,5.71164764534848,52.12827207416136,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.5582835488691704,1.3771208289609929,0.9645477113448009,0.4842926367284818,2.652400532400764,0.5455341431070166,0.08720212788087321,0.27735103587932813,0.7397979928831622,0.8810320576328103,1.3642841521131759,2.044910240085497,-7.21921049693947,-8.491855047144515,0.6016008747449558,0.7076545872620429,0.01181880443860842,0.026737472659432118,4.939267525560737,5.71164764534848,52.12827207416136,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,1.4595513070178072,3.141592653589793,0.01,0.01,1.6050927164512903,0.8165773834320218,0.28492731266286486,3.141592653589793,0.01,0.01,0.01,0.01,-7.7235444383301175,-8.491855047144515,0.6436287031941764,0.7076545872620429,0.005204166790173494,0.026737472659432118,3.5207825221409763,2.9817641505287704,20.940664876823988,2.2769303787708536e-05,0.009760297715793627,277,19.406793117523193,2.2533750534057617,0.13637542724609375,21.79659605026245
