,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.186442185043332,1.1040775423804126,0.47371558344973574,2.119064013865438,1.222170106065638,0.6298264157860543,-8.235160869964336,-8.235160869964336,0.6862634058303613,0.6862634058303613,0.013539113175240593,0.013539113175240593,3.8954539745355277,34.09518276071301,45.59023240827673,1.8616088962214192,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.8261469211562603,1.4567242171627552,1.5684521303157088,1.814357379079844,1.3289935074882506,2.6350276721679364,-4.054009638954906,-8.235160869964336,0.33783413657957545,0.6862634058303613,0.00031551316577613247,0.013539113175240593,6.220320578542324,34.09518276071301,45.59023240827673,1.8616088962214192,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.833821817479904,0.05349410189410846,2.3175362196222067,0.5779168026414728,2.5647863998439226,1.4438769946937706,-7.704949464714146,-8.235160869964336,0.6420791220595122,0.6862634058303613,0.03262171963452189,0.03262171963452189,4.846827392689271,34.09518276071301,45.59023240827673,1.8616088962214192,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.5669005634572095,0.3381156238748265,0.9670668019919689,2.727668365937681,0.16863603328078444,3.0561710708404894,-8.207728839462536,-8.235160869964336,0.6839774032885447,0.6862634058303613,0.018597698984938398,0.03262171963452189,5.065082490112246,34.09518276071301,45.59023240827673,1.8616088962214192,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.0243949001903985,2.5241583896248403,2.011493743258568,0.7572937646684157,1.8164780579670812,1.8049994859990703,-6.689262757318649,-8.235160869964336,0.5574385631098874,0.6862634058303613,0.003520892544049878,0.03262171963452189,6.129603589790186,34.09518276071301,45.59023240827673,1.8616088962214192,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.7695184162474487,0.7713344776746147,1.659561204404625,0.3084051179096127,0.773650323966409,1.8995658441000742,-7.072494691103626,-8.235160869964336,0.5893745575919688,0.6862634058303613,0.021532339577058877,0.03262171963452189,5.254588799885717,34.09518276071301,45.59023240827673,1.8616088962214192,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.5677922032845528,2.071348895081409,3.128052386500217,1.014333580504068,3.091212831507799,0.7432842404901362,-4.729624280713327,-8.235160869964336,0.39413535672611055,0.6862634058303613,3.3404069664016716e-05,0.03262171963452189,4.477354762003543,34.09518276071301,45.59023240827673,1.8616088962214192,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.2491316640023031,2.2192880577437206,2.5549081222531385,2.9710584812311347,0.43497680499992797,0.06180977273117741,-7.495458526619143,-8.235160869964336,0.6246215438849286,0.6862634058303613,0.00879936808005419,0.03262171963452189,5.07880044209783,34.09518276071301,45.59023240827673,1.8616088962214192,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.458460651153785,1.8318202689142693,0.3093233425548919,2.3564260165617292,2.0574813425701075,1.1998737875688292,-6.536219988075478,-8.235160869964336,0.5446849990062899,0.6862634058303613,0.002957282133335174,0.03262171963452189,4.2358553750641335,34.09518276071301,45.59023240827673,1.8616088962214192,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.5444692020772863,2.8400689844633167,0.638316894897167,1.3026853272030048,2.373182228997555,2.42031723830442,-6.59352357788048,-8.235160869964336,0.5494602981567066,0.6862634058303613,0.001647886921073287,0.03262171963452189,3.9963411429467115,34.09518276071301,45.59023240827673,1.8616088962214192,0.0,0.0,0,0.0,0.0,0.0,0.0
