,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,3.0201808464050663,0.7629058076189947,0.16225786412882237,0.10567269090226238,0.4319831279160653,2.5581403636029285,-4.165966950189356,-4.165966950189356,0.34716391251577966,0.34716391251577966,0.00023388448534833895,0.00023388448534833895,5.640791909481539,2.7948733159569947,18.2810521196818,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.45160373053771574,2.9762529147775356,2.5867620590043905,2.449341113518341,1.8560500338814074,0.29637953448242343,-7.105423684394218,-7.105423684394218,0.5921186403661848,0.5921186403661848,0.009217276107974078,0.009217276107974078,6.234680948716225,2.7948733159569947,18.2810521196818,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.679578560461158,2.397281560121988,2.1458564739308104,1.466545050811413,2.9320666577495906,2.2929360721998644,-6.030191921352743,-7.105423684394218,0.5025159934460619,0.5921186403661848,0.011812404518893437,0.011812404518893437,6.701045366565758,2.7948733159569947,18.2810521196818,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.3440661823971516,0.22767129547991133,0.9429588479374301,0.7108420778524155,0.12070690045423324,0.8041097106255249,-7.626893468485902,-7.626893468485902,0.6355744557071585,0.6355744557071585,0.010791221830371416,0.011812404518893437,3.5361729697965245,2.7948733159569947,18.2810521196818,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.7696631347498695,2.607465014071227,1.6117104755131166,1.8409514321467357,2.749866776189726,1.7796798414487889,-7.514337001085488,-7.626893468485902,0.6261947500904573,0.6355744557071585,0.028903609276824054,0.028903609276824054,5.842595566579192,2.7948733159569947,18.2810521196818,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.2172142204701917,1.8663300422694675,2.9963378949339132,2.7393751997809552,0.9946743811935969,2.8577428910717138,-5.314970033060131,-7.626893468485902,0.4429141694216776,0.6355744557071585,0.008320088451093235,0.028903609276824054,8.090608619850002,2.7948733159569947,18.2810521196818,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.9873510026818362,0.504064978449397,1.5473098762796986,1.0780256976066431,0.7595993166948389,1.487412860993129,-7.500667532869863,-7.626893468485902,0.6250556277391552,0.6355744557071585,0.011931436250804719,0.028903609276824054,5.049672922480752,2.7948733159569947,18.2810521196818,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.9118448807347155,1.4693411196453083,1.2440274702692014,2.8319437119563684,2.194060938802417,1.1428075976992629,-6.952562630342178,-7.626893468485902,0.5793802191951815,0.6355744557071585,0.008101178276901419,0.028903609276824054,3.8373763437517496,2.7948733159569947,18.2810521196818,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.13448752026791289,1.204717950069343,2.398619825800343,0.33648517152213675,1.3885906042435532,1.891735761098935,-7.519427074365281,-7.626893468485902,0.6266189228637734,0.6355744557071585,0.0019536710242830675,0.028903609276824054,4.517847520678082,2.7948733159569947,18.2810521196818,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.9063979383950245,1.948124307660759,0.6326052807160374,2.161599637453874,2.430650682984039,0.5078450638470726,-7.8152034705192515,-7.8152034705192515,0.6512669558766043,0.6512669558766043,0.011122971418007648,0.028903609276824054,3.0137908147748504,2.7948733159569947,18.2810521196818,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
