,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.0180228511628608,0.7597511853765738,1.9798340381736237,0.608416706288592,-7.740011472065195,-7.740011472065195,0.645000956005433,0.645000956005433,0.014052552487395755,0.014052552487395755,3.968589515296131,1.4101943177915162,27.253423103347178,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.6309193251044243,0.9554871024710831,0.19056601263360612,0.9142777290718002,-3.6262261695416167,-7.740011472065195,0.30218551412846806,0.645000956005433,3.8413928624512965e-05,0.014052552487395755,4.430597097129764,1.4101943177915162,27.253423103347178,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.9020248414639276,0.1114691809331399,2.4535213905491884,2.6179718051791836,-6.774767773924276,-7.740011472065195,0.5645639811603563,0.645000956005433,0.0007622399132366996,0.014052552487395755,5.976894406478976,1.4101943177915162,27.253423103347178,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.5780693533206072,1.510194009651645,2.8741985463680417,2.922722265536529,-7.053779008364175,-7.740011472065195,0.5878149173636812,0.645000956005433,0.0020534302798758067,0.014052552487395755,3.093922576705012,1.4101943177915162,27.253423103347178,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.445854534087457,2.77057040829865,0.33751541548320513,1.469185160749799,-9.202986532536897,-9.202986532536897,0.7669155443780747,0.7669155443780747,0.048145147797532,0.048145147797532,3.238744628189721,1.4101943177915162,27.253423103347178,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,3.003365876543366,0.43085869763436296,1.1247524407365816,1.2625542295637147,-5.564915302310437,-9.202986532536897,0.4637429418592031,0.7669155443780747,0.0007640259644205643,0.048145147797532,4.904461004605665,1.4101943177915162,27.253423103347178,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.4942947896218621,2.0542299369123036,1.6505573254758485,1.6990600911874751,-7.251432521823973,-9.202986532536897,0.6042860434853311,0.7669155443780747,0.0075606584418182275,0.048145147797532,4.899871901245561,1.4101943177915162,27.253423103347178,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.18843970603018803,3.081770320318152,2.582711233271576,0.2645598133790076,-5.5258849725160415,-9.202986532536897,0.4604904143763368,0.7669155443780747,6.604433849296553e-05,0.048145147797532,4.290661391671875,1.4101943177915162,27.253423103347178,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.4096604106939601,2.3595061362633025,1.4028673566268068,2.081864968321252,-5.718038601508161,-9.202986532536897,0.4765032167923467,0.7669155443780747,0.00020797556923338235,0.048145147797532,6.962113053699767,1.4101943177915162,27.253423103347178,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.8859092940282518,1.8357961084760532,0.7485898630435881,2.428799566345051,-6.887485996721052,-9.202986532536897,0.573957166393421,0.7669155443780747,0.010429055755176941,0.048145147797532,4.6429426334073725,1.4101943177915162,27.253423103347178,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,2.68452165302302,3.141592653589793,0.5110417577220295,1.8687459176805004,-7.869295410559175,-9.202986532536897,0.6557746175465979,0.7669155443780747,0.005968192409116245,0.048145147797532,3.427293759494887,1.0786695570876048,20.911546470330745,0.0006511789527481896,0.009515551819353854,28,0.6158370971679688,0.7232992649078369,0.15208864212036133,1.491271734237671
11,2,1.377006835959161,0.9028478912186043,2.372985851430573,0.8850044032653185,-7.347324759414776,-9.202986532536897,0.6122770632845647,0.7669155443780747,0.04631330407539076,0.048145147797532,4.932055812119749,1.0911218056253207,20.166529600290477,0.0006047619718682856,0.008197083356510057,21,0.517200231552124,0.9080154895782471,0.15212464332580566,1.577404260635376
