,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.023778472289641132,1.1975995783631086,0.690042604413962,0.9027287160813439,1.728366075197908,2.1595503741699096,0.10738110754518308,1.3121952278316706,1.129384976404939,1.2761260825505363,1.943654210872801,1.1567218026491608,-7.013317584103964,-7.013317584103964,0.5844431320086637,0.5844431320086637,0.0030429279819013796,0.0030429279819013796,6.107613797408277,3.4247212319662226,28.76003969758035,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.7691730458599507,1.6530521336082202,2.56941812693661,0.9703221556462269,1.5303898946477184,1.3423109756381844,0.5926793505875616,2.231386243580721,1.50498649685832,0.36911859746243975,2.7325071104944434,2.2115627572415146,-7.262430129499571,-7.262430129499571,0.6052025107916309,0.6052025107916309,0.010549985459873477,0.010549985459873477,4.521694060224689,3.4247212319662226,28.76003969758035,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.9794280716757897,0.8484919001567971,1.8005089194058326,0.1334270283613685,0.5317970986487919,2.9290675022412107,2.780073746612272,0.5580990125591612,1.9296994144779207,0.7614670504840539,1.4937539054506639,0.9026871355773108,-6.979478662877605,-7.262430129499571,0.5816232219064671,0.6052025107916309,0.0036847346480779943,0.010549985459873477,4.7079786044249445,3.4247212319662226,28.76003969758035,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.7855965986689526,2.750481490282193,1.4559112354504118,2.9383275330573855,1.939824005720829,2.2722525284509354,0.8431553479585961,2.1555891805801837,0.4931986753265654,3.004471373009087,2.335452564261601,1.4589036109761657,-4.992689307941454,-7.262430129499571,0.4160574423284545,0.6052025107916309,0.002738681864834288,0.010549985459873477,7.19488368922736,3.4247212319662226,28.76003969758035,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.3773081374652687,1.5398943835594348,2.442279681199341,1.6486869589047521,2.2061470110687154,1.0096040370260644,0.9986545596302132,1.6397801890661226,2.372210034916091,1.6576340262173792,0.1420107248334361,2.060962838555893,-10.097209121303424,-10.097209121303424,0.841434093441952,0.841434093441952,0.08947181624242569,0.08947181624242569,1.4904031146922563,3.4247212319662226,28.76003969758035,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.8040817846419563,0.052400779137030444,0.30165910745720004,2.259506159534961,0.04700446494213505,0.5036904482764474,1.6280221122663405,3.0348001102401136,0.7867002696221145,1.0906479732347356,3.081191376772538,2.7240834328940546,-8.33893856474941,-10.097209121303424,0.6949115470624508,0.841434093441952,0.020595002624598836,0.08947181624242569,3.9252220651257375,3.4247212319662226,28.76003969758035,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.428364735714567,0.4930297115909121,0.4249843716020472,2.6142853060889073,2.977618354242195,2.6830108155097547,2.3559921261495895,2.7267805483480307,0.2691077555074102,2.421535079458555,0.7463729435777658,0.3028928792018402,-6.729602169390444,-10.097209121303424,0.560800180782537,0.841434093441952,0.002210260812184426,0.08947181624242569,5.095777804032124,3.4247212319662226,28.76003969758035,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.0036631899053603,2.4279022120428,3.083357580479938,2.048964906051976,2.7176736279242744,0.9193512422126306,1.3535907237532028,0.07525593979956947,1.8750790352612619,2.6324198799010348,1.1843903676659506,3.007793402844122,-4.993092021408534,-10.097209121303424,0.4160910017840445,0.841434093441952,0.0008872735299399368,0.08947181624242569,5.296901064057426,3.4247212319662226,28.76003969758035,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.3887619046591061,2.9751166591372424,2.198032064855809,0.6300944735037673,1.1403740378157077,1.6085834666207202,2.1296016620979525,1.1234840749868253,2.7833155916301044,1.9485542030929013,0.516640998382254,1.7771810419449068,-8.946160774848387,-10.097209121303424,0.7455133979040323,0.841434093441952,0.004327319615276903,0.08947181624242569,1.5105544381289633,3.4247212319662226,28.76003969758035,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.182200914379822,1.9403532087223554,1.125927685585654,1.5602181933816193,0.6977759461936859,0.24377221890554163,3.084589055805076,0.8762955162670489,2.9713631747057705,0.021626939096292413,1.7999429941890295,0.49339413988754877,-7.142127819466854,-10.097209121303424,0.5951773182889045,0.841434093441952,0.008558645076682607,0.08947181624242569,5.498485165464544,3.4247212319662226,28.76003969758035,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.9136481243085849,0.6164965289351494,1.9621403673390772,1.1939825995628144,1.0268379064270297,0.7478283697542166,1.1123020276421995,3.141592653589793,3.141592653589793,1.3626843505328714,0.01,2.188960619611604,-6.5433719736598395,-10.097209121303424,0.5452809978049866,0.841434093441952,0.005686463992550183,0.08947181624242569,4.415724601861285,1.8147760119210137,18.291491047895054,3.666634620849021e-05,0.00913635885949906,105,7.454208850860596,2.408275604248047,0.15517115592956543,10.017709016799927
11,2,1.2413747655612561,1.7120131710529052,2.1967124675408805,1.516731595707134,2.1256618801378155,1.204106781412034,1.3190516200373281,1.5144876095161344,2.1737765628244805,1.40531112757348,0.01,1.6916444632764753,-4.595570218393179,-10.097209121303424,0.38296418486609823,0.841434093441952,2.1364499048612e-05,0.08947181624242569,4.538326619454175,0.8700265636218939,36.53855559079326,0.00018564858598907815,0.00999750691111267,72,5.178706884384155,2.5814907550811768,0.16352438926696777,7.923783540725708
12,3,1.464076392392452,1.3844420819802454,2.6064497084470126,1.7058205680919447,2.1230285802486772,0.8688307443449688,0.7290817677603664,1.7967412552041053,2.601131421591377,1.9538571133209797,0.49673963621844347,2.429476041912469,-6.1107811767162525,-10.097209121303424,0.5092317647263543,0.841434093441952,0.006117456287145896,0.08947181624242569,6.133381306665221,0.6038648259231529,40.63546010054577,0.00021884265933588297,0.009888105317636476,57,4.145293474197388,2.564617395401001,0.16753077507019043,6.877483129501343
13,4,1.3950691158159507,1.5270169045732427,2.485744178543505,1.670470283983103,2.2386396780230973,0.9779527534317871,0.9695955643505885,1.6469612931199227,2.3780223790260284,1.6632357267388806,0.11263272101843048,2.1042890287658844,-9.82518874410562,-10.097209121303424,0.8187657286754684,0.841434093441952,0.07535275345689943,0.08947181624242569,1.746716674085306,0.6033429939389242,39.38905925231678,0.0010032993514232263,0.007856086712788361,85,6.081486701965332,2.5799930095672607,0.22581243515014648,8.88733434677124
14,5,1.365008996074954,1.5347287104789828,2.3965785988181274,1.6249627296562108,2.1439679939222254,1.039917604387533,0.9988077446773659,1.6496158770586602,2.4010086637027372,1.6999088036789958,0.24673965553752045,2.0460361699514524,-9.93511891561698,-10.097209121303424,0.8279265763014151,0.841434093441952,0.10185005070237664,0.10185005070237664,2.410844209480487,0.6161546974221489,38.333195048812996,0.000990797834037895,0.007308136849922638,89,6.328325986862183,2.5919530391693115,0.24612689018249512,9.166446447372437
15,6,1.362302701880718,1.5451165598951184,2.429099161484706,1.6333673548980938,2.181834870361288,1.018100174587352,1.015652745185627,1.6521844725528918,2.3745972556607766,1.6532703010635987,0.15194444034212845,2.0546304721890656,-10.21002536629594,-10.21002536629594,0.8508354471913283,0.8508354471913283,0.09678427359089156,0.10185005070237664,1.4653512394266386,0.626923968380947,37.474782060771936,0.0009968913127902232,0.009284060729561583,84,6.0032501220703125,2.708832263946533,0.2177438735961914,8.929870128631592
16,7,1.30546973403001,1.5581364291221862,2.4495843212251995,1.586118270662923,2.110268253154114,0.9988654032454097,1.0663483990118179,1.7408277613492191,2.3934062701845105,1.6276586400828659,0.1286735752133451,2.110766789006446,-10.103025273992035,-10.21002536629594,0.8419187728326696,0.8508354471913283,0.10686731864310378,0.10686731864310378,2.3883513319468506,0.63771363271319,36.580304629883656,0.0008613993319662704,0.007153642657988099,80,5.746592044830322,2.601320743560791,0.24647998809814453,8.59446120262146
17,8,1.346326488012523,1.5266177892416464,2.4162694364615556,1.618854421283994,2.1546824074220754,1.01640109029086,1.027628048287048,1.6951009918403626,2.3826239736901806,1.63361709844361,0.13465135534623127,2.0511828539746166,-10.14846700200426,-10.21002536629594,0.845705583500355,0.8508354471913283,0.09777847346579213,0.10686731864310378,1.9750216184713167,0.6484683058578855,35.616601895445854,0.0008300700594631715,0.008399748354779238,87,6.222357749938965,2.5847699642181396,0.2175276279449463,9.024696826934814
18,9,1.315098302188725,1.6269252161928895,2.4663479159304558,1.5997259857375714,2.1573155359248952,1.0124499474206643,1.056190907329752,1.6311049631514414,2.385800988346272,1.661247699110409,0.15878342810623336,2.0924237725746067,-9.867846007994233,-10.21002536629594,0.8223205006661861,0.8508354471913283,0.08036479914361398,0.10686731864310378,2.562997034359668,0.6231470762973608,36.127943424969544,0.000680164594765954,0.009873311790410594,74,5.3672614097595215,2.5928587913513184,0.19690799713134766,8.157084465026855
19,10,1.3966879873321638,1.5098698007770217,2.4362410104680015,1.6369483583691327,2.1480712623848,1.0261762664607292,1.0891383499971021,1.7327594916288807,2.2746124361140874,1.6412444656515335,0.1960770584079226,2.139925322314075,-9.89868410682078,-10.21002536629594,0.824890342235065,0.8508354471913283,0.10762469898127287,0.10762469898127287,2.965157870289943,0.6176231258112319,34.89766228127664,0.0008015709215238937,0.0052030978834824975,85,6.056430101394653,2.568467378616333,0.23752903938293457,8.862467765808105
20,11,1.3606189293914563,1.5388321773357596,2.438899429610038,1.6208801533953832,2.1726562018973175,1.0259122486557688,1.0214791996178625,1.6729676551641093,2.3746173024333928,1.6521050940935018,0.16443496569012508,2.0657153280176317,-10.220354137268169,-10.220354137268169,0.8516961781056808,0.8516961781056808,0.09911611409333554,0.10762469898127287,1.5960616195208246,0.6279087461231595,33.88936451238672,0.0010000263401873202,0.006867829157124646,96,6.97913932800293,2.608747720718384,0.22985339164733887,9.817781925201416
