,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.33118211652184,2.6387067775304494,1.0403562420966859,3.113690829160426,1.0651229983095276,1.894964898548021,0.8168845433515648,2.793233321225676,2.528343372181886,1.6772655077280367,0.5745657983953123,0.11269768230734889,0.32543229188468986,0.8838754789336865,0.05576515813722827,0.7306074080236737,1.1932174726515399,2.1442518775806914,-5.947886392141403,-5.947886392141403,0.49565719934511693,0.49565719934511693,0.0032920678850025874,0.0032920678850025874,6.595893994584841,35.26303001130505,52.98807217183345,0.7289479917163115,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.33751541548320513,1.15602589539082,0.18493248831255255,0.7440179629933423,2.3773895021724987,2.5151912909996317,2.7469318510577794,1.427911406194345,2.276875856193807,0.4464230297515579,2.067395298184064,0.5764961974463174,2.582711233271576,2.769833936250842,1.9754567374888565,2.046346870904323,2.3423451527037447,2.708183499039211,-7.2629398344732135,-7.2629398344732135,0.6052449862061011,0.6052449862061011,0.00025288636112964736,0.0032920678850025874,4.51870142435795,35.26303001130505,52.98807217183345,0.7289479917163115,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.1990685593872312,1.8357961084760532,1.6880676591205261,2.7419588317040304,2.197662290528352,0.575993419136377,1.9136323089732012,1.666077940187306,1.70724195183333,2.0763412120219136,2.885452339231224,0.8670589705877538,2.003862726239341,0.632559317920289,2.6262314901947064,2.210708291085878,0.4144826876789976,0.6122872450814539,-7.114407873773259,-7.2629398344732135,0.5928673228144382,0.6052449862061011,0.01854350519056177,0.01854350519056177,4.931849912746465,35.26303001130505,52.98807217183345,0.7289479917163115,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.330036890697597,0.5371114149891678,2.8535814063718408,0.630647171252715,0.6325991946429653,1.2325102754481332,2.4090191269878107,0.9863031019270667,2.964768721584217,2.621007790315122,1.875069375230323,2.7736887387730986,1.4565631197357403,1.0660377204118392,0.7141381553003524,2.6484592458234237,2.7409044132933023,1.2064298096264385,-8.221008179782038,-8.221008179782038,0.6850840149818365,0.6850840149818365,0.04000920853589705,0.04000920853589705,5.351751981609667,35.26303001130505,52.98807217183345,0.7289479917163115,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.19113059852587957,2.4351455326981126,1.964138770027934,2.2356028604854647,1.3239700443239835,0.28526615815752776,2.8950701986351817,2.5105443957635303,0.5939809563808452,0.7300176822360714,0.8485499790899839,1.3167802252769238,0.7338917049398851,1.375287835151265,2.3271884138671,0.037226424465750606,0.06255745768526094,3.1323836258012463,-7.241193393459346,-8.221008179782038,0.6034327827882788,0.6850840149818365,0.035359230967831425,0.04000920853589705,4.9862605097816015,35.26303001130505,52.98807217183345,0.7289479917163115,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.5805780896612696,1.440738967824933,0.8569389046419511,1.9298473786955028,2.853799104604852,2.5864239194629266,1.3503722902890571,0.6330800556827778,1.176024844102876,2.887277197596313,2.2026131628609513,3.0536858914415537,1.0243491656125965,2.479882843083642,2.907438031359609,0.524658563253223,0.9252406299105878,0.8944091057182736,-6.905833993877413,-8.221008179782038,0.5754861661564511,0.6850840149818365,0.001223360288154255,0.04000920853589705,4.948308446546989,35.26303001130505,52.98807217183345,0.7289479917163115,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.024334597448679,0.8015231282608029,2.613186518556934,0.21405674551659545,1.7022036602681723,1.771337938199489,0.08259374123283394,2.200068339725953,1.3913689484772536,1.3917945024410854,1.2444202131677424,2.275814816793559,1.6902470126300138,0.025602712484191808,1.5171898247339102,3.008515055910144,2.870720125657426,0.027455422345511384,-7.187449449276315,-8.221008179782038,0.5989541207730262,0.6850840149818365,0.0010609769139031874,0.04000920853589705,5.653732878624595,35.26303001130505,52.98807217183345,0.7289479917163115,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.7348818421614447,2.091638417203468,2.282319619813925,1.4335291765260114,0.782066328274672,0.7373793509853626,1.5977078482371228,0.3203880018271952,1.9829519227413348,2.2288689906197274,0.20593327572015957,1.8147885953064042,0.14473353306901948,2.192709993843687,0.38424185869231087,1.1097818161621147,1.9943044230126366,1.6448062546304585,-9.465893636112245,-9.465893636112245,0.7888244696760204,0.7888244696760204,0.1594998653139405,0.1594998653139405,3.507128236340705,35.26303001130505,52.98807217183345,0.7289479917163115,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,3.1354522136054093,0.26375525839500125,0.5055226787011434,1.071652961050643,2.713640928509882,3.0544714407690923,0.6284221715008605,3.007750593903236,0.028914043096246213,0.31376930706044454,1.3878927373624768,2.1382137408579203,2.2109793605200943,2.888964450911365,1.1950225451758032,1.2716551768638666,1.4783528179402998,1.3595466809132655,-6.4935826935543615,-9.465893636112245,0.5411318911295301,0.7888244696760204,0.006389146217032631,0.1594998653139405,5.280798529696568,35.26303001130505,52.98807217183345,0.7289479917163115,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.7464696796184125,3.0501099057985734,1.5558103991253378,1.7969046136758475,0.19469143101302594,1.567301658615256,1.2589620966196424,0.9462187287590077,0.6738587693853203,1.1327205372140654,2.541421459439757,1.1123922552696042,2.966507455939088,1.7724976525099023,1.6446359932346668,1.7814836239384646,1.6359960530324715,2.3926528775969538,-7.562757109207703,-9.465893636112245,0.6302297591006419,0.7888244696760204,0.008713897577941523,0.1594998653139405,4.20004771261155,35.26303001130505,52.98807217183345,0.7289479917163115,0.0,0.0,0,0.0,0.0,0.0,0.0
