,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.6181362151195435,1.3079504195590856,1.0086575696836702,1.1807627109639554,0.2989835398937669,0.3399240022260565,2.9493780985380376,3.1407688087168406,2.543330945170174,1.5805552593255132,1.4861398925594482,0.0683537458169304,2.176308046347241,3.004341195954755,-6.59690741868874,-6.59690741868874,0.5497422848907284,0.5497422848907284,0.013790664994247253,0.013790664994247253,6.798773194648668,6.84691531641954,24.304531528516744,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.6934062826965897,2.387275492678978,1.4136582088523963,1.5391442028681444,1.9472011739470703,0.16724747351939082,2.750682457956185,1.9588883914851336,0.3296641190566251,2.6598462165365055,2.9107472314146605,0.6385855880799104,0.9400430914449363,2.3276987212902105,-7.418189332229025,-7.418189332229025,0.6181824443524188,0.6181824443524188,0.015004160267358159,0.015004160267358159,5.111294302480495,6.84691531641954,24.304531528516744,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.899197378934432,2.791688352966301,3.071726353317007,0.7771686780032503,0.41011504074422017,1.0895375211054712,1.0911191694767601,2.4991342608961817,1.031140427833482,0.5358878814710133,1.2394752153748274,1.5888023573767558,1.0560548752203658,0.18042660841741562,-7.568169275573721,-7.568169275573721,0.6306807729644768,0.6306807729644768,0.003422993916188472,0.015004160267358159,4.710026884400506,6.84691531641954,24.304531528516744,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.3463597316728562,1.7392999011542436,0.28410162424630775,0.44698873712937,0.7155677340912655,2.9085561793531522,2.3425456806960874,0.6587120738327344,1.9059562063874678,2.2413005821506045,2.0857312097510836,0.5524638509779499,2.975677122293521,1.057733755943706,-7.084859307171682,-7.568169275573721,0.5904049422643068,0.6306807729644768,0.0023120027918877802,0.015004160267358159,4.683361997565768,6.84691531641954,24.304531528516744,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.21234579151294,2.026913354546653,2.064654145040773,0.32263791942599207,2.3841136950530966,2.7032013446124847,0.6477835243249239,0.6192467124212762,0.03237647165443924,0.9781883964777318,0.13532625968274054,2.4566416119170533,2.580629104360053,0.8988957821253938,-5.014568258740392,-7.568169275573721,0.41788068822836605,0.6306807729644768,0.0017416156054575627,0.015004160267358159,7.19681431266298,6.84691531641954,24.304531528516744,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.5359070234182957,0.7407812317082586,0.8163114216607649,2.6840903862678314,1.7940190981675561,2.5036129234697864,1.462818442760606,1.0037726010157166,0.6895049601244109,0.9240924752789882,2.6552623180080697,1.4650027538240613,2.3903364634357778,1.8927465503228613,-7.991956165680733,-7.991956165680733,0.6659963471400611,0.6659963471400611,0.013332761663362495,0.015004160267358159,4.287498281207547,6.84691531641954,24.304531528516744,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.5750139580525415,1.1038718402456231,1.7300331839011145,1.6017941748237259,1.4583167793070932,1.9572551289754292,1.660485124238048,0.0922535224477018,2.372584796746966,1.3611777553123536,1.626747062306915,3.0489936591460705,0.08416636018337063,2.6774895779870045,-6.02384689809896,-7.991956165680733,0.5019872415082467,0.6659963471400611,0.0005429004312547456,0.015004160267358159,6.8624355786720415,6.84691531641954,24.304531528516744,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.3479485961507875,2.9960291404222077,2.7110370724801434,2.906017887960112,2.705716504891254,0.8927028766716256,0.07647179180945073,1.4506288887185574,1.7075926716597523,0.015530451229403646,2.312463576341725,2.0378955246831367,1.4869218745389718,0.41427591015403764,-7.22104828316526,-7.991956165680733,0.601754023597105,0.6659963471400611,0.01741215244302289,0.01741215244302289,5.098997476118704,6.84691531641954,24.304531528516744,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.02239712552338088,0.10134828116634126,0.39521926625656945,2.102476660149939,1.1645225089805622,1.4638063406394575,2.0521723663593536,1.6092208207114707,2.995553311270245,3.086347932787229,0.4693605905963396,1.1813160972775336,1.689816812802711,1.7828965625722368,-6.083410737670637,-7.991956165680733,0.5069508948058864,0.6659963471400611,0.000772417515181759,0.01741215244302289,3.7758006723534834,6.84691531641954,24.304531528516744,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.8436124440872796,0.4994993705425352,2.332804001821926,2.3321937058021294,3.0119982302657062,1.5826995410630014,0.6228513861158658,2.595548143789356,1.4930138928534504,2.1830635786820927,0.8932499829689856,2.593280445807256,0.3517492893286185,1.3329749321246802,-6.556804636701893,-7.991956165680733,0.5464003863918244,0.6659963471400611,0.009711939117716008,0.01741215244302289,7.1479423756635825,6.84691531641954,24.304531528516744,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,1.0939526716995853,1.0881154357916745,1.7192391886982576,3.141592653589793,0.01,2.748447218290939,1.6208818887398337,3.141592653589793,0.01,0.16405781282212975,3.141592653589793,0.01,0.6882151770449431,0.01,-6.978305704123702,-7.991956165680733,0.5815254753436419,0.6659963471400611,0.00648179054449744,0.01741215244302289,4.8594950183397,4.180445047520634,13.141251515722631,1.7136177331744605e-05,0.010008044093448612,242,18.195647478103638,4.056255102157593,0.3263719081878662,22.578325033187866
11,2,0.8998826731026056,1.5108335026535875,1.1858297195344756,2.8600389236726387,1.254220794930211,1.4167117657402875,1.497809160735017,1.6825079880263527,1.0308202073465356,1.1626344866708302,3.141592653589793,1.254697893770065,2.7182422926908187,1.344122974546659,-7.38196715241837,-7.991956165680733,0.6151639293681975,0.6659963471400611,0.01937396218273256,0.01937396218273256,4.658586587674122,3.9262711092367812,13.417139534149182,1.83656774712772e-05,0.009518519462228361,81,6.651158332824707,4.469686269760132,0.3539888858795166,11.474868297576904
12,3,0.333393708337041,0.7158985187239608,0.5121238593600096,2.5452643456910833,2.318749616646595,2.9130172359447233,1.7772392303345883,1.0205487931678099,0.6875960475383106,0.6284471615787028,3.141592653589793,0.6004658810692435,1.6910408836481268,2.2517650114814636,-7.67581851817589,-7.991956165680733,0.6396515431813242,0.6659963471400611,0.017810556955176804,0.01937396218273256,5.307767099448604,3.7072504492913625,12.148872960335884,2.112386018158086e-05,0.008993599132614471,83,6.546013593673706,4.468867301940918,0.35354185104370117,11.368467092514038
13,4,0.5593982547898833,0.5650111040559692,0.7773784126610523,2.7524573473409215,1.6027313303967732,2.6791719141799017,1.5874662968159083,0.962342095361499,0.44604503398210094,0.9982534576942812,2.9300672925247304,1.5429217129457315,2.2098251242784794,1.9464454963844333,-8.022234777930345,-8.022234777930345,0.6685195648275287,0.6685195648275287,0.024697253608934218,0.024697253608934218,4.699336526010001,3.8132390662754383,11.813803761075683,2.657776763215278e-05,0.00971551857737884,67,5.372397422790527,4.412177801132202,0.3411064147949219,10.125718116760254
14,5,0.524057728835575,0.5875436086796112,0.7537260456231781,2.8056393094012853,1.661625401988878,2.6590314945238545,1.548148976256049,0.937347568196779,0.5049253804838938,0.9327029802187634,2.87167441865056,1.5166978845041008,2.284823645627258,1.955806266300221,-7.893743480975452,-8.022234777930345,0.6578119567479543,0.6685195648275287,0.03141740533393102,0.03141740533393102,4.503838552069091,2.9214638063613427,10.646346009863226,3.8100615015847333e-06,0.009958688058394996,106,8.378817796707153,4.473065376281738,0.3977181911468506,13.249637603759766
15,6,0.9234674826653346,0.7031709038979119,1.3746313142398794,1.46260353338126,1.5511249186653506,2.5378303839477687,1.7008463132908924,1.7802997117248742,0.47767578442908565,1.5017670132468672,3.141592653589793,1.4124321374110822,1.3289580246774018,1.6279590714617544,-9.222864194475019,-9.222864194475019,0.7685720162062516,0.7685720162062516,0.14104732085987165,0.14104732085987165,4.175687260228926,3.009524128224688,10.852250193068045,2.610444988579812e-05,0.008979331577421121,84,6.738750696182251,4.781099796295166,0.46198296546936035,11.981876850128174
16,7,0.8832197576973266,0.5931816406352741,1.5332420468712082,1.137351725336509,1.5448779885082853,2.5431012731117733,1.6419693339816428,2.0344905335941696,0.5293820576363643,1.5265331138332459,3.141592653589793,1.4401149604149177,1.2055441302988918,1.572166551206729,-7.2673092449624255,-9.222864194475019,0.6056091037468688,0.7685720162062516,0.003443247273378247,0.14104732085987165,5.240567059038163,1.4384242039445518,15.761151760210666,2.7850668331109475e-05,0.009677172572579842,84,6.732197046279907,4.384923696517944,0.544330358505249,11.661489248275757
17,8,1.366439269121997,1.2676992149206987,1.152283198224336,2.056988492404517,1.5050364346170284,2.4048696787800794,1.9481340150950894,1.310641384253289,0.4195058508563041,1.5765310692555983,2.8817578346716397,1.1770289160017553,1.2262343137882958,1.5946308495662658,-7.4395919248887505,-9.222864194475019,0.6199659937407292,0.7685720162062516,0.01067305753754435,0.14104732085987165,4.481669263544411,1.228815915149563,18.112778864349192,9.447248230975083e-05,0.009932120941948258,67,5.370325565338135,4.409060478210449,0.47452688217163086,10.253950119018555
