,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.9312954804785232,1.3079504195590856,0.0691797736067322,1.4939219763229348,1.8647798666886637,0.026764736867077116,1.0704225063841613,0.3223354204860268,0.35121608765731943,2.8331923207614302,3.051936219354345,2.5736278686887646,-7.0106593712592264,-7.0106593712592264,0.5842216142716022,0.5842216142716022,0.0019678504064619766,0.0019678504064619766,5.590902016155525,4.143604580588381,19.892880774993635,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.8631487809882616,1.1253856038008792,2.885521140209445,0.8214791658840812,2.353136004929334,1.5391442028681444,1.3208826432291116,2.0462030656732666,0.2454083350843503,2.585206922203092,1.8954604458515218,0.4677313590236506,-7.403413137755653,-7.403413137755653,0.6169510948129711,0.6169510948129711,0.03459908498770559,0.03459908498770559,8.094011637957834,4.143604580588381,19.892880774993635,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.3449509046197639,0.32542632272093114,1.2532023568039155,1.075061659854293,1.2728788482164735,2.1653698222483424,0.8796114958041519,0.464009412644271,1.0364335714621788,1.0895375211054712,2.343756230912677,1.2464971994602645,-7.670702775340634,-7.670702775340634,0.6392252312783862,0.6392252312783862,0.010087814961956695,0.03459908498770559,4.429875804951905,4.143604580588381,19.892880774993635,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.9100960199873573,0.22272861611203398,2.805271542169724,1.9019616227357352,1.9955326712973036,1.1199044044943538,0.40688193559591823,0.7998221050773054,3.1025350124771216,2.325944329283246,0.7155677340912655,1.9690783832762146,-8.645591682323454,-8.645591682323454,0.7204659735269545,0.7204659735269545,0.08841963822003968,0.08841963822003968,4.585061597684856,4.143604580588381,19.892880774993635,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.0899086192601704,0.6587120738327344,1.9059562063874678,2.867619112868563,0.8330941483151665,0.8656231163369293,0.15724373406270775,2.310370817379623,2.7781421183078367,0.774276293110736,0.4988578182458768,0.32263791942599207,-6.40289335961864,-8.645591682323454,0.5335744466348867,0.7204659735269545,0.0012514293422209034,0.08841963822003968,6.341997930021314,4.143604580588381,19.892880774993635,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.19199883754024155,1.763723548535547,1.2741020550428825,2.811361569934131,2.8508098598852527,2.857143988631608,2.6406003825545747,1.8303230811990947,2.2674698390010737,1.5252143128433524,1.1622255541362543,0.7407812317082586,-7.6820348876551074,-8.645591682323454,0.640169573971259,0.7204659735269545,0.009221206326325145,0.08841963822003968,5.195854039660617,4.143604580588381,19.892880774993635,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.695267013814641,2.9972496516268112,1.7940190981675561,0.624657331315911,2.715455504196523,2.5695689278106135,1.6289827562013486,1.550411005996947,2.0289437872901113,1.778162019183041,0.19822160592292276,2.2059058156818407,-7.124955118969853,-8.645591682323454,0.5937462599141544,0.7204659735269545,0.014987563283230733,0.08841963822003968,5.621246665774869,4.143604580588381,19.892880774993635,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.2618546926935617,2.66966816704052,0.7905553878241763,1.6017941748237259,0.2056797178711759,0.3914588021805326,1.9736443895970275,2.5975276453195364,0.8067884699520694,0.10854069387643615,1.3135877969479357,1.796356597710153,-8.423278001617723,-8.645591682323454,0.7019398334681436,0.7204659735269545,0.039967171541777174,0.08841963822003968,4.19614357800549,4.143604580588381,19.892880774993635,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.7104848909013293,2.0511710472690456,0.4689930039969117,0.17759575219139406,0.5189222149672882,2.279699357242153,2.392557239532275,1.2058621420306048,1.329108853245368,2.076947419436516,1.7075926716597523,2.8339638394602176,-7.539129425066183,-8.645591682323454,0.6282607854221819,0.7204659735269545,0.0018992731307687428,0.08841963822003968,3.5048453880417725,4.143604580588381,19.892880774993635,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.43350798418784964,2.3510547900421157,2.42639967061591,2.2932315023079135,0.9618749216003187,1.667144607961238,2.900493389128404,3.0419544562268768,1.7908410396985208,0.5243285445625194,2.678490897077313,1.2960615553524912,-6.361446717819009,-8.645591682323454,0.5301205598182507,0.7204659735269545,0.002947075871682249,0.08841963822003968,5.225546117082807,4.143604580588381,19.892880774993635,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,3.141592653589793,0.01,1.7918247587510017,2.130700982068901,1.5012929272685356,1.0635952068264847,2.5886955655114514,0.30343013530595053,2.0653241560635274,1.833156568191664,0.10563906759223363,2.3081963631602123,-7.203466869082041,-8.645591682323454,0.6002889057568367,0.7204659735269545,0.002695834948501486,0.08841963822003968,4.238875543271945,3.4827306768930524,16.616106033885004,1.9944736002400174e-05,0.009684146608990335,102,7.3110339641571045,2.5524959564208984,0.12956619262695312,9.993162393569946
11,2,2.7630779267958547,2.7418538865092423,0.262521903700341,1.2301265501632044,0.1743349177736398,0.3916878379391904,1.607805359621488,2.4422597271685187,0.6677708364218675,0.1704814022100073,1.3432869311143678,2.069842079862004,-6.315962414471453,-8.645591682323454,0.5263302012059544,0.7204659735269545,0.0010912665393208393,0.08841963822003968,5.8694622828348955,2.0041888338178526,16.741241867581223,3.31356094926053e-05,0.008984673210876629,52,3.9036030769348145,2.624455690383911,0.13900375366210938,6.667103290557861
