,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.0024069357670369,2.089081064493267,0.7294084714019824,0.05380509800939618,0.12232475421348635,0.46459351109608876,-5.788048419111898,-5.788048419111898,0.48233736825932483,0.48233736825932483,4.562294220581216e-05,4.562294220581216e-05,5.532217957197915,2.1090798890273645,16.246589831083224,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.7107522847037803,0.4119980448843328,0.17686104158558713,1.7096847716244168,0.40260076871078393,0.9295721658559696,-6.8017274240917205,-6.8017274240917205,0.56681061867431,0.56681061867431,0.001835479006530673,0.001835479006530673,5.1803631959098055,2.1090798890273645,16.246589831083224,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.12058403904594461,2.9110895394583327,0.5114435037222975,2.0432859489142707,1.1910110776730163,2.6248190562160247,-7.162787040922169,-7.162787040922169,0.5968989200768474,0.5968989200768474,0.008181577269436913,0.008181577269436913,3.958019715957022,2.1090798890273645,16.246589831083224,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.5847889255220562,2.734888618065318,1.430856576837067,2.5492162343155025,2.3425978292190512,2.070129269124471,-7.535150313688232,-7.535150313688232,0.6279291928073526,0.6279291928073526,0.015303773063005965,0.015303773063005965,6.231441111047353,2.1090798890273645,16.246589831083224,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.366514887793735,1.2529854204115187,3.0934298803497984,2.868729662656413,3.0920383802614126,1.2534092478383048,-7.807315959526852,-7.807315959526852,0.6506096632939044,0.6506096632939044,0.024455634975841363,0.024455634975841363,5.493789812845257,2.1090798890273645,16.246589831083224,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.9120055116194181,0.7137361806255024,2.522341899369686,1.3378832979109143,2.5394473951703773,3.0337363922704226,-6.605628191478637,-7.807315959526852,0.5504690159565531,0.6506096632939044,0.0014954052569809276,0.024455634975841363,5.481395699160188,2.1090798890273645,16.246589831083224,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.592113190955874,0.2716732575486364,1.9441060354066508,2.285943826116999,1.5158789482525779,1.831344557328223,-7.591005267218909,-7.807315959526852,0.6325837722682425,0.6506096632939044,0.033741556065283215,0.033741556065283215,4.895836061545758,2.1090798890273645,16.246589831083224,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.46244295975798,2.258836336005778,1.0545974166763588,0.5483778969186908,1.6840170697487629,0.10832523892893232,-5.901471415840938,-7.807315959526852,0.4917892846534115,0.6506096632939044,0.001672732461057766,0.033741556065283215,6.390631960279826,2.1090798890273645,16.246589831083224,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.9258627405776507,1.577059337888745,2.250665912579304,0.8148238638765822,0.9347380770927466,2.4436874018116033,-7.163960641971652,-7.807315959526852,0.5969967201643044,0.6506096632939044,0.04061274210322727,0.04061274210322727,5.776464847883766,2.1090798890273645,16.246589831083224,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.612892132747056,1.3301383180774842,1.6405163283219317,1.1955372875099297,1.9050923428958844,1.4746173497433201,-9.59594329434274,-9.59594329434274,0.7996619411952284,0.7996619411952284,0.12761349142091086,0.12761349142091086,3.2237570875642945,2.1090798890273645,16.246589831083224,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.18364679870773526,1.2777090996154945,2.05676837480622,1.4691334392158777,1.8959030052856225,1.325831364082923,-6.76713362322582,-9.59594329434274,0.563927801935485,0.7996619411952284,0.002367424045659259,0.12761349142091086,4.104638513360499,1.1370345831261892,18.474032426427407,0.00013278873931917064,0.008751791480650445,24,4.811935663223267,24.067872762680054,1.022170066833496,29.90209674835205
11,2,1.1223574409299188,1.3653370439880061,1.1574261110537836,1.0944096675825987,1.9454623370823028,1.7053978925985824,-9.468305137985315,-9.59594329434274,0.7890254281654429,0.7996619411952284,0.19767451521868887,0.19767451521868887,4.999997349421307,1.0707006327736754,17.883353150825908,0.0002472116371763609,0.009370429467072163,26,4.813932180404663,35.264771461486816,3.107426166534424,43.18641257286072
12,3,0.9799760916005775,1.439162768239043,1.5713953825721714,1.1337443585149365,1.8020765466857478,1.5168178325580308,-9.22818978565408,-9.59594329434274,0.7690158154711734,0.7996619411952284,0.07771749468075483,0.19767451521868887,3.322909244315241,1.0831831167093107,19.450380492219658,0.0006055147754126527,0.00986686784786883,29,4.8010077476501465,15.230748176574707,1.1203725337982178,21.152244806289673
13,4,0.5856441653304773,1.2192180954199159,1.162763103156553,1.0878110925695856,2.1714964698995405,1.6035508949871538,-9.728709969045061,-9.728709969045061,0.8107258307537552,0.8107258307537552,0.23213071362561327,0.23213071362561327,3.5990928543435103,1.06796862731895,18.18980673796687,0.0004204810555308549,0.009723852720735898,32,2.600578546524048,11.614953756332397,0.8818187713623047,15.09746789932251
14,5,0.6728628795235638,1.229066256951398,1.3253761270942421,1.2215179290628944,1.9562410671930184,1.677210996055827,-10.425812105859315,-10.425812105859315,0.8688176754882763,0.8688176754882763,0.314294139183574,0.314294139183574,2.460520146875666,1.0063083903108523,18.159367963866995,0.0004049312879606033,0.009595348297988514,31,3.0113449096679688,20.19554591178894,1.6581602096557617,24.86530351638794
15,6,0.673845432817103,1.1170065835756868,1.2289143076962026,1.4325842443157562,1.8021163941665865,1.929404184380874,-6.718609835308656,-10.425812105859315,0.559884152942388,0.8688176754882763,0.02265376151486748,0.314294139183574,6.305796149177951,0.5913741179047038,26.808034255987646,0.0006187209135346698,0.007283084617511983,29,4.952967882156372,26.996575117111206,1.2638823986053467,33.21362638473511
16,7,0.7484586934580749,1.2855988154108557,1.3490731455026916,1.1837895683804107,2.043730865251141,1.541830260028622,-9.968895790736338,-10.425812105859315,0.8307413158946949,0.8688176754882763,0.23207793799256807,0.314294139183574,3.450328469938981,0.5733914238791998,27.84323657269273,0.0009080187618507163,0.005805288525754194,46,5.2527384757995605,22.201337575912476,3.9193150997161865,31.373597383499146
17,8,0.6187517925533221,1.2964278821249078,1.3551113838631361,1.0158591813365037,1.9127339407417323,1.687953037988315,-9.400282570506612,-10.425812105859315,0.783356880875551,0.8688176754882763,0.19846969620573507,0.314294139183574,4.048374342875391,0.5304285283521324,27.96858377494118,0.000654935155118576,0.004651118324948109,37,7.397530794143677,24.605469226837158,1.4833920001983643,33.486674308776855
18,9,0.6498229387304459,1.2060666221872869,1.3505804883312933,1.2536763012545247,1.9971897395187508,1.6268547694324593,-10.488733171820332,-10.488733171820332,0.8740610976516944,0.8740610976516944,0.2964173775233394,0.314294139183574,2.4468748770720055,0.5440174867031615,27.33119193948166,0.000730120304419319,0.005491073282905935,46,5.518819332122803,17.776113510131836,2.859663724899292,26.164048194885254
19,10,0.6564828202864037,1.2274728722406503,1.3393264365679416,1.2509085794417667,1.9896183597184307,1.636548045946785,-10.532324286528524,-10.532324286528524,0.8776936905440437,0.8776936905440437,0.3002337232205449,0.314294139183574,2.2554406936543927,0.5503353367556507,26.661595418867957,0.0007795063390361991,0.004142718985319205,46,6.381469964981079,15.571977615356445,1.5558726787567139,23.509461164474487
20,11,0.6243907415387557,1.295335499854023,1.324622296159623,1.289072563088427,1.9989558075239742,1.624099996211468,-10.624601126904501,-10.624601126904501,0.8853834272420418,0.8853834272420418,0.24258230623087854,0.314294139183574,1.6139285015312623,0.5631121010245329,26.273244808277553,0.000925644285389039,0.005520928250733139,40,4.304843902587891,16.94046926498413,1.4024357795715332,22.64787483215332
