,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.4218475709064753,0.24975488263895532,0.301987269470903,1.3525581753620526,0.6948432369638656,1.7172388788398982,-5.779241996160178,-5.779241996160178,0.48160349968001487,0.48160349968001487,0.000675099372627916,0.000675099372627916,4.0494310809336085,1.5693430184556496,30.559990287819584,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.3166344437131974,1.8359690708355314,1.0890429377283277,0.2681021189643728,0.16452264085243581,0.8423755199875149,-3.9932164260500396,-5.779241996160178,0.33276803550416995,0.48160349968001487,0.0008991084059870568,0.0008991084059870568,6.963829729223674,1.5693430184556496,30.559990287819584,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.648087673405306,2.3524986829064742,2.7650621099684396,0.5557413365021284,1.7165945298460643,1.3101660114652678,-3.505169341325089,-5.779241996160178,0.29209744511042407,0.48160349968001487,0.000216412101022751,0.0008991084059870568,5.033609467170205,1.5693430184556496,30.559990287819584,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.1570552032750026,1.2925720419916118,3.0663271230257267,0.6622244832795475,1.3475122770421157,0.3444582537786657,-7.356420542075037,-7.356420542075037,0.6130350451729197,0.6130350451729197,0.0007658215170805434,0.0008991084059870568,4.074079057690874,1.5693430184556496,30.559990287819584,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.025435403635444734,0.8993379045646467,0.41645914686791585,1.1875548076342581,0.44409088002620467,2.7484355188318785,-8.985384124255868,-8.985384124255868,0.7487820103546556,0.7487820103546556,0.07098600817728248,0.07098600817728248,4.04277190290901,1.5693430184556496,30.559990287819584,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.744589338065438,2.7054423669355154,2.181800549219479,2.9454696496826283,1.990445317800206,2.239889170263072,-6.543145594139329,-8.985384124255868,0.5452621328449441,0.7487820103546556,0.007818466736593942,0.07098600817728248,6.295108271188404,1.5693430184556496,30.559990287819584,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.9183110168691138,2.142249056583924,1.6947315671561725,1.741739365286054,1.173638592276946,2.168477347552922,-7.809112271086315,-8.985384124255868,0.6507593559238596,0.7487820103546556,0.00358310842273429,0.07098600817728248,4.604663021162423,1.5693430184556496,30.559990287819584,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.8090574193540196,2.8934295235204854,0.8530832564724137,2.1155839388415068,2.5862342267570932,1.0434544889036494,-4.9053337002670165,-8.985384124255868,0.4087778083555847,0.7487820103546556,0.0006589834756683932,0.07098600817728248,6.729200210608731,1.5693430184556496,30.559990287819584,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.5626851659790761,1.0309819997196208,2.3013387746365086,2.676435723894919,2.966309629425709,2.851263700834684,-8.585866078419127,-8.985384124255868,0.7154888398682605,0.7487820103546556,0.04010106419926101,0.07098600817728248,4.8768407139133245,1.5693430184556496,30.559990287819584,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.0154099468116784,0.32425260652599897,1.3824455851632378,2.3554411169033775,2.435724576980029,0.16242234563371863,-6.993457575579526,-8.985384124255868,0.5827881312982938,0.7487820103546556,0.0008995239307628089,0.07098600817728248,5.769154099043185,1.5693430184556496,30.559990287819584,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,0.510556024308567,1.1926881361621056,1.991753799201791,0.7275356168192187,3.141592653589793,-6.120844301222665,-8.985384124255868,0.5100703584352221,0.7487820103546556,0.0012466487377835482,0.07098600817728248,5.513222346766625,1.1283127542531113,24.13024032586368,0.00015956201385082725,0.009313613773237472,57,1.776111125946045,1.0938074588775635,0.1118013858795166,2.981759786605835
11,2,1.1100801832136402,0.8627142635723662,2.2379335913336633,2.573057559267243,2.9293474622769846,2.5205955493645282,-7.612516859900441,-8.985384124255868,0.6343764049917034,0.7487820103546556,0.01673499840431759,0.07098600817728248,4.462436500679516,1.1207879717440705,23.830800522991037,0.0003490415752596941,0.009980170260851746,30,0.9741394519805908,1.2293891906738281,0.15795397758483887,2.3615164756774902
12,3,0.01,1.1246492502475671,0.1739123107239532,1.0339312852135347,0.5019180946507321,2.77937021056087,-9.65415217726594,-9.65415217726594,0.8045126814388284,0.8045126814388284,0.05359500123502809,0.07098600817728248,2.020561738698248,1.2257744697467259,25.664952643196756,0.0009893457226837934,0.009421440771806235,42,1.3820970058441162,1.233503818511963,0.1318809986114502,2.747534990310669
