,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,3.0912613102632682,0.32306154865406167,2.1342850415037966,2.4000223385958126,2.201480331699632,1.515330633825583,2.2049764508526297,0.07672350377642634,0.5983382219684967,1.8182532129435398,1.0224982217868224,1.601839204540062,1.7781530440528628,0.3902670290809388,1.5298498286379343,0.7798304791379804,0.1362466626803537,2.8942278845078078,-9.475385379427646,-9.475385379427646,0.7896154482856371,0.7896154482856371,0.0614472790750968,0.0614472790750968,3.8564373184140806,13.257616911813644,63.744113370779836,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.428017844277436,1.759422425612571,0.20538919224031432,1.8457682943513711,2.9299126963983184,0.7749355117871807,1.4172809540574283,0.7533110460931933,0.13361688548567152,0.3002497337429592,2.421402409505524,3.0152835948953918,0.8905035849176609,0.09744233943699653,1.0515068696166574,1.961933202832109,1.883893745917181,2.4847654347312074,-7.418884946214175,-9.475385379427646,0.6182404121845145,0.7896154482856371,0.00033630371860902166,0.0614472790750968,3.6256566583620042,13.257616911813644,63.744113370779836,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.752017988739204,2.9720200134304906,1.8646874970391911,2.851199290262795,0.9402247963692247,1.6910208225613461,1.9633704438987145,1.079696867839303,3.0209455213213268,2.559038184785745,2.735955115850332,0.8913724448905126,0.15049705962591045,2.78969894348923,2.4893140385575796,0.3427126208569601,2.3667144071464956,2.1322013578455112,-7.623524926738044,-9.475385379427646,0.6352937438948371,0.7896154482856371,0.0034929410166662594,0.0614472790750968,4.226429288180505,13.257616911813644,63.744113370779836,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.7299698236298878,0.6697259898811649,2.4887960597994803,2.699784567785344,1.1592468323671608,2.2341992668144073,0.5800922826090494,2.4292330121410517,1.863305746739555,0.44373812776213345,1.5113574102745992,0.4258023943396594,2.751711952950533,1.940145080039569,2.9186700415693463,0.9719399852731095,1.1286053619455083,0.5856020485209212,-7.306551452408554,-9.475385379427646,0.6088792877007129,0.7896154482856371,0.039130695397448664,0.0614472790750968,6.973978878162505,13.257616911813644,63.744113370779836,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.5933162231096274,2.6274634261031027,0.9780916068305124,1.1068102418892114,1.6475621145040018,2.674166074677308,1.7808527512961547,1.3431368774469534,1.4996901200031865,0.9236146174660853,0.18098478857015213,1.2601083627005323,2.5077802128760207,2.916445082547589,2.046589223502728,2.781827705434859,1.38219860150292,1.1224477372308035,-6.928680175265758,-9.475385379427646,0.5773900146054799,0.7896154482856371,0.0061738529432264445,0.0614472790750968,4.810780156231239,13.257616911813644,63.744113370779836,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.5536467059220291,1.4816605120080248,2.8977515461410084,0.23401392293735465,0.6140410354375136,0.031122791553398935,0.23541537068007237,2.0286253695818917,1.1256316286313535,2.857101541314152,3.0996830630965646,0.25688208788527805,2.981710258709406,2.384639973644118,0.1561712202947947,1.6108632626061636,2.9305121530867684,1.440528163885397,-9.76765442389673,-9.76765442389673,0.8139712019913942,0.8139712019913942,0.20125929707705886,0.20125929707705886,3.3344871611464697,13.257616911813644,63.744113370779836,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.9581052688571583,0.5271084000762936,0.80303433713876,0.6719605299330345,1.531086685294437,2.0267718014349647,0.6565249610036418,2.575461186296961,2.6664231897642523,1.9128857653788172,0.34592252262907186,1.3803426374620908,1.2261409684416358,0.7737923452994293,2.7437437486917475,0.2405198064915101,0.5634953008878224,1.842858185574835,-7.361236592828995,-9.76765442389673,0.6134363827357495,0.8139712019913942,0.06203999150959366,0.20125929707705886,6.110101598436799,13.257616911813644,63.744113370779836,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.96947991869633,2.2738915559130155,0.5007064129624086,1.5418946634528516,2.2112929459272666,1.1869635027818988,0.967392815232058,2.9380692391864067,2.486090413630685,2.4406710117357515,2.0691115371298445,2.6849589357457377,1.9645159498601081,1.238903878776019,0.874854118487712,1.3345924894544616,2.1764741837285633,0.656501941258637,-7.000422137223576,-9.76765442389673,0.583368511435298,0.8139712019913942,0.0021970284698255957,0.20125929707705886,5.237601383384742,13.257616911813644,63.744113370779836,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.4796822095434576,2.0476141424850596,2.6392732868297277,0.5458360380180672,0.169111719479488,2.9955634474770734,2.572167037419876,0.5992775875947591,0.7200809814319673,1.4024308775342678,1.8544603942601678,2.1232463695990678,0.42785292989822893,1.4128721424294592,1.798589346259794,2.3226440719690555,2.551522451411902,2.8110803438934293,-7.058625959073096,-9.76765442389673,0.588218829922758,0.8139712019913942,0.004750026556511895,0.20125929707705886,4.8014387253476585,13.257616911813644,63.744113370779836,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.09596418219479347,1.197106358002843,1.364420992179024,2.0493259745972927,2.8261278084412473,0.5396763951100915,2.94021516825925,1.6970692929268276,1.904754127321807,1.0699121707406591,0.8576206599479762,2.5127074354482946,1.5360049830304343,1.7674255242086323,0.49477669876600006,3.0220198261557556,0.8304558771877504,0.06538983976246131,-5.97201813631073,-9.76765442389673,0.4976681780258942,0.8139712019913942,0.00391264295741206,0.20125929707705886,5.445357937419686,13.257616911813644,63.744113370779836,0.0,0.0,0,0.0,0.0,0.0,0.0
