,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.670453031187652,0.8512039491285986,3.1036386591466463,1.7876199089688016,0.3447009070633605,2.894301017889479,0.320021683860026,0.2608614852093645,2.1103235886097065,1.9066754863306696,1.7626155403127965,2.77149599299912,1.9326764109593022,2.5443759674062636,2.733938213919818,0.8382442186965563,1.3398144182652725,2.1180810384546587,-7.347989890844493,-7.347989890844493,0.6123324909037078,0.6123324909037078,0.004345696846429871,0.004345696846429871,4.6032019215960815,36.71653710906052,61.31862002738164,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.328581386800174,3.000407963481936,0.12052414126616608,1.2954685171483031,2.1929337752228384,1.4677835491418671,1.6477048222353627,1.3875228145863894,0.2883019540190877,2.2365112272839442,0.019373123497796806,0.3188321851239826,2.6919961336539693,3.03234985532769,1.2939702551565995,3.128598145723904,2.2475129767850017,1.192656058978719,-7.11508611404185,-7.347989890844493,0.5929238428368209,0.6123324909037078,0.00802551812329201,0.00802551812329201,6.815653000785801,36.71653710906052,61.31862002738164,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.487282326604609,1.1171519147261777,1.170529194146082,0.14794686879066443,0.3214425195579835,2.516940254631702,1.4495629899108702,1.6862475099874237,2.7309070318019852,2.8933042703152365,2.5655606343136115,0.6518658519877093,1.6940107529184834,0.8938743777179776,0.2792284122836164,1.871358636229685,2.626121814120347,1.2877906634079481,-8.23657679046712,-8.23657679046712,0.6863813992055934,0.6863813992055934,0.09649297293845308,0.09649297293845308,5.939038815117158,36.71653710906052,61.31862002738164,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.9431133400024979,0.4971059048564877,2.231703075468859,2.8954037158724866,2.4854668438197804,0.7794782030553595,2.518035313292991,2.7056253527081577,0.7353227591510116,2.7370216634026527,2.9991402125582134,1.2461161005162134,1.38441820336051,1.6579840373055792,1.1333497592544324,2.7861307198264784,0.7545481579223485,0.7113044098523524,-7.386035793468136,-8.23657679046712,0.6155029827890114,0.6863813992055934,0.002734682316303712,0.09649297293845308,4.264509707531545,36.71653710906052,61.31862002738164,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.0279373140456722,2.638743725326869,1.9755123076808083,2.1308750724229157,1.368077501896301,1.7267991527789526,0.458132129409695,0.47401598212715274,1.3578118779743253,0.25293790045540354,2.2232585426878964,0.4782048412736647,2.2841877302160696,2.247843427928856,2.5051846056043408,2.2104917250785343,1.8863962125197684,2.9374836142667813,-7.118908345657684,-8.23657679046712,0.5932423621381403,0.6863813992055934,0.01026124263948837,0.09649297293845308,4.559539199922426,36.71653710906052,61.31862002738164,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.7429166375635616,2.3056843480668214,0.6427709682795457,1.2022038285673926,2.8291115839950685,1.0184806019260406,2.395873311177609,1.9341360821026123,1.1964955874585121,1.7302115785666632,0.8056943375836488,3.0673120257436057,0.9579972289242352,0.09811259438099124,1.9237767534591534,0.49607274711602084,2.9097074928671476,0.1484867123842933,-7.098947648702781,-8.23657679046712,0.5915789707252318,0.6863813992055934,0.005146173036649181,0.09649297293845308,3.1015879743412924,36.71653710906052,61.31862002738164,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.8899508267465146,2.032177737644771,1.485180431392618,2.4414957963021915,1.8270205239395074,2.3168117827909294,2.187223032889298,1.0900452251172805,1.8199314046474409,1.1199433706735173,1.992349783445123,1.9457489793688523,0.314080574360687,1.3887909803249823,2.9614973602722983,1.151045760812119,1.0112407217960662,2.6423543366007074,-7.179843095761446,-8.23657679046712,0.5983202579801205,0.6863813992055934,0.004385972984360044,0.09649297293845308,5.122130931992416,36.71653710906052,61.31862002738164,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.9838253873569914,1.886702794010764,0.3574409485583473,0.5228066722507396,0.7301128538732901,0.3192726610595143,0.7314254846535532,0.9399806895181818,3.074583055356591,0.8244854718810243,1.4362600803019094,2.5004912051751473,0.8166145383438383,0.41690902150912434,0.33523952394323075,0.05857242165342599,0.015240636290988055,1.5853526925865415,-6.812842186487667,-8.23657679046712,0.5677368488739722,0.6863813992055934,0.0039898162810174855,0.09649297293845308,5.405741403424123,36.71653710906052,61.31862002738164,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.3657975200410459,1.5002734630270462,2.6558681972107805,2.587022854145507,1.09147686617209,1.9415493120256477,3.082344203870608,2.9654861951620326,2.4859811749057097,0.48018960043068065,1.0418362225524251,1.5893226656491453,0.6115621729300729,2.197710828868038,1.700806482268144,1.3301386292899424,0.4001068975804042,2.2034668578903043,-6.585020449538858,-8.23657679046712,0.5487517041282381,0.6863813992055934,9.667578205237825e-05,0.09649297293845308,5.708432910144381,36.71653710906052,61.31862002738164,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.23787435675327837,0.20459962314269373,1.8760930191380445,0.8267745206239526,2.7880750570714596,0.3341010120216229,1.0937864253281453,2.342879817021842,0.47389276963002225,1.3496291628103612,0.4820893799748316,1.352159056509011,2.834481121330323,1.049978817012195,0.7591522707735353,2.02832818305936,2.0782097009034683,0.3709970979868768,-6.687557716000436,-8.23657679046712,0.5572964763333697,0.6863813992055934,0.004916388206026582,0.09649297293845308,6.632374931085359,36.71653710906052,61.31862002738164,0.0,0.0,0,0.0,0.0,0.0,0.0
