,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.5960555804717012,2.3589206342600866,0.4479537469299954,0.627334301932323,1.8426311681801697,1.5982777101055001,0.6142656748233544,1.5351564121382792,0.6524999543250687,2.007366248453937,2.3997205073220984,0.7893312725371158,0.42874311865942105,0.8632622895863322,1.532590346452887,2.581651487742156,0.7395481680337879,2.3548168539985137,-7.207768101218032,-7.207768101218032,0.6006473417681694,0.6006473417681694,0.03670877413020716,0.03670877413020716,5.7569976723910585,9.94046215148491,35.25479799798318,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.06739068307881015,0.15121125753285786,0.015977070696032315,1.1985930287668398,2.9681868599479575,2.9901410987918062,0.21252797127844952,2.33001057209733,0.2494725045118968,0.3851013275968872,2.5568198503146493,1.2223147773863396,1.1163687591448979,1.4890058358510485,3.1155637956401807,1.608382330779632,1.7543131756101216,2.155863958516813,-9.077074216678067,-9.077074216678067,0.7564228513898389,0.7564228513898389,0.04454693222001896,0.04454693222001896,3.9021885993375633,9.94046215148491,35.25479799798318,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.3044044617469197,2.138789034806942,0.9803455670621755,2.4472721341046655,0.31280162055788585,0.8866051378849199,1.7806814420091306,2.0552719215346418,2.544669024345736,1.3574112405562997,0.2168978565197517,1.5705110705136587,1.5257460561620226,2.5163902614694793,0.4923542121808257,0.7330722435488247,1.2455172514887183,0.9388146357366154,-6.981634415426306,-9.077074216678067,0.5818028679521922,0.7564228513898389,0.01007362764271734,0.04454693222001896,3.879220316298216,9.94046215148491,35.25479799798318,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.6240572678451128,2.9574919769327477,1.7922802757627763,2.7290439533445277,2.8004879151946995,1.2085639760029279,1.568096959443062,0.999857340375032,1.1166098947652308,3.1017578818453835,1.0311350534446044,2.140844361021773,2.1827239621629104,0.4489264979917513,2.5479185487559026,2.193677278597357,2.8894568584812435,0.5767650279860067,-6.885812927529265,-9.077074216678067,0.5738177439607721,0.7564228513898389,0.015923066195280715,0.04454693222001896,5.832395709804622,9.94046215148491,35.25479799798318,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.2335441204854114,1.257012083546611,3.0498447968357905,0.09545748577971558,0.795034238088724,1.9350150586394907,2.134093125274399,1.790253194604614,1.4949571272689726,0.9562729959747432,0.6547930500934991,0.2164702328097949,1.752417681593491,0.2247271613461736,0.0893830812316899,1.5632658529946062,0.3020401386152871,1.4492682127258762,-6.780664139693323,-9.077074216678067,0.5650553449744437,0.7564228513898389,0.004952834523146607,0.04454693222001896,5.978418182447292,9.94046215148491,35.25479799798318,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.8727243230862016,1.624265557821263,2.5961296228605346,1.404875884190656,2.3081269367564654,0.10636564888615808,2.2706795681713223,2.8511366216585,3.0947016965680274,1.6928771319352307,1.843979206538701,1.7501850321233274,0.7032454293085898,2.2350912190827814,1.0248777304504257,0.31207085818110664,0.5237653089008119,1.8378928343009877,-6.1636056590948,-9.077074216678067,0.5136338049245667,0.7564228513898389,0.000489519825787626,0.04454693222001896,7.548504788012224,9.94046215148491,35.25479799798318,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.828808400324109,2.783333644634981,2.125605526074462,0.8376111332511558,2.1830476223596835,1.3032272255940702,1.0633545860624658,0.2731326238912106,1.7329181766691355,2.8037972244107223,2.010780876154045,3.0690451672681034,3.1294925137596104,1.8528679001552908,1.7150699571728274,2.9421162734142148,1.4740819947502306,2.940089563454993,-5.560595033934529,-9.077074216678067,0.4633829194945441,0.7564228513898389,0.00487866695341049,0.04454693222001896,6.94059854612512,9.94046215148491,35.25479799798318,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.091862096307673,0.5954014521389954,0.8507667757562196,3.0178107462364006,0.35051722370426247,2.4790540052066103,2.8014503675603013,0.46047896842260333,1.900419479623506,0.039043916527234046,1.3565084120870885,0.6154149159362419,2.2627420452595968,2.927587522866311,0.9044047080901751,1.1170356257599192,2.8129875417066046,2.5773185000332504,-6.769439418444713,-9.077074216678067,0.5641199515370594,0.7564228513898389,0.02739065673638546,0.04454693222001896,5.268075880545467,9.94046215148491,35.25479799798318,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.603386424714306,0.6975010514194092,2.277142919487742,2.1184206710495963,1.015322502092907,0.5582884342925019,0.9062945495100518,2.7061791321023057,2.359370803694425,0.8599699422996185,0.4466120013608252,2.6397537630155545,0.24805814369247323,1.0676742843098597,2.4033970616632163,2.2851992678905426,2.424327050495793,1.0124874980866867,-6.654460045054519,-9.077074216678067,0.5545383370878766,0.7564228513898389,0.009550529093719999,0.04454693222001896,6.5954717631136575,9.94046215148491,35.25479799798318,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.4458006335580094,1.4025440214149045,1.3649316873629007,1.7266209140631275,1.4951208113631922,2.521730970097798,3.111512012935194,0.8477249363665393,0.4643589268508817,2.506286304062507,3.093080185354722,2.264977064727826,2.5829746521874366,2.002642928531427,1.9197079384567197,0.3997193767674105,2.1085477333424567,0.12121333775563113,-5.456751927107622,-9.077074216678067,0.45472932725896853,0.7564228513898389,0.007637081650836125,0.04454693222001896,8.30289725724207,9.94046215148491,35.25479799798318,0.0,0.0,0,0.0,0.0,0.0,0.0
