,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.9798004406368807,1.5546022518729554,1.6782837046258579,0.4883367777442261,2.303131337911909,0.6238992433158317,0.9334406239172611,1.2073550127200299,1.895635386224619,0.5416948195923493,1.0777860298353665,0.9545414298118186,-7.457959192849128,-7.457959192849128,0.621496599404094,0.621496599404094,0.001650028752198912,0.001650028752198912,3.2572336214740787,22.470259540448712,40.51230707873423,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.6681514282371115,2.1363408377910615,0.8165757101843791,2.1696268150401035,1.1734314216311816,0.8548326300316629,1.8829056337248065,0.6856507531847926,1.6080811475824854,0.7873859535124414,0.7504943114081412,0.7630466477115865,-7.197672422944223,-7.457959192849128,0.5998060352453519,0.621496599404094,0.005232577100587908,0.005232577100587908,3.867904203932966,22.470259540448712,40.51230707873423,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.1160966264357235,0.011750874083038184,1.0817271203247139,1.8445240824209004,0.10619387393365105,0.1069269183647015,2.2477774636360324,1.9891991814849186,0.8481808876596674,2.5025031108487665,3.0012963241581083,1.3790633679687054,-6.310872472926208,-7.457959192849128,0.5259060394105174,0.621496599404094,0.0032441177489726655,0.005232577100587908,5.323515142335019,22.470259540448712,40.51230707873423,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.9722091403688402,2.6182546036385808,1.3885423252935911,0.1337915912742095,1.8158895513284388,1.4528437596108992,0.19234266898283262,3.1285479807951564,2.2170260877313597,1.549605363454468,0.01931540962912042,0.38811385789950875,-7.469450342142622,-7.469450342142622,0.6224541951785518,0.6224541951785518,0.00032374838940638995,0.005232577100587908,3.0929778674927135,22.470259540448712,40.51230707873423,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.4456666658277673,0.8358627310537243,0.5586866690105069,1.3819718009967925,2.1923416976537005,3.00855483925324,2.5924629494275724,0.49369658881611034,0.12659364373597465,1.1285715781530103,2.6318319233809375,2.2446170851287763,-6.730620090246617,-7.469450342142622,0.5608850075205515,0.6224541951785518,0.020654756208721703,0.020654756208721703,6.4203558776720655,22.470259540448712,40.51230707873423,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.7379470333743451,0.35527925281297945,2.56504368665384,2.358048835209619,2.6981136169515354,1.9831787507835963,1.9884927256719915,1.4764306631478914,2.9461263710994694,2.0800220467108943,1.582149937083029,0.2502331256294289,-7.172212817319457,-7.469450342142622,0.597684401443288,0.6224541951785518,0.007061824205120584,0.020654756208721703,5.372339189343549,22.470259540448712,40.51230707873423,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,3.0101582843718235,2.2487920756329856,2.3669053276929213,2.746495855264626,3.0706881757967657,2.2880152105836764,1.0539984111719964,1.7894810237564425,1.1653745665926738,0.1599627268984889,0.3643169161980032,1.9955809543338625,-7.509756154212622,-7.509756154212622,0.6258130128510518,0.6258130128510518,0.0070654828616892726,0.020654756208721703,3.8354119240141458,22.470259540448712,40.51230707873423,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.6183076166621636,1.0662866174264218,0.028165178495161397,3.0112026428807774,0.6766511270986431,2.5464556535581626,1.5060993096858473,2.7177507647225303,2.759045499780712,2.9875313218403328,2.301655368596489,2.5869743979347137,-7.521800523318384,-7.521800523318384,0.626816710276532,0.626816710276532,0.0013611361802482506,0.020654756208721703,3.268548952800799,22.470259540448712,40.51230707873423,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.555633479673621,1.5981986527476462,3.1200422245447195,0.9744797276186381,1.4267700293926435,1.241192238330788,0.6324023337963344,2.4735786973817233,0.6319452951863759,1.5929473515674835,1.3920624836868634,1.8138818669961647,-7.090471793903424,-7.521800523318384,0.590872649491952,0.626816710276532,0.000400755739064333,0.020654756208721703,4.1390487606485635,22.470259540448712,40.51230707873423,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.8017533599112854,2.9675994134692805,2.0800130269248718,0.8978853963647634,0.5455474335474245,1.6520701880713018,3.130548620852219,0.0698566906569042,1.289360889759115,2.554853539221806,2.1642091302472943,2.8908286453339613,-7.200202039132074,-7.521800523318384,0.6000168365943395,0.626816710276532,0.0022565474816043643,0.020654756208721703,4.089367894370994,22.470259540448712,40.51230707873423,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.010005438278445624,3.1415856071465873,1.1414286290267914,1.1276838093549983,3.1415388241296753,3.1414809701111035,0.010038317029984844,0.010082371310307413,3.1415883134342946,0.010006601453185578,0.010079449987310437,3.141588612550601,-8.114754676769316,-8.114754676769316,0.676229556397443,0.676229556397443,0.033219839272180814,0.033219839272180814,4.858708819087809,15.310933165956916,21.283694924907927,9.406605425386197e-06,0.00952912956096993,442,25.40918731689453,2.0490095615386963,0.138319730758667,27.59658122062683
11,2,3.1053945416142015,3.141592653589793,0.7335238248120868,1.6764876754260998,3.141592653589793,0.01,0.01,1.5262076127775925,3.141592653589793,0.01,0.5294976134617813,3.141592653589793,-8.970278674146023,-8.970278674146023,0.7475232228455019,0.7475232228455019,0.020217991060276636,0.033219839272180814,2.7070605847910656,18.651874452686425,36.17054666724682,4.028420221042015e-06,0.009983301443433196,280,16.9708731174469,2.077725410461426,0.1331934928894043,19.181828260421753
12,3,3.141592653589793,3.141592653589793,0.01,2.751871431225008,3.141592653589793,0.01,0.01,1.1285095912866665,3.141592653589793,0.01,2.371279978853508,3.141592653589793,-7.588710257506222,-8.970278674146023,0.6323925214588518,0.7475232228455019,0.0043349631009093675,0.033219839272180814,3.6761786747828467,9.196623818826822,24.339049302143646,1.3547427117822607e-05,0.009913482515448801,363,21.939997673034668,2.0428357124328613,0.14722514152526855,24.130096912384033
13,4,3.141592653589793,0.8866956640227486,0.7337264498417718,0.01,3.141592653589793,0.01,1.1652992416611876,2.0045787351564397,3.141592653589793,0.7853729456757442,0.01,3.141592653589793,-7.994211278293352,-8.970278674146023,0.6661842731911126,0.7475232228455019,0.02666597346112249,0.033219839272180814,5.324123942524828,6.227769721267214,14.601406243175873,2.120573542433376e-05,0.009980857557640905,247,14.911589860916138,2.208753824234009,0.1272902488708496,17.2476909160614
14,5,2.3512058005906273,3.141592653589793,1.919091324448219,1.3122429523813164,3.141592653589793,0.01,0.01,1.9613635644747487,3.141592653589793,0.01,0.01,3.141592653589793,-6.0514297136833015,-8.970278674146023,0.5042858094736085,0.7475232228455019,0.0010195766559598083,0.033219839272180814,6.8757297695962265,2.6512167605817942,16.68209521258092,2.5553757267282027e-05,0.009963066420482903,311,18.76693344116211,2.0322787761688232,0.11119699478149414,20.910443544387817
