,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.5559067868363057,2.112295391022683,2.6395519566580394,0.3928265285191077,1.9778694525639997,2.854932887532772,0.36687828762031516,0.6619231747390566,2.193788662119423,0.49939026821771887,0.17129445618276715,2.808029747647337,0.6345566808203276,1.9419980585195165,2.520503179784319,1.6432477470974827,-8.217675085035152,-8.217675085035152,0.6848062570862626,0.6848062570862626,0.01835347948087366,0.01835347948087366,3.1811003788776304,9.215801817007693,46.4808939882687,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.4164399658055085,1.354914542032736,1.4821050017028228,1.6569833414407282,0.5487130968953681,0.07808366923821046,1.89279469085022,0.9537873218746125,0.046682672465357684,1.2899414015659532,1.6671740352111768,2.9679468188621048,1.5998349931632654,3.1134926284905284,2.0862047347506265,2.6386779938290568,-3.9377005562918175,-8.217675085035152,0.3281417130243181,0.6848062570862626,0.0015973145279352453,0.01835347948087366,7.402735520014808,9.215801817007693,46.4808939882687,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.0525093139537787,2.266983331481245,0.5752254190545276,2.1826195979958256,1.849335180688235,2.213770149038022,2.7868538116936667,2.7576286021348686,1.770876896026304,2.9463623903786207,2.583512738510315,0.6116889009238742,0.9710114247348774,1.3369210307759216,1.4752834394817598,0.2638681892459025,-7.310724405709089,-8.217675085035152,0.6092270338090907,0.6848062570862626,0.009183363989139996,0.01835347948087366,4.849236156306809,9.215801817007693,46.4808939882687,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.7628496275489884,1.7027231507843485,0.23939907060085458,1.5227493979010827,1.0226107381617193,1.6783011042305318,2.890987154810378,2.133352382128492,2.2887946710572025,2.4919109657862344,2.1998168965587537,1.8327640079087295,0.07825535669707594,0.15403150885620712,0.13003237796451453,0.7639227154060301,-7.191016378548924,-8.217675085035152,0.599251364879077,0.6848062570862626,0.0010515109352821925,0.01835347948087366,4.591234945327656,9.215801817007693,46.4808939882687,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.942459959905047,3.0404717121880465,1.0369734513987336,0.31856630768090816,3.023462776998877,0.932359289083749,0.9100752910417397,1.2925162853800984,1.0739445040194067,2.5807460314939936,0.7597910619612879,2.0230219225594017,2.579482459522253,2.320128931545138,2.355464377387882,1.40150976432991,-6.5399026110890235,-8.217675085035152,0.5449918842574186,0.6848062570862626,0.0019266130607840009,0.01835347948087366,6.332630880381039,9.215801817007693,46.4808939882687,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.14499756214518764,1.1555284219852962,1.9929999593046817,3.01417891934114,1.3708281658862234,0.48450724170317816,1.3414172126062447,2.9245542712197774,2.816080490150518,1.9571754229949943,0.35551254023342677,1.4721309861410232,1.3462726170653,0.3716063105508096,0.48011230759195345,2.4748501020595834,-7.224308212740031,-8.217675085035152,0.6020256843950026,0.6848062570862626,0.008012125103823464,0.01835347948087366,5.225960744254586,9.215801817007693,46.4808939882687,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.033573682293667,0.06051625816034359,2.4177144550455947,1.1941949565141954,0.08307217959920775,2.6667889730424275,2.5105706222116084,1.827689261050256,0.8814151747773816,1.7068162112776024,2.9665264232748743,0.7875577565506713,0.8426740722475546,2.7055522939918246,2.9848873415859294,2.9634506461898527,-3.511969366925878,-8.217675085035152,0.2926641139104898,0.6848062570862626,0.00017299066494733443,0.01835347948087366,5.563158340917164,9.215801817007693,46.4808939882687,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.3988507695206143,2.604382959830828,0.6381414742430414,2.5939326329338437,2.674812692563819,1.2698348025773114,1.2234597552402355,0.3379764377489892,1.418928690297097,0.17178177332402633,2.2493735088416975,0.13250791552912902,1.9448232478161764,1.1471043986036191,1.0892662852207229,1.9989264466982155,-7.415426382754388,-8.217675085035152,0.6179521985628657,0.6848062570862626,0.004862451935722608,0.01835347948087366,5.128471071890907,9.215801817007693,46.4808939882687,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.5623358406560593,0.7102757364029617,1.8402569651654141,2.4735711587905587,2.430855048982265,1.948479596957143,0.17424612821835653,2.504306853387998,0.5743888579771305,0.7730029186473575,1.5567319035436928,2.4162874433971697,2.449035382606651,1.6730270296503493,1.84353163664192,0.520322532092227,-7.381844542568433,-8.217675085035152,0.6151537118807028,0.6848062570862626,0.01477749435165263,0.01835347948087366,4.271653498475622,9.215801817007693,46.4808939882687,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.7482086039408427,0.35402125661832456,3.0150744333897967,0.9068914021287928,0.8174712097652738,1.1463095164289507,1.7111799326482515,0.2840150220714878,3.0093405302546192,1.0578133812686232,1.1342066414863292,0.9663053169029642,3.027699300735967,0.676107637011821,0.8451062547332995,1.1374382270135905,-7.012256501538512,-8.217675085035152,0.5843547084615427,0.6848062570862626,0.008514855932065905,0.01835347948087366,4.466056952984424,9.215801817007693,46.4808939882687,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,2.714668264760318,3.141592653589793,2.325024845645692,3.141592653589793,3.141592653589793,3.141592653589793,0.01,1.7708078366277678,3.141592653589793,0.01,0.01,1.812709634630747,0.01,0.01,0.01,0.01,-7.754462687451365,-8.217675085035152,0.6462052239542805,0.6848062570862626,0.0069066877105445484,0.01835347948087366,4.271734576182553,4.4979424171844,17.50667823235921,1.4319691096476453e-05,0.009860767359240491,568,52.429728984832764,2.9768919944763184,0.11783456802368164,55.52453351020813
