,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.964057392806696,1.4409048066355086,1.859495502082836,0.2141549290579592,0.1285279514857201,0.942696331188894,1.9282156245762534,1.308342802921739,2.50139984720327,0.6981922368372067,1.5179260097817813,2.610592314075033,3.093052887645606,2.298686988180358,0.022954199074581554,0.3278613555645618,-5.388886652510441,-5.388886652510441,0.44907388770920337,0.44907388770920337,0.002557642747091578,0.002557642747091578,7.227376504053989,6.841241649470821,25.117596069961483,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.7417607375492593,3.090363504855536,0.5126486025346709,0.5492617541527681,2.5291565685311332,3.0478499734153783,2.6527269287524926,2.3877039062944347,2.784989570336998,2.7079480190219036,1.9611654044997158,2.0725923865763667,2.3025404657784225,2.6462204557209734,2.804469758835015,0.09458905941644061,-7.317036249752367,-7.317036249752367,0.6097530208126972,0.6097530208126972,0.020752668814233082,0.020752668814233082,5.575151617669604,6.841241649470821,25.117596069961483,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.3042122771269176,1.0115043921428695,0.27652000032706064,2.5232599595075724,1.9304011099642773,1.292991635464799,2.840350638944957,0.44179370043079264,1.1463985712149003,1.8708031993213659,2.9228216514067094,0.7516889226594954,1.0593851635504232,3.139520388209327,2.8454432580292566,0.8282691222572169,-6.442386274463984,-7.317036249752367,0.5368655228719986,0.6097530208126972,0.006566653498760091,0.020752668814233082,5.325958434307147,6.841241649470821,25.117596069961483,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.180114713870319,0.32654045429097694,1.3453862665583232,1.0987917108508143,1.6494991020184275,1.950776006479942,0.7407124094298766,0.21315146162526794,3.0416710124158794,1.99241057420651,2.7833917006365274,1.1995938343158647,2.1404808951657133,0.17902857376047443,0.4439398392077636,2.6708816818273857,-8.342207281465242,-8.342207281465242,0.6951839401221035,0.6951839401221035,0.04097580608293134,0.04097580608293134,3.7245639048466046,6.841241649470821,25.117596069961483,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.39509817244348455,1.902769942773241,2.48750862704713,2.464888784590374,2.904684163604506,2.404824986410769,1.371084493540969,1.2389310313610464,2.15804952031103,0.3611884770548558,0.5004928138803743,1.85031440636732,0.03349531110567658,1.5037893428251523,2.1768469622496016,2.3467827542813042,-5.520469695052383,-8.342207281465242,0.46003914125436524,0.6951839401221035,0.0045159098679934985,0.04097580608293134,6.11096919207192,6.841241649470821,25.117596069961483,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.648175614491178,0.2970612791738518,0.7375020543267963,1.7945569838314814,0.9519892477652164,0.2148753885798802,1.6646092048404417,2.9451704956106286,0.45247114998575794,3.1236385694580053,0.0700326712150428,3.0414308010724924,1.7205684299128927,0.6826480351602067,0.7404442903071683,1.1930253677955285,-7.005837590043177,-8.342207281465242,0.5838197991702647,0.6951839401221035,0.019197808094993177,0.04097580608293134,5.343696920932771,6.841241649470821,25.117596069961483,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.2666718333641878,1.6390743548157725,1.1014459264059377,2.907749009469845,0.853584180293594,1.7808858807216124,0.18645191914778206,2.733391529564096,0.8475294449233923,2.307238453846874,2.366716000600875,0.23587289402642028,1.3812305654666386,2.0760560550967484,1.4268266382720585,1.6707828926389159,-7.329593066055903,-8.342207281465242,0.6107994221713252,0.6951839401221035,0.014114666703103601,0.04097580608293134,3.542618435720698,6.841241649470821,25.117596069961483,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.6924508522774364,2.206443344865534,2.09992252500221,1.3873820526883436,2.258387081193101,0.5346596127299946,0.5250961762258911,2.039635121781869,0.03073310259508747,0.304926215153346,1.0646975059198176,1.4340802541909279,2.6055063954020725,0.9682257997110812,1.254886024057928,1.9378513264259802,-7.089382533438298,-8.342207281465242,0.5907818777865248,0.6951839401221035,0.0013149899818491052,0.04097580608293134,4.7907477311823214,6.841241649470821,25.117596069961483,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.013495752280625654,0.8385230984328739,2.6007178085394407,1.9036006533377128,1.4146092685014213,1.1600662920363856,2.203046338708905,0.8130598708542661,1.4657214626385064,1.0421155046621668,0.7944313748314773,0.6164558055229152,0.9323832213032005,0.46029006815040036,1.7523615261832926,2.937564424712951,-6.4263642331414985,-8.342207281465242,0.5355303527617915,0.6951839401221035,0.009540330491889345,0.04097580608293134,5.87757704840282,6.841241649470821,25.117596069961483,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.1744011535153638,2.6284264695381916,2.854952462570779,0.9268743852351197,0.5528773105731923,2.552483704337139,1.0488277573206624,1.8433110131760584,1.699725692116297,1.349122139340158,1.7281974213137279,2.3740818681753204,0.6342948113854285,1.8355343967799624,2.26653493397528,1.4268295609417498,-7.322124910556333,-8.342207281465242,0.6101770758796944,0.6951839401221035,0.010037430429373665,0.04097580608293134,4.17974506830128,6.841241649470821,25.117596069961483,0.0,0.0,0,0.0,0.0,0.0,0.0
