,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.250631121585852,0.2727490503858978,0.4616556580069421,2.4000064787468753,1.5084852593910767,1.7681312199846073,2.3811904428828847,0.1317115066191638,0.09255320712830603,1.5710082291674794,0.556763264783532,2.6392395162459006,1.5495734050030818,0.32385958939824827,-7.053227553090136,-7.053227553090136,0.5877689627575113,0.5877689627575113,0.00934446660294853,0.00934446660294853,4.941718367711232,7.274467030469686,39.49156013428959,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.9414579566398213,2.5037569525628904,0.14542891441144004,1.3849758171241122,2.5131050003196953,0.5802367563256501,2.1504679382835525,1.744289192577481,0.7719153601633144,1.1211175008901284,1.6009193158761168,2.26007305692544,0.8238489291627761,3.0779707298190195,-7.590246174147868,-7.590246174147868,0.6325205145123224,0.6325205145123224,0.001698570475877513,0.00934446660294853,5.154888844281004,7.274467030469686,39.49156013428959,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.21094630295814853,1.9321605988510602,1.7797207693349024,0.9522756793148932,1.085461307292727,2.44110364947153,0.43004136657419134,0.7427217469543395,1.4146421972190995,1.801555042182242,2.9443279338328483,1.7388925458456423,1.9975314121788188,1.4059887599737104,-6.855580578079334,-7.590246174147868,0.5712983815066112,0.6325205145123224,0.0008309528058144291,0.00934446660294853,4.871899936551088,7.274467030469686,39.49156013428959,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.7904749951647743,1.2912165942273823,3.136202161612393,0.22584169511213076,2.1484507705070537,1.1552077840536445,1.695575131510394,0.4638187183420376,2.917340782054762,2.9883156818473213,1.9385919626241508,1.4668323397522218,1.7173302155214027,1.1046672237121005,-8.685736743973774,-8.685736743973774,0.7238113953311478,0.7238113953311478,0.08287494807519982,0.08287494807519982,4.388237901183658,7.274467030469686,39.49156013428959,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.9425708583408097,0.5649248149676158,1.2364390228752578,2.124194634599688,2.8263703569381797,0.8576569024941995,0.8323915386121449,2.9390338580917708,0.9984181391044376,2.6983188134197484,0.7516649581319532,0.4735491964713428,3.069338326701939,0.26086404207719505,-7.679649851178308,-8.685736743973774,0.6399708209315257,0.7238113953311478,0.023452851021041166,0.08287494807519982,5.515740419292825,7.274467030469686,39.49156013428959,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.4341583862123235,1.0138747884723,2.6426430792927538,0.4173193489285172,0.7208013062757705,2.947037671378294,3.0650913175251144,2.0637913040851834,2.3544180351169137,0.9459978749053114,2.422734132238036,3.0290844598613003,1.25939887969388,2.652385457322699,-7.750997130444167,-8.685736743973774,0.645916427537014,0.7238113953311478,0.0005317089114216164,0.08287494807519982,5.155456183831603,7.274467030469686,39.49156013428959,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.969698723215438,3.1135700391063965,0.8714286441678118,2.5452479085255004,1.7517092896290727,2.74686979624821,0.9924792726466087,2.3725763504300965,0.44048484358897694,0.3532692351436752,1.4051315575830392,2.152788507890219,2.6048602789022413,1.5959927043150834,-6.772631207436581,-8.685736743973774,0.5643859339530485,0.7238113953311478,0.025773115715612718,0.08287494807519982,5.937332790511803,7.274467030469686,39.49156013428959,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.7579529662285271,1.6817246817191933,2.2414885862642366,3.0926996196637013,2.8965579329814917,1.427407889377138,1.4027481281702203,0.9731991975524585,1.9474681514778875,0.28121686878734103,2.6985456113232824,0.11153281125918557,0.3821205712703474,0.8991466152799543,-6.401319936769334,-8.685736743973774,0.5334433280641112,0.7238113953311478,0.01529692825685034,0.08287494807519982,6.570527452875638,7.274467030469686,39.49156013428959,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.4167139480591308,2.6659290289470086,2.177764203142774,1.726282783924416,0.4957719948522244,0.18416256910744339,2.744647937145475,1.4614270576452566,1.6503669746627683,2.0949250795639767,0.993683256222747,0.7296203526158992,0.08754387263489262,2.389180000031774,-4.071315148011399,-8.685736743973774,0.33927626233428326,0.7238113953311478,0.0004651305783905626,0.08287494807519982,7.753003026675177,7.274467030469686,39.49156013428959,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.2085469325066924,0.9464489084348844,1.448326910969234,0.8036453525958265,0.2025686962542114,2.1697327298392124,0.30955994144667237,2.553597897960974,2.706033025240784,2.2435751752430186,0.06231687517779578,1.0826804639356997,2.2446312623766986,1.904037020520643,-7.834840691453295,-8.685736743973774,0.6529033909544413,0.7238113953311478,0.023274165894975354,0.08287494807519982,4.047668029125759,7.274467030469686,39.49156013428959,0.0,0.0,0,0.0,0.0,0.0,0.0
