,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.3715227688932754,2.814724740039174,0.630046080006985,2.2524669270526685,0.13928997991567071,2.758064863417926,2.9061619380445176,1.493218671951674,0.1916392916852331,1.7477109343467674,0.3371529189023134,0.9833297899421083,2.741176874654552,3.054367057519925,1.130483984594947,1.5745193494339487,2.4185317827128427,1.5909050035556727,-5.542145015510248,-5.542145015510248,0.4618454179591873,0.4618454179591873,0.0018328622864037358,0.0018328622864037358,4.489969097012612,13.348629113543247,54.99693703371754,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.8791010610068497,1.7213752202883594,2.6763981518385678,2.845617476762601,1.7031975993776889,1.5936877674443486,2.515937474278793,0.9389040817363347,2.791305037179056,0.7111013271839998,3.1020915364656085,2.4082228654946887,0.855523975690752,1.7163907164051262,2.49942207529781,0.18193371267010744,0.4623846881433092,2.477954769022757,-5.3394834525221775,-5.542145015510248,0.4449569543768481,0.4618454179591873,0.0008907495836172317,0.0018328622864037358,6.912018897644753,13.348629113543247,54.99693703371754,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.7820351630399631,2.983587598489405,2.4200846321502247,1.444947007038055,2.3854505041498553,0.6070964364602943,1.704819071311601,2.1789235783073186,1.394001287976898,1.549844343738556,2.3464425041973684,0.36989234103365787,1.1721978367183084,2.8025210696980305,0.8491164858299882,1.7560197365758847,1.3840909951133595,1.2151834647494522,-6.196445943628383,-6.196445943628383,0.5163704953023652,0.5163704953023652,0.0005279463361891183,0.0018328622864037358,7.919796594414251,13.348629113543247,54.99693703371754,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.514033585118326,0.3722994928080714,0.8069623595934325,0.7698400560310632,1.9511715186586365,0.08414138367491553,0.6795551574467164,2.7276114381054617,1.8282670321682388,2.511295878398073,2.078085922317061,2.0121821538868145,1.7115453469435378,0.36110908911735295,2.882366202058923,0.7939831695936268,3.1031708212932174,2.6716731873505033,-6.679683470614729,-6.679683470614729,0.5566402892178941,0.5566402892178941,0.003538265388623527,0.003538265388623527,6.919291546831374,13.348629113543247,54.99693703371754,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.035213677188721836,0.9867889027512148,1.051544043839668,1.0562946240287192,2.5688142989549845,2.92644020962948,2.31980234821246,3.015777289192116,0.8243685518064289,2.9892896685419985,1.6128337047547017,2.6275333146782573,2.2567721285611513,0.7920586153307811,0.15516014449750323,2.296440634289836,1.9846018605294318,3.0728625070044595,-8.961956461160304,-8.961956461160304,0.746829705096692,0.746829705096692,0.18287052480241825,0.18287052480241825,5.220447814988233,13.348629113543247,54.99693703371754,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.6591995951414544,2.131756211993107,1.6828422153299238,0.52284368622731,1.1744823150476869,1.8910769349598409,1.3629949440067815,0.23442267520849727,2.9138666735278473,0.0874596174045628,1.462160691820308,0.03093010467085667,1.2721930753806598,2.432154608882059,1.6601336500040729,1.1994100787960171,0.254759263976065,0.39435761021862753,-7.006628919779471,-8.961956461160304,0.5838857433149559,0.746829705096692,0.013990703369303316,0.18287052480241825,6.256368342539297,13.348629113543247,54.99693703371754,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.9666339876310382,1.4204784897075329,3.043250843698397,2.7400263673467458,0.49420922826822034,1.0621272392863412,0.03536916677180448,1.6548630634085306,1.9266723102823342,1.964478554974061,1.1278557017226727,2.843010005860338,2.012019203258644,0.18123453745451706,1.9896057130371094,2.9056427238797644,2.6495112743372946,0.1717938530119443,-7.1898866986284045,-8.961956461160304,0.5991572248857003,0.746829705096692,0.001161627601463727,0.18287052480241825,3.4354839382013864,13.348629113543247,54.99693703371754,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.35012735530816014,0.1641029170836166,1.4073007866581613,0.02984118251419065,0.6484851211474524,2.311154218075819,1.1285387080645632,1.217318962116815,1.231479203670927,0.5409976262249011,2.825313463177752,1.310194125790383,3.071537167757395,1.5258709454890311,0.4822397761980119,2.6282514487501523,1.2500039758809964,1.5359019478495566,-8.182108670147436,-8.961956461160304,0.681842389178953,0.746829705096692,0.011447500959085949,0.18287052480241825,3.484088996214467,13.348629113543247,54.99693703371754,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.9015409780758281,2.324232464479515,1.9099521528988843,2.1360751178669797,2.890962199854493,1.5299738572365515,2.0076782268780886,0.3844455381779211,2.462656964281364,2.7998733972941308,0.12070836416326676,1.738938836651439,0.15466624252634972,1.0453175754569404,2.563152459745392,2.0026285684111667,1.6287166807720375,1.8971772276220342,-7.128463247127803,-8.961956461160304,0.5940386039273169,0.746829705096692,0.005405802659776064,0.18287052480241825,5.023312642691373,13.348629113543247,54.99693703371754,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.5187342675834965,0.8265023409928447,0.24744401476170164,1.618772764600192,1.4723384428928075,0.6969956054035583,0.5731680839584422,2.460504969547611,0.5004508852390012,1.1399448552743523,0.9239322198158757,0.6492939947069291,0.5347999333079704,2.165873878050566,1.4984665934054382,0.6134222145053737,0.7737818674389911,0.7008504698332814,-6.935937726949654,-8.961956461160304,0.5779948105791378,0.746829705096692,0.0036108365111957945,0.18287052480241825,4.877561072786904,13.348629113543247,54.99693703371754,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,1.5574974288535108,3.141592653589793,0.01,3.141592653589793,0.01,0.01,0.01,3.141592653589793,0.01,1.7998650284064819,-7.501058810471169,-8.961956461160304,0.6250882342059307,0.746829705096692,0.013372493631890503,0.18287052480241825,5.884287099333648,28.95401662726753,46.98263437960513,0.8304906586998466,2.1957208268227256e-05,0.010600017152257817,900,104.20239448547363,19.09786581993103,0.3864312171936035,123.68674731254578
11,2,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,1.6303094647669774,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,2.4023658590599446,3.141592653589793,-7.488373434729531,-8.961956461160304,0.6240311195607943,0.746829705096692,0.003709204389411978,0.18287052480241825,3.6416198922389,33.745339342069215,46.96811800461917,0.8026609731511807,2.570349427564259e-05,0.011009786957287958,900,99.92985796928406,18.826552152633667,0.2084498405456543,118.96490597724915
12,3,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,1.2600738210974727,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,2.2711512279205763,3.141592653589793,-7.470291340308879,-8.961956461160304,0.6225242783590733,0.746829705096692,0.003640746985089244,0.18287052480241825,3.667781120184536,35.32498482223745,46.58074377794455,0.740628556693743,2.5022712887325505e-05,0.013431621680573472,900,100.56097078323364,18.58664894104004,0.3200058937072754,119.46767711639404
13,4,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,1.1918449780054374,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,2.4754394171700658,3.141592653589793,-7.456597715667627,-8.961956461160304,0.6213831429723022,0.746829705096692,0.003590249218017267,0.18287052480241825,3.6862057069736878,5.022389914528681,13.579146045339584,9.999999999999997e-06,2.36193342274322e-05,0.021437209291686275,900,100.56000709533691,18.832245111465454,0.372175931930542,119.764479637146
14,5,0.01,0.01,1.6575071094856795,0.6391890046325979,2.5178486295708358,2.7738245340760246,3.141592653589793,2.57195863987039,1.5424135688484129,2.781912074042028,1.6485061172153241,2.0794263658642977,1.7914602806799742,0.01,0.01,2.456094646076892,1.7791512185389233,2.6051051981836646,-7.05575351360174,-8.961956461160304,0.5879794594668116,0.746829705096692,0.0010182516029864934,0.18287052480241825,4.560670181901806,38.80182960272044,46.509268259156876,0.6469584720567699,2.319274450405461e-05,0.009945808311194588,206,23.2849018573761,19.708876371383667,0.3749654293060303,43.36879301071167
15,6,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,0.01,3.141592653589793,-7.474010162672989,-8.961956461160304,0.6228341802227491,0.746829705096692,0.0038046626408238535,0.18287052480241825,3.7731963542896096,39.623018935370226,46.22130352414979,0.6020091604901909,0.000581333530456872,0.01000497200902475,623,69.74083065986633,18.875691652297974,0.40460896492004395,89.02118444442749
16,7,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,0.01,-7.487314211342514,-8.961956461160304,0.6239428509452095,0.746829705096692,0.0038400778701984687,0.18287052480241825,3.7599294347819807,41.257656831107106,46.20783282756242,0.5659662639766533,0.0006001529123195059,0.009950286919652013,579,64.52876925468445,18.79678988456726,0.3407001495361328,83.66632390022278
17,8,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,3.141592653589793,3.141592653589793,0.01,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,3.141592653589793,-7.5017043024288,-8.961956461160304,0.6251420252024,0.746829705096692,0.003909843043745437,0.18287052480241825,3.74981359446074,42.42701091726082,46.128710529861166,0.5323343383418889,0.0010086914645172473,0.00962802805103043,574,64.11149644851685,18.68166470527649,0.3477654457092285,83.14097476005554
18,9,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,0.01,3.141592653589793,-7.500624313035635,-8.961956461160304,0.625052026086303,0.746829705096692,0.003902855144866982,0.18287052480241825,3.748652018774166,43.0633049439493,45.921209142068,0.5008203740442021,0.0009835375162019426,0.008456550145514963,591,65.32858324050903,18.56856369972229,0.3385276794433594,84.23573446273804
19,10,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,3.141592653589793,3.141592653589793,0.01,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,0.01,-7.487821429653881,-8.961956461160304,0.6239851191378234,0.746829705096692,0.0038475172698892108,0.18287052480241825,3.760601841597328,44.22238721864189,45.869051667733004,0.47441742660985187,0.0010181404178707858,0.008672051283234998,574,64.00135254859924,19.20786690711975,0.3363337516784668,83.54560208320618
20,11,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,0.01,3.141592653589793,-7.469975177819764,-8.961956461160304,0.6224979314849803,0.746829705096692,0.0037746137010465333,0.18287052480241825,3.7724815711784743,45.229969824151304,45.787541411209034,0.4503696688590342,0.0009888119630984864,0.007401526131028514,682,76.67983722686768,18.63502311706543,0.39389944076538086,95.70880818367004
21,12,0.01,0.01,3.141592653589793,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,3.141592653589793,-7.520450183373147,-8.961956461160304,0.6267041819477622,0.746829705096692,0.003986022229947558,0.18287052480241825,3.731707990097327,46.21245499349735,45.75877459385164,0.42849245743302744,0.0010079403116762544,0.006022963314188157,555,61.77952027320862,18.942286014556885,0.33164119720458984,81.05349946022034
22,13,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,0.01,0.01,-7.446303115272218,-8.961956461160304,0.6205252596060181,0.746829705096692,0.0036508064951000546,0.18287052480241825,3.7896755791740873,47.09620844577572,45.61516612110563,0.40883504756572275,0.0010205804655693174,0.006810101540115428,631,69.94814920425415,18.82039165496826,0.331251859664917,89.09984278678894
23,14,0.01,0.01,0.01,0.01,3.141592653589793,3.141592653589793,0.01,0.01,0.01,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,3.141592653589793,-7.5091931515654275,-8.961956461160304,0.6257660959637856,0.746829705096692,0.003979761296405671,0.18287052480241825,3.750232132336052,48.220522340811506,45.63727788180006,0.39116900666469046,0.0010303728352849184,0.0059172398870145585,636,71.43596124649048,18.8489248752594,0.3704972267150879,90.65543127059937
