,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.8470833981423876,0.6403029051113012,0.2233520133169106,0.07621785991797413,0.9902209088947916,0.2006874346501068,1.7518288264527266,1.1459072887810902,1.542302817095982,0.173166795601053,0.5607368702704258,1.495268909668073,-8.39892531011002,-8.39892531011002,0.6999104425091683,0.6999104425091683,0.06690496904692668,0.06690496904692668,6.651295865443501,4.299887869366509,24.652912229264096,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.1442644588859694,1.828245112439852,1.63409791683932,2.069653439895145,0.2430153879733304,1.7039088891964937,2.0128813892024056,0.43374894617223153,0.9772373668544391,1.8419171564794374,2.712130067924012,0.5471869409690683,-6.4735482863446405,-8.39892531011002,0.5394623571953867,0.6999104425091683,0.006993697752988803,0.06690496904692668,5.066298145904341,4.299887869366509,24.652912229264096,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.8837001369767352,0.26630396771143683,2.391679999892093,2.3921052298433825,0.4431844607211088,1.1210056075219526,0.7592865703902765,3.0717393524267567,2.7864740764689633,1.4726763074933278,1.858858345715399,1.7743894332375172,-6.837560703539468,-8.39892531011002,0.5697967252949557,0.6999104425091683,0.008029624641543765,0.06690496904692668,4.827531988062084,4.299887869366509,24.652912229264096,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.3711647090048755,2.6032754327089247,0.6779609249478951,3.125359838728268,1.5895452991570185,1.976608424208457,0.9529934476690781,2.1649187052235397,1.771514054645762,2.9843071561979975,1.0286371110112174,2.104712633762297,-8.789824793204135,-8.789824793204135,0.7324853994336779,0.7324853994336779,0.06305540846817216,0.06690496904692668,4.6196510958472174,4.299887869366509,24.652912229264096,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,3.0007009610092767,2.1156329975304256,1.1219768290596028,0.476615445051391,2.6514896537068573,0.415794683707121,0.24743109601284008,1.6915116560621215,0.6080884196334618,0.4449650780328501,2.9978407777611515,2.473043273913128,-6.468599356279792,-8.789824793204135,0.5390499463566493,0.7324853994336779,0.007720235090682832,0.06690496904692668,5.409245747478991,4.299887869366509,24.652912229264096,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.748047046414874,1.5554806767594689,1.4592002545076077,1.7625082436212967,2.3622073860339245,0.9276013050838774,2.6043106351591176,2.7285563741239742,2.1138654420922576,0.9834977212224909,2.3270302260583486,2.6221637246886407,-8.303746974294246,-8.789824793204135,0.6919789145245204,0.7324853994336779,0.015502745071875544,0.06690496904692668,3.415936665748191,4.299887869366509,24.652912229264096,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.15673940398710037,0.5686144166716848,3.094348102038647,0.8918105887235789,0.8427893445701297,2.4620186281562817,2.991970403474033,1.2728558563112775,0.09155445575431408,2.104740304245405,2.106145112406045,0.0782331179562412,-7.7747163610510395,-8.789824793204135,0.6478930300875866,0.7324853994336779,0.03669255665695163,0.06690496904692668,5.140255095694457,4.299887869366509,24.652912229264096,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.270626387037538,2.3228475852947224,2.748061923803195,2.687698045655072,3.0922099421281954,3.005616741567994,0.35747827331349336,0.2596883465879445,0.8111455565942812,0.7514864761385933,0.6525245837543242,2.944486293581577,-6.380308846319785,-8.789824793204135,0.5316924038599821,0.7324853994336779,0.0014625765174508317,0.06690496904692668,5.449154141532119,4.299887869366509,24.652912229264096,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.1238870385212525,1.05804552318206,0.544056095918847,1.231619634406069,1.3151248035351988,1.4296673042272847,2.2250474770820885,2.4564569732645443,2.5111925824747487,2.667195465156477,1.3524475355779404,0.9527058386385833,-7.144507614183836,-8.789824793204135,0.5953756345153197,0.7324853994336779,0.006686903951425361,0.06690496904692668,4.059013235631397,4.299887869366509,24.652912229264096,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.4365793073030318,3.112767028916228,2.027196728997208,1.4548526542398832,2.1442241043062094,2.571913481824111,1.3520910586585473,0.6962884181228899,2.950498999549926,2.2968009031254595,0.10813057605464421,0.8699869840453002,-7.247662980990698,-8.789824793204135,0.6039719150825581,0.7324853994336779,0.0013150192674200503,0.06690496904692668,4.0556109145006545,4.299887869366509,24.652912229264096,0.0,0.0,0,0.0,0.0,0.0,0.0
