,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.2983351186775622,1.0071563741826328,3.0337384863347143,2.814391898071565,1.396795349701006,1.5299982164000245,-9.261602734176224,-9.261602734176224,0.7718002278480186,0.7718002278480186,0.02701155473676089,0.02701155473676089,2.7660806037871737,100.00000000000004,46.43009526171816,1.7321234830751102,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.7243878797335533,2.4071225337684994,1.7458387778782563,1.8964908656617538,2.2705507957117455,1.6247149214617893,-8.237247840739403,-9.261602734176224,0.686437320061617,0.7718002278480186,0.015776682685592312,0.02701155473676089,3.42166643290669,100.00000000000004,46.43009526171816,1.7321234830751102,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.6545941755237283,0.6546003419232186,0.6305796305853478,0.3578623519798356,2.080058377199566,0.8769062278746469,-7.223379477099451,-9.261602734176224,0.6019482897582876,0.7718002278480186,5.583864998761605e-05,0.02701155473676089,3.529047956901728,100.00000000000004,46.43009526171816,1.7321234830751102,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.0952865578171755,2.5325948745761466,1.1589818735894526,1.2912531852355538,2.995243429138673,0.9597219356239491,-6.230521308736626,-9.261602734176224,0.5192101090613855,0.7718002278480186,0.003171619856988258,0.02701155473676089,6.996644089092079,100.00000000000004,46.43009526171816,1.7321234830751102,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.08383450467018168,2.8962781381392446,2.0888991765511826,2.3312028676697443,1.1848015892436443,2.577862556407426,-7.823352420477789,-9.261602734176224,0.6519460350398157,0.7718002278480186,0.007745650665549357,0.02701155473676089,3.8004708240891247,100.00000000000004,46.43009526171816,1.7321234830751102,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,3.0606326495254965,0.42568457129190274,0.29956414439127504,0.2458497024202522,0.5241697976226246,2.4613933594612174,-4.940189258130863,-9.261602734176224,0.4116824381775719,0.7718002278480186,0.001352551383837743,0.02701155473676089,6.3810407994847225,100.00000000000004,46.43009526171816,1.7321234830751102,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.120600955789873,2.1389183001387937,2.5028217526960774,1.1552644578032492,1.7423188657695472,2.0714180153588346,-6.410263389851194,-9.261602734176224,0.5341886158209328,0.7718002278480186,0.0057672532508098095,0.02701155473676089,6.128830620768532,100.00000000000004,46.43009526171816,1.7321234830751102,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.3546242844418709,0.29532743397784117,1.3803955943788537,0.8402676443916893,0.9413457516059368,2.8995210105147153,-7.218050388719098,-9.261602734176224,0.6015041990599248,0.7718002278480186,0.009266930204461914,0.02701155473676089,5.07865766596219,100.00000000000004,46.43009526171816,1.7321234830751102,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.7567979213487797,1.2700895083332902,2.5858860754982405,2.8695186333578007,2.651187337444414,0.2168372205599796,-5.381958824013123,-9.261602734176224,0.4484965686677602,0.7718002278480186,0.0019079646546357445,0.02701155473676089,4.44310750375065,100.00000000000004,46.43009526171816,1.7321234830751102,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.3082367745231505,1.7595704164490584,0.6766163841892402,1.602973296409832,0.21225954573947764,0.4092105970515347,-5.969991867253756,-9.261602734176224,0.49749932227114635,0.7718002278480186,0.0004247714552369707,0.02701155473676089,5.6105124259120345,100.00000000000004,46.43009526171816,1.7321234830751102,0.0,0.0,0,0.0,0.0,0.0,0.0
