,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.7048635858038815,0.13343265465861515,0.1008784460197479,3.113690829160426,2.3177600597454444,0.3291685717531244,-6.3824753178447375,-6.3824753178447375,0.5318729431537281,0.5318729431537281,0.002855347902338441,0.002855347902338441,5.573023749451146,100.00000000000004,61.22594976406142,1.441632192564087,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.5037252779925854,0.6011184637128208,0.3362285146690309,0.7377877116510987,1.200884329113271,1.052175478384287,-9.005406409468192,-9.005406409468192,0.7504505341223493,0.7504505341223493,0.10164760664120026,0.10164760664120026,4.615780386990906,100.00000000000004,61.22594976406142,1.441632192564087,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.2043878840385656,3.0759903364465413,2.2478800156500833,2.2964037348185697,3.072173064805416,1.8310926122217124,-8.304956039381276,-9.005406409468192,0.6920796699484396,0.7504505341223493,0.05315679185277548,0.10164760664120026,4.534774964612666,100.00000000000004,61.22594976406142,1.441632192564087,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.9033117422781018,1.469185160749799,2.0638880804664286,2.622973555147218,0.18527464465964366,2.5151912909996317,-8.039591319736866,-9.005406409468192,0.6699659433114055,0.7504505341223493,0.026572309808777325,0.10164760664120026,4.896679248050447,100.00000000000004,61.22594976406142,1.441632192564087,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,3.0600911164167584,2.0542299369123036,1.6505573254758485,2.012219356546454,0.5015989713891673,0.8896554628052966,-5.943198766401304,-9.005406409468192,0.4952665638667753,0.7504505341223493,0.0041200498910884875,0.10164760664120026,4.549873177735812,100.00000000000004,61.22594976406142,1.441632192564087,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.582711233271576,1.8303561401739044,0.7228196760529394,0.4805505441094266,1.4028673566268068,0.20290937616737634,-9.663966414250845,-9.663966414250845,0.8053305345209038,0.8053305345209038,0.05367842230998036,0.10164760664120026,2.390039080236022,100.00000000000004,61.22594976406142,1.441632192564087,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.2595907633102933,0.8963183123991154,1.0617491284025675,1.1761625049091338,2.8239808212463107,1.5154712152133152,-9.595347497695577,-9.663966414250845,0.7996122914746314,0.8053305345209038,0.09770897180367921,0.10164760664120026,3.6353250565729383,100.00000000000004,61.22594976406142,1.441632192564087,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.2873137782552424,2.6055557362642436,2.9598790132692474,1.7631819466629346,1.6328152777953069,3.0591738281006093,-7.268506886211648,-9.663966414250845,0.605708907184304,0.8053305345209038,0.013646660241572085,0.10164760664120026,5.077876977016274,100.00000000000004,61.22594976406142,1.441632192564087,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.0643849301624029,2.5115149100741645,2.6262314901947064,1.27123049500894,1.9802790144738944,2.804402102594309,-7.091192710401821,-9.663966414250845,0.5909327258668184,0.8053305345209038,0.0006951719956310518,0.10164760664120026,4.051067467876848,100.00000000000004,61.22594976406142,1.441632192564087,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.7037183599796384,1.1634299457071264,1.2877850795769445,0.3174879058937356,0.9457584600019446,2.171988071525071,-7.443359090798352,-9.663966414250845,0.620279924233196,0.8053305345209038,0.012014010326031345,0.10164760664120026,6.398686994437597,100.00000000000004,61.22594976406142,1.441632192564087,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,0.3915211774398593,0.01,0.01,3.141592653589793,0.515411946568087,-6.942664531862178,-9.663966414250845,0.5785553776551815,0.8053305345209038,0.0028408689830781656,0.10164760664120026,4.312528172163169,100.00000000000004,57.513025338890436,1.3862000693709935,9.187243216905626e-06,0.009810270210830623,85,3.1202144622802734,6.535443544387817,0.2927854061126709,9.948503494262695
11,2,0.15154282991002102,1.0712886736011487,0.212812400528274,0.01,2.9269564234498935,1.1026102590571092,-8.029557060754481,-9.663966414250845,0.6691297550628734,0.8053305345209038,0.008817893133196539,0.10164760664120026,3.4503544394970618,100.00000000000004,57.5599241355384,1.2640556448414813,1.39443857112514e-06,0.009939948483453885,43,1.5447559356689453,6.42917799949646,0.29518938064575195,8.269166946411133
12,3,0.01,0.8162368244905773,0.01,0.01,3.141592653589793,0.8731685539303224,-7.525801510049532,-9.663966414250845,0.627150125837461,0.8053305345209038,0.0038034604118664457,0.10164760664120026,3.5901595463337443,100.00000000000004,56.285654480133914,1.1667345129637663,3.725599881445734e-06,0.009366130152315418,75,2.6825594902038574,6.409630060195923,0.23941826820373535,9.331654787063599
13,4,0.01,0.7844141794834687,0.01,0.01,3.141592653589793,0.8148988802136964,-7.532780649393925,-9.663966414250845,0.6277317207828271,0.8053305345209038,0.0038864954211210966,0.10164760664120026,3.6553471200227534,1.9765258686669624,22.77487816865348,0.0006403003694155584,3.4715643373633103e-06,0.009818788826893705,83,3.0711891651153564,6.470496416091919,0.3088042736053467,9.850538492202759
14,5,1.6328047922990758,2.0116235068240824,0.5664281610460792,0.6533572112518142,2.1718812962473137,0.16903699010707107,-7.684694394425694,-9.663966414250845,0.6403911995354745,0.8053305345209038,0.025105661407189683,0.10164760664120026,6.378871308528105,100.00000000000004,54.67381721997841,1.0060330624616636,0.00010285774658305087,0.00879715694255759,44,1.5933516025543213,6.450758695602417,0.24727153778076172,8.291425228118896
15,6,0.01,0.24924991012178543,0.01,0.01,3.141592653589793,0.5492711261105641,-7.7622848281742245,-9.663966414250845,0.6468570690145187,0.8053305345209038,0.0037945704019255086,0.10164760664120026,3.19059495207712,100.00000000000004,54.022877021208046,0.9392463887990733,2.320031526073086e-06,0.00997618454248375,93,3.3136212825775146,6.541512489318848,0.3329005241394043,10.188094139099121
16,7,0.01,0.01,0.01,0.01,3.141592653589793,0.01,-7.484240822846671,-9.663966414250845,0.6236867352372225,0.8053305345209038,0.0037830205786937134,0.10164760664120026,3.7534788944645143,100.00000000000004,52.833977814860404,0.8862144186624425,2.5212717617342538e-05,0.009809117513268746,101,3.666874885559082,6.5165276527404785,0.3345925807952881,10.518038272857666
17,8,0.01,0.010029945558455081,0.01,0.01,3.141592653589793,3.0918070062578007,-7.478889804157406,-9.663966414250845,0.6232408170131172,0.8053305345209038,0.0038701387485883445,0.10164760664120026,3.7672911582459605,100.00000000000004,51.618355835182264,0.8390083030349887,7.673471449744486e-06,0.009992500192290449,111,4.01128363609314,6.414576530456543,0.384807825088501,10.810712337493896
18,9,0.01,3.141592653589793,0.01,0.01,3.141592653589793,0.01,-7.4877015793018264,-9.663966414250845,0.6239751316084855,0.8053305345209038,0.0039928155621578336,0.10164760664120026,3.761374501221894,100.00000000000004,50.44336910233542,0.7963652530044494,0.00020311337937248052,0.009644244433278553,84,3.1278419494628906,6.325892210006714,0.3627598285675049,9.816538572311401
19,10,0.01,0.01,0.01,0.01,3.141592653589793,0.01,-7.4985724764376025,-9.663966414250845,0.6248810397031336,0.8053305345209038,0.003995958629435398,0.10164760664120026,3.754155482912374,100.00000000000004,49.563401508102494,0.7573385454448488,0.00012463745488014959,0.008722350995129155,72,2.7004878520965576,6.484822750091553,0.35558009147644043,9.540937423706055
