,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.9575006472397989,1.699228981453512,0.7271969767377066,1.54789450236553,2.0046007943864654,2.834442694624959,2.069521604787482,1.540596259789759,2.528343372181886,1.0509469770100779,3.079839921267147,1.052175478384287,1.8912286186795864,0.8838754789336865,-7.366097073338217,-7.366097073338217,0.6138414227781848,0.6138414227781848,0.015340137309592656,0.015340137309592656,6.1516998029869825,11.967029692221175,38.76560507295323,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.621561484932125,2.6095630001775496,1.5063767380105193,2.1442518775806914,2.216471007637081,1.7823444261087784,1.1244102843894905,0.43085869763436296,1.1247524407365816,0.3230764334867765,0.8679762589039035,2.3673892022712826,2.276875856193807,2.638537887264413,-6.687068358623592,-7.366097073338217,0.557255696551966,0.6138414227781848,0.0004713357827418736,0.015340137309592656,5.882513027057996,11.967029692221175,38.76560507295323,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.380554563543043,0.8896554628052966,1.643233437194638,1.2040376094559455,0.4096604106939601,0.7937098094684059,2.3423451527037447,1.1423871722443144,1.8253870901051898,1.8357961084760532,2.6275454551974637,2.1156403009860716,0.6318659637334552,2.141789745931274,-7.369455783178765,-7.369455783178765,0.6141213152648971,0.6141213152648971,0.020692571605373033,0.020692571605373033,4.678313792679873,11.967029692221175,38.76560507295323,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.8531101050501384,1.0397594094693476,2.3335604825512886,3.0158190080988514,1.6328152777953069,1.180218235946733,0.7512256648034236,3.1378334407921233,0.4341166326818512,2.837026821803836,0.4144826876789976,0.6122872450814539,1.0773998292616795,2.416067007143044,-6.795371568272158,-7.369455783178765,0.5662809640226798,0.6141213152648971,0.006264217271567576,0.020692571605373033,3.9914099796691502,11.967029692221175,38.76560507295323,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.9746258142179652,1.5701249673296527,0.31943992928398596,0.9193510100891539,0.8432228001929142,2.552099428721963,1.3989723947893207,2.307848524956143,2.501387905948281,2.14737020805514,2.396040915812678,1.3791969857708186,0.08781962458239381,2.961618511182403,-7.0741161871499125,-7.369455783178765,0.5895096822624927,0.6141213152648971,0.02205460388785578,0.02205460388785578,6.978606619227186,11.967029692221175,38.76560507295323,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.2356302904214682,0.26695201354950054,2.0700861906797554,1.8088270019801544,0.08518317787405794,2.2356028604854647,2.88976637111888,0.9115846888754864,1.3292738718402854,0.9447480689686338,2.1597772831757416,2.922132539748927,2.7275055712438596,1.3167802252769238,-8.600793613535918,-8.600793613535918,0.7167328011279932,0.7167328011279932,0.014913695364588664,0.02205460388785578,3.124961153753304,11.967029692221175,38.76560507295323,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.42073243958090567,0.4358100390743269,0.4482328217132246,2.2293412819786056,2.880990845916075,2.192905829724308,1.5805780896612696,0.18810190638901536,0.8569389046419511,2.556165909413461,0.03536571637403809,1.6469461233859888,1.6635315556480366,0.3199207903237985,-7.354330485834256,-8.600793613535918,0.6128608738195214,0.7167328011279932,0.016682464826403304,0.02205460388785578,4.965585795663934,11.967029692221175,38.76560507295323,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.4891841094618554,2.2609586668783543,2.8289316935789097,0.23525250321073984,1.337508430971576,1.5404050470067039,0.08900464312879526,2.0904548900481195,2.1778776913465046,2.46020543251317,1.3980160667307207,0.8015231282608029,0.7342309264030586,1.779853072311492,-7.1735499300211,-8.600793613535918,0.5977958275017583,0.7167328011279932,0.0010644566881681493,0.02205460388785578,4.4508497368517155,11.967029692221175,38.76560507295323,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.762725864191234,2.0844972035584677,1.022071537309772,0.6342720129310564,2.6440060099131704,0.4523167063641473,2.810216539962639,2.588974082152539,0.12445068583511727,0.3387619778431712,1.2040305593749308,2.6953557905511643,2.870720125657426,0.34061468770449066,-7.790769982316539,-8.600793613535918,0.6492308318597116,0.7167328011279932,0.007462697450654986,0.02205460388785578,5.175170529385376,11.967029692221175,38.76560507295323,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.6138374343153203,3.031116213280406,2.5954788851729043,2.686166237961929,1.0952255936336515,0.11106082026740395,0.3450707868012055,1.886184328622092,2.9224297188182726,1.2893911945427894,1.7717296025150562,0.24899226851150774,1.3973705945049368,1.253232197766749,-5.066775676391047,-8.600793613535918,0.4222313063659206,0.7167328011279932,0.004681229770726467,0.02205460388785578,7.7509814874121155,11.967029692221175,38.76560507295323,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,0.01,3.141592653589793,0.01,0.5584734038044353,3.141592653589793,3.141592653589793,3.141592653589793,0.01,3.141592653589793,3.141592653589793,3.141592653589793,3.141592653589793,0.14977266664714584,-5.769432876157709,-8.600793613535918,0.4807860730131424,0.7167328011279932,0.00016710685726553247,0.02205460388785578,4.317512785249761,4.1232109346478945,14.078183149063213,2.6310747083136366e-05,0.009925046816184831,489,34.826416015625,3.562143564224243,0.33411550521850586,38.72271275520325
11,2,0.04655545993107332,0.01,1.4605718023063792,1.194533769001666,0.4117655572321383,2.023975814032617,3.141592653589793,0.9380423798264501,1.344301591037801,0.06873363816844325,1.3559670089670142,2.531901353300257,2.3978846874185806,1.2337061219931766,-5.5988872665358285,-8.600793613535918,0.4665739388779857,0.7167328011279932,0.0008732597764632817,0.02205460388785578,3.4465463407286663,2.469367238610526,16.540899779246182,2.2965220333632274e-05,0.009960100270533618,94,6.973579406738281,4.256088733673096,0.32481932640075684,11.554526090621948
12,3,0.5909807568870754,1.0377814930571698,2.182584364413504,2.5244404967841017,0.5302950142845304,2.1528751217917126,2.277050960168634,1.0128999128453418,1.159690433862147,2.17947632965421,2.7592015535963226,3.141592653589793,2.8445704097742874,1.3577801328809382,-6.241676432004914,-8.600793613535918,0.5201397026670761,0.7167328011279932,0.005284464695222192,0.02205460388785578,8.133701200159713,1.7593248101699175,16.585472147561532,2.8933767153717077e-05,0.008504083102018034,78,5.909992456436157,4.166048526763916,0.33409643173217773,10.41017746925354
13,4,1.6076324410808147,1.4488949954814887,1.4576112898769678,0.9648544216273904,2.1726656306323373,1.7180692292693265,1.7630129976842832,2.130764461058964,0.9660771482381321,1.8190467767225367,1.3724595052762512,1.6408763875561811,1.5895362102894273,1.1537256742123898,-6.862912702469165,-8.600793613535918,0.5719093918724304,0.7167328011279932,0.025735119036323806,0.025735119036323806,7.190984708414888,1.8551784766105979,17.76999540556528,4.252877151969736e-05,0.00974809023652592,69,5.2739951610565186,4.281681537628174,0.3416426181793213,9.897355794906616
14,5,0.42103622483837405,0.20567269158592102,2.3992373381437946,1.7473822976166205,0.01,2.37998189193377,2.9024337202900523,0.9511742645572663,1.4499713771436298,0.9982170832943875,2.428929213512628,2.906890168752481,2.739925083820496,1.3512722535836372,-7.762792566938407,-8.600793613535918,0.6468993805782005,0.7167328011279932,0.003491598694047718,0.025735119036323806,3.2699529404591985,1.6430591337869593,17.34994699748449,0.00013005337722309066,0.009391049499244498,86,6.596686124801636,4.328875303268433,0.3217146396636963,11.247334718704224
15,6,0.03380805357360726,0.47566648765055236,1.6796147188987718,1.9971029533637483,0.01,2.0290330815623183,2.7892336240988707,0.9402603981118335,1.1120745660912237,1.1740483676854387,1.9837260419585359,3.0041899531385616,2.7540915002641366,1.2391948998518236,-6.586400420017126,-8.600793613535918,0.5488667016680938,0.7167328011279932,0.008708150547459534,0.025735119036323806,5.713371940812721,1.1916707969264555,19.51833570897538,0.0001453876041808928,0.009597205891680392,92,6.881310701370239,4.352013826370239,0.37615156173706055,11.609513282775879
16,7,0.35284424813171034,0.27533411306304534,2.128678158373496,1.77824082943294,0.5704905172889174,2.272834670612319,2.8294494652652715,0.8531306070805269,1.4160149502119386,0.8297816860000541,2.0875734408726885,2.836187441778911,2.651879749831881,1.3930009809547441,-7.068884043154253,-8.600793613535918,0.5890736702628544,0.7167328011279932,0.0241498106070772,0.025735119036323806,5.786015888446926,1.0804874698951341,21.100031376098244,0.0002786100255774069,0.009962537148908145,74,5.591063022613525,4.2696568965911865,0.39075565338134766,10.25151252746582
