,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.48236977482953736,1.5023919440748725,0.301987269470903,1.0393989100030732,1.947480298399783,1.404079613480919,1.3771566476362596,1.8359690708355314,2.967998529882203,2.1470577111182485,2.6697967637242703,0.2160569892695562,1.2744062041232647,1.7261801521885154,2.1387435792504808,0.24258207114314911,2.3429130605640225,2.249643807542206,-6.104435255448896,-6.104435255448896,0.5087029379540747,0.5087029379540747,0.000435283029916551,0.000435283029916551,3.534979282882084,11.91011930884742,34.34996152357843,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.0965329993519406,2.232049838068549,1.8136900615898095,2.228020810074444,1.660671542401095,0.03129898841968629,0.6517539343534035,2.7782934967185224,1.9822554736628126,0.24807701155732007,2.009887206821101,2.7484355188318785,2.997226399501355,2.3922831015765356,0.6160042224245831,1.692832588246711,1.990445317800206,1.3004113741861343,-7.203777046768479,-7.203777046768479,0.6003147538973733,0.6003147538973733,0.01318710320291294,0.01318710320291294,4.38104568275503,11.91011930884742,34.34996152357843,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.9183110168691138,3.0817268526608617,2.9473686285920895,2.9943764267219706,1.4867978576359253,3.1079551436298605,3.122216684712999,0.07499613528967138,1.1662425218313932,3.0550617349184446,1.0204378999621968,1.9829322849805873,2.754800023491931,2.909937591873496,2.3013387746365086,2.989594989253898,1.087354037271833,0.9723081086808086,-6.100609407148047,-7.203777046768479,0.5083841172623372,0.6003147538973733,0.0011459035983984835,0.01318710320291294,4.6303293042517595,11.91011930884742,34.34996152357843,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.13645435465780278,1.8900489333208954,0.7561270544452793,1.41596332082644,0.243609719467174,1.1019001417106566,2.2534872642691113,0.948918440735367,2.4469649001354505,0.33375745818102387,2.376610318179934,1.6178751331270713,0.2105280996760682,1.3461545787053588,0.10461034726508588,2.45125874073548,0.2972607237963679,2.1275315313621044,-6.378399451945578,-7.203777046768479,0.5315332876621315,0.6003147538973733,0.0008339048681787608,0.01318710320291294,4.607775159410245,11.91011930884742,34.34996152357843,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.7342437272650162,0.0625915719452124,0.5728898431809281,1.7878596332076317,2.58408636988149,0.6262890595847094,2.0015498094248825,2.8488741752965505,0.7373742520353513,2.631121978491974,1.5572785627902441,0.8065696560037628,2.4366292881458196,0.3586132470287007,3.0737141474014535,2.7441045841285434,3.0364423621083145,2.898501441582676,-7.23634350569676,-7.23634350569676,0.60302862547473,0.60302862547473,0.0031147123450365544,0.01318710320291294,4.7502991796024645,11.91011930884742,34.34996152357843,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.8256659344310809,1.6930738904256366,1.4775679367054921,2.1101101029353626,2.880273542150043,1.5842277798666928,0.9743908123117367,1.1582710015133724,0.28346706963033386,1.5026118141663636,3.089152491360168,0.32446703820741835,0.9786999266547077,2.136914758419002,0.7250333894780652,1.152233624470247,2.6691108638947343,1.8008219239232905,-7.410420679680539,-7.410420679680539,0.6175350566400449,0.6175350566400449,0.0256391801376262,0.0256391801376262,4.50867290437705,11.91011930884742,34.34996152357843,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.49299507686911,0.8818807146483489,2.8256392048875756,0.30189920715068475,0.8603955053665546,2.398860463428161,0.127988941873907,2.4061826538389157,1.6115849680876042,0.7426878032425533,0.3733677585366108,2.3671054438841788,0.44131803984136686,0.8338912688162026,1.330361232668974,1.9045001554250263,1.7868142365688595,0.5507783881170826,-5.936537749587043,-7.410420679680539,0.49471147913225355,0.6175350566400449,0.0020097537896655534,0.0256391801376262,4.747998783435733,11.91011930884742,34.34996152357843,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.9802963551903118,2.6498378781399414,2.375452327426462,2.7210722676152517,2.2564993949218692,2.146324115627918,2.5238343816461946,1.4842906227196007,2.638293124917772,1.1469883343831522,0.028466975422895238,0.9507907738021343,1.6073435752454142,1.1548200687185646,1.1834053716598407,0.9419702713947697,0.8974292829441202,0.7467006709705389,-6.885394260667735,-7.410420679680539,0.5737828550556446,0.6175350566400449,0.003308504240485853,0.0256391801376262,5.430773183887432,11.91011930884742,34.34996152357843,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.7384276487132735,0.49672175109830996,1.0345701357697454,0.36607827218204764,0.4848469434904537,2.5313427774353707,1.870211728145904,0.4878387941044737,0.3498684622894744,2.4633855387047334,0.6546451242930548,1.4561135850578513,2.140157336889009,0.3166367493458201,1.5955792304068752,1.4127441161826746,1.5330468592095392,2.5427246469470894,-4.765259226460713,-7.410420679680539,0.3971049355383927,0.6175350566400449,0.0013128168490491843,0.0256391801376262,10.033711241841011,11.91011930884742,34.34996152357843,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.513355285045574,1.1061717080585776,1.8957822280022898,0.6640950589031189,0.9622649491790457,0.8605146498244179,0.5077333414274838,1.9901148629277368,1.4083378111758247,1.6275908425305832,1.5770050197670926,3.122695762643261,0.8293664916983347,2.646908657079635,2.6053972266550773,0.3848450530970675,0.33634614559387527,0.03125175848562464,-7.001778282494477,-7.410420679680539,0.5834815235412064,0.6175350566400449,0.008578912853370077,0.0256391801376262,4.506488475744931,11.91011930884742,34.34996152357843,0.0,0.0,0,0.0,0.0,0.0,0.0
