,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.557614011196482,1.621109684918065,2.5744538964785666,0.24128491488701734,-7.797497270174662,-7.797497270174662,0.6497914391812218,0.6497914391812218,0.01208031477082869,0.01208031477082869,5.356025244485082,1.9812755902317405,33.79960168993105,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.491098397406622,1.2794017983029946,0.44410397566620263,3.1407688087168406,-9.7219930373471,-9.7219930373471,0.8101660864455917,0.8101660864455917,0.04535654726517338,0.04535654726517338,1.9268912836851797,1.9812755902317405,33.79960168993105,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.917012414452216,2.8331923207614302,1.1729806272004688,0.3815130111759097,-6.701547323233079,-9.7219930373471,0.55846227693609,0.8101660864455917,0.0005500893831133805,0.04535654726517338,3.687714868933398,1.9812755902317405,33.79960168993105,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.9236709849113236,0.1859078077239412,1.3197248134145483,1.7609569619610193,-4.809907197877942,-9.7219930373471,0.40082559982316185,0.8101660864455917,5.309491294071158e-06,0.04535654726517338,3.1166342761610544,1.9812755902317405,33.79960168993105,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.100498943493417,0.5996664067912064,0.06824558179319445,1.1067252695963288,-6.424485653365678,-9.7219930373471,0.5353738044471398,0.8101660864455917,0.000518775729986381,0.04535654726517338,3.8020771765603314,1.9812755902317405,33.79960168993105,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.4980453965202674,1.9588883914851336,1.5823011804925422,2.6598462165365055,-7.734220479923009,-9.7219930373471,0.6445183733269174,0.8101660864455917,0.0008456524745308247,0.04535654726517338,4.594081109042605,1.9812755902317405,33.79960168993105,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.405473108542826,2.2043819148748067,2.192680152880853,2.3276987212902105,-6.987654208720596,-9.7219930373471,0.5823045173933831,0.8101660864455917,0.0003080701625566124,0.04535654726517338,5.045300525943908,1.9812755902317405,33.79960168993105,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.83867517501137,0.9127327608124253,3.071726353317007,2.0298057394391673,-5.791309008515656,-9.7219930373471,0.4826090840429713,0.8101660864455917,0.00042913936435087183,0.04535654726517338,4.718545991881712,1.9812755902317405,33.79960168993105,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.09695577538524083,1.0895375211054712,2.343756230912677,0.9333379341012853,-7.422248736484932,-9.7219930373471,0.618520728040411,0.8101660864455917,0.03224773064741288,0.04535654726517338,6.073267525593515,1.9812755902317405,33.79960168993105,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.6574589585514403,2.728002738983869,0.9263159500158481,1.2756430920177764,-7.282354450479754,-9.7219930373471,0.6068628708733128,0.8101660864455917,0.028186264631477304,0.04535654726517338,6.293047926266311,1.9812755902317405,33.79960168993105,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,3.04634232768969,1.786540339909043,0.01,3.141592653589793,-6.953545322407477,-9.7219930373471,0.5794621102006231,0.8101660864455917,0.0019125020939639679,0.04535654726517338,4.118861542267005,1.1923628536705126,22.595376661533905,0.0009411869739905884,0.008303580633811567,41,5.710191488265991,17.88101887702942,2.4278972148895264,26.01928734779358
