,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.6827181064769177,1.9250024300928077,1.6491668724980022,0.6262352405198027,1.8732350824225348,3.0384332833988528,0.6751490966767423,0.025382536461097456,1.7221633191841434,2.8957217928760284,1.1595023213807802,0.38012816541367217,0.3805481625959451,2.492500862654389,0.6480376839742029,2.407638795496544,2.772848848492255,2.0393498705915953,-7.21269247318393,-7.21269247318393,0.6010577060986608,0.6010577060986608,0.011366729172543041,0.011366729172543041,5.081388629753697,10.059874081031836,41.40564585735277,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.946767346396613,1.8836977747342967,0.5897602257028167,1.4680498147126095,1.5063259146282402,2.0132521859650248,2.8016320676461715,1.032520080680655,2.678579640863871,1.4837884132043497,0.33261964809338435,2.833078904060443,2.5464676145846714,2.8407057711444708,3.114733176553887,1.1566345994209148,0.2779983874023462,0.17442405928263438,-7.177512743924159,-7.21269247318393,0.5981260619936799,0.6010577060986608,0.014398607938001524,0.014398607938001524,4.622272751298674,10.059874081031836,41.40564585735277,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.5964768477918208,0.4716582069208733,2.532740556526241,0.7391328428315908,3.1001316761779867,0.6469812045046301,0.43214797149048756,0.7742047665817822,0.8891452793296692,1.931607432110582,1.9329075716111022,1.9470460139909842,0.3021862493741838,0.7339143856482988,2.2138461443915367,2.0122990063231954,0.7828992065941879,0.32455466439116015,-5.701277020666047,-7.21269247318393,0.4751064183888372,0.6010577060986608,0.0050525119174988035,0.014398607938001524,6.923336721049829,10.059874081031836,41.40564585735277,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.9693736402848049,1.3048146653667136,0.015711207722985416,2.6972999575678327,2.732612447072901,1.5147566271924462,2.976549464690294,1.2731398888341607,0.42621036678524254,2.5714192177989696,0.10275066505852415,0.04323944676679773,2.4524918498075206,2.7803623355078013,1.3355566212908152,1.4568529340233256,2.8648509833110762,1.5601759955758865,-4.412328175317789,-7.21269247318393,0.36769401460981577,0.6010577060986608,0.0002752610955225552,0.014398607938001524,4.542197433091523,10.059874081031836,41.40564585735277,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.5648924470163567,0.08662613872935988,0.9679185793448271,0.11987925457832213,1.0477146332755043,0.46117297608592744,1.7641701079986267,2.256387491929119,2.1531365732232213,0.9787221969548346,2.7961212895898675,2.795316987324729,2.191123577775362,1.7009186859318906,0.4758747098703493,0.5155309660100065,2.0181779608196124,1.0244533946911223,-6.889936333674009,-7.21269247318393,0.5741613611395008,0.6010577060986608,0.011097749490651652,0.014398607938001524,6.470624497488629,10.059874081031836,41.40564585735277,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.0224066481825056,2.2765282900140216,3.02070936626758,2.862457689060654,0.14017104270457817,1.2117634480977493,2.0587646358666065,2.6075272944593957,0.07885006044451782,0.5997204141027388,2.905052199993998,1.6890391462505814,2.9431538922914604,0.04484076377856387,1.7957934096851014,3.040993097819439,0.41532966469295146,1.6310045887421205,-8.256989998457028,-8.256989998457028,0.688082499871419,0.688082499871419,0.013678883798431168,0.014398607938001524,4.508623972509156,10.059874081031836,41.40564585735277,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.16171211504218272,2.7930759364445885,0.872539365750767,1.1582341333002042,2.363870837214261,2.589619893574547,1.1666123397742092,0.36436379192256396,1.4327901296057466,1.665125659232363,1.6186633581642107,2.4589821016387017,0.9141806430665824,0.9816630239837916,1.2418355088519326,0.1514653003983902,2.412896304835136,2.504699110065051,-7.054455432849354,-8.256989998457028,0.5878712860707794,0.688082499871419,0.0036211701215605927,0.014398607938001524,5.351385407741368,10.059874081031836,41.40564585735277,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.6463587339674497,1.2451910246294464,1.8890469059137758,1.9731905963551881,1.955117544140242,2.3023885544017597,2.392659467630406,1.6644152093316895,1.0073401247797005,2.2057789698226093,2.4398117143466407,0.6815257038325822,0.9670885592845843,2.1058047159441644,2.035518966036775,2.810269294041308,0.9806976428958354,0.7478293291723358,-7.264524453123125,-8.256989998457028,0.6053770377602604,0.688082499871419,0.011863225377899876,0.014398607938001524,5.770660423999097,10.059874081031836,41.40564585735277,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.5191413166338994,0.9201700951541147,2.4447973922016772,1.735204477916738,0.8399223636860017,1.775137271041122,0.1479847169845424,2.876915444034727,2.4226594214683415,0.7247120651744687,1.5541859633769817,1.3293128973896633,1.470952547236128,0.4119003753873146,2.7623993754087337,1.7610328018968953,1.5783561855936477,2.8723924196276673,-8.191605392165158,-8.256989998457028,0.6826337826804298,0.688082499871419,0.02481882610105527,0.02481882610105527,3.810073619084733,10.059874081031836,41.40564585735277,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.296411303366919,2.9724642569603326,1.319617398958609,2.33465179671315,0.32932592648299774,0.05165774046610754,1.2632893483701428,1.903698552201064,2.9516433835803184,0.16647840186422452,0.8330949596850352,1.2188587286445847,1.6124131442111602,1.5422547164786444,0.09481540904873344,0.8341296916612108,1.5294680413596082,2.663265642502575,-6.681427225406325,-8.256989998457028,0.5567856021171937,0.688082499871419,0.007072481429126972,0.02481882610105527,4.920711711188439,10.059874081031836,41.40564585735277,0.0,0.0,0,0.0,0.0,0.0,0.0
