,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,3.0912613102632682,2.2020171408079374,2.4474443068627756,2.086863073236833,0.6356840049047354,0.2626935723896657,-6.986025787712893,-6.986025787712893,0.582168815642741,0.582168815642741,0.00629559062567106,0.00629559062567106,5.270914988877074,3.9696297187033593,30.692165231754487,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.5786579201346709,2.581997626648261,1.850975283404414,2.4445717436614984,1.3356574871458016,0.34920214310414477,-7.089201471571805,-7.089201471571805,0.5907667892976504,0.5907667892976504,0.0036203089994363133,0.00629559062567106,4.452456872710677,3.9696297187033593,30.692165231754487,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.151834513334904,0.3902670290809388,0.277212767202017,2.9719453366508355,0.7625651933983124,2.8942278845078078,-6.739637007419009,-7.089201471571805,0.5616364172849174,0.5907667892976504,0.001289434132723191,0.00629559062567106,6.3564219844041006,3.9696297187033593,30.692165231754487,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.741177109636415,1.759422425612571,2.7106633151121486,1.532609028992392,2.30359416568036,0.7749355117871807,-7.668912337302422,-7.668912337302422,0.6390760281085351,0.6390760281085351,0.0133141658961476,0.0133141658961476,4.563357657669457,3.9696297187033593,30.692165231754487,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.3567587501343663,1.0664703114521727,1.3862539469215889,1.8660460605378557,1.1687653480696072,1.1363280027415164,-7.485127631935692,-7.668912337302422,0.6237606359946409,0.6390760281085351,0.0028167206262292186,0.0133141658961476,4.7533942355177885,3.9696297187033593,30.692165231754487,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.143140646353578,0.7237608701549552,1.0515068696166574,1.0224554067551712,2.8233715419941188,2.7979247000901872,-6.883004420547309,-7.668912337302422,0.5735837017122757,0.6390760281085351,0.0031664056059181617,0.0133141658961476,5.321745611839745,3.9696297187033593,30.692165231754487,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.24674386586736913,2.3457014827125313,0.9252097009622534,2.5380400249038155,3.13233965388208,2.317339353279305,-4.510399010126601,-7.668912337302422,0.3758665841772168,0.6390760281085351,3.0007316426883816e-05,0.0133141658961476,4.882226853634595,3.9696297187033593,30.692165231754487,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.337051913180756,1.3928561331982823,2.0814677252443885,0.053764061913910796,0.23068099297849742,1.8308502409674507,-8.662007475074391,-8.662007475074391,0.7218339562561993,0.7218339562561993,0.031368577059249024,0.031368577059249024,4.137254940921835,3.9696297187033593,30.692165231754487,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.4636563249848898,3.102858208848209,3.1156325692755384,0.3427126208569601,2.0535551417875166,1.5058828271275526,-9.336168894532438,-9.336168894532438,0.7780140745443699,0.7780140745443699,0.02726915259548638,0.031368577059249024,1.61376183975284,3.9696297187033593,30.692165231754487,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.7299698236298878,0.04340745916320626,0.6098404676456045,0.820828975631468,1.7855653630851194,1.921040001455428,-7.630923932727256,-9.336168894532438,0.6359103277272714,0.7780140745443699,0.014127440520536116,0.031368577059249024,4.3570473639219,3.9696297187033593,30.692165231754487,0.0,0.0,0,0.0,0.0,0.0,0.0
