,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.5861370036787528,0.7702788276581608,1.7708520991345504,1.4746661831072536,0.10813976455554118,0.018695796037083844,-5.615068562764208,-5.615068562764208,0.46792238023035065,0.46792238023035065,0.007993227305178785,0.007993227305178785,7.427254616453709,6.730577105379418,47.20820175387548,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.2730244771988193,1.991891536743718,0.06320526883314839,2.6844703662458116,1.4765005509626628,1.4058898169191378,-8.571483642894892,-8.571483642894892,0.7142903035745743,0.7142903035745743,0.009920267092569178,0.009920267092569178,2.9456347780620007,6.730577105379418,47.20820175387548,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.953313982842922,1.2898734027303753,2.7005211809767204,2.9690682147481984,3.013045378483179,0.9017554928588429,-8.823401113143195,-8.823401113143195,0.7352834260952662,0.7352834260952662,0.045290312826267276,0.045290312826267276,3.8074104270979774,6.730577105379418,47.20820175387548,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.31046314692134636,2.442250771450381,1.0723038038417014,0.6661226016231914,2.5125545679180257,2.6846284503727826,-7.5985138716878895,-8.823401113143195,0.6332094893073241,0.7352834260952662,0.044880513917992935,0.045290312826267276,6.681494876937286,6.730577105379418,47.20820175387548,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.9476529564210199,0.02196598476274888,2.151634233574697,1.868078617578391,1.8421991552593047,2.099760247048219,-7.779831408350783,-8.823401113143195,0.6483192840292319,0.7352834260952662,0.01215251931674541,0.045290312826267276,4.297337743281943,6.730577105379418,47.20820175387548,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.713992152853263,0.45110338954225226,1.5612017456998164,0.34679334118169314,1.0547419382624044,2.3475241884417555,-6.5670237360501424,-8.823401113143195,0.5472519780041786,0.7352834260952662,0.0034361276885214054,0.045290312826267276,6.479228800034164,6.730577105379418,47.20820175387548,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.5797812487506762,1.7540111348407024,2.421759161938193,0.08862908248928766,1.9488306079907733,2.9170337599253293,-7.706690669184108,-8.823401113143195,0.642224222432009,0.7352834260952662,0.0008283694648315439,0.045290312826267276,2.6394613377208955,6.730577105379418,47.20820175387548,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.9916773051778142,2.7911156134993997,2.850072726819383,1.177413222644459,0.4416169510838142,1.1824861593071376,-6.881684226166695,-8.823401113143195,0.5734736855138912,0.7352834260952662,0.0023751324835560718,0.045290312826267276,4.313340228289441,6.730577105379418,47.20820175387548,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.7869631524281524,2.8469875720050766,0.5300944042306334,1.8917815087237981,0.7936297611160934,1.597608205859906,-7.925258308451647,-8.823401113143195,0.6604381923709706,0.7352834260952662,0.0019122570747977486,0.045290312826267276,1.5975034201979952,6.730577105379418,47.20820175387548,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.3604387626354133,1.1423589182760177,0.6941483584458911,2.4258023355857117,2.574775189879247,0.547617268848607,-7.337177788297904,-8.823401113143195,0.6114314823581587,0.7352834260952662,0.002093976516238858,0.045290312826267276,4.841407518650712,6.730577105379418,47.20820175387548,9.999999999999997e-06,0.0,0.0,0,0.0,0.0,0.0,0.0
