,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.1086883055474959,0.876073413356914,1.8677835962657996,2.6051952367979694,-6.218093924569033,-6.218093924569033,0.5181744937140861,0.5181744937140861,0.001328826883758575,0.001328826883758575,6.2971417158862195,2.144766023013109,32.859601415335284,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.6948432369638656,0.15144255204500154,0.12451958620034216,1.2096505401175728,-8.965631839043763,-8.965631839043763,0.7471359865869802,0.7471359865869802,0.02426858650556625,0.02426858650556625,3.3326774662843945,2.144766023013109,32.859601415335284,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.46272440701036893,2.460216976477228,1.417159702288353,0.8423755199875149,-6.66005428042914,-8.965631839043763,0.555004523369095,0.7471359865869802,0.011365337365414454,0.02426858650556625,5.862914011839024,2.144766023013109,32.859601415335284,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.02176914268734743,2.978817213624433,0.886106517814564,2.4346969286560043,-6.809898739326917,-8.965631839043763,0.5674915616105763,0.7471359865869802,0.016397257672529836,0.02426858650556625,6.305881439336936,2.144766023013109,32.859601415335284,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.6560723259230024,2.5628030729011853,2.0965329993519406,2.8583683687865076,-5.679003177498151,-8.965631839043763,0.4732502647915126,0.7471359865869802,0.0012887393055718785,0.02426858650556625,5.998766676847431,2.144766023013109,32.859601415335284,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.1268493269487885,0.3490652179205682,0.4080344809651776,1.2839360498556036,-7.925654528703802,-8.965631839043763,0.6604712107253169,0.7471359865869802,0.020116218551971817,0.02426858650556625,4.137489982816682,2.144766023013109,32.859601415335284,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.2780724650713622,2.151974966000564,2.9217332697397502,0.24807701155732007,-7.1718856966460125,-8.965631839043763,0.5976571413871677,0.7471359865869802,0.005859460539550805,0.02426858650556625,3.7842604958724806,2.144766023013109,32.859601415335284,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.32304647218008,1.1826391920369819,2.684067134142376,1.7659645708585774,-9.05198275571004,-9.05198275571004,0.75433189630917,0.75433189630917,0.09467876712426326,0.09467876712426326,4.055028633491176,2.144766023013109,32.859601415335284,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.8686412838605002,1.692832588246711,1.050967521723268,1.9267299049040927,-6.4720875169778,-9.05198275571004,0.5393406264148167,0.75433189630917,0.00042242887392647787,0.09467876712426326,4.223477642895453,2.144766023013109,32.859601415335284,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.9183110168691138,1.5159305258659652,2.3210500978741306,0.4891023038501364,-8.349848128687016,-9.05198275571004,0.6958206773905847,0.75433189630917,0.04717029736253924,0.09467876712426326,4.656335611002845,2.144766023013109,32.859601415335284,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,2.7637476651746944,0.2623340237964292,3.141592653589793,1.1498535145114188,-5.874078529264018,-9.05198275571004,0.48950654410533484,0.75433189630917,0.0023279492303013224,0.09467876712426326,5.703492925417159,1.2900604374193734,22.49303784980741,0.00023469367973563492,0.009322082192750259,29,0.6998441219329834,0.880366325378418,0.10835647583007812,1.6886179447174072
11,2,2.310387080511192,1.4891314576427304,2.6460332077235393,1.4699705639817868,-8.025689567149342,-9.05198275571004,0.6688074639291118,0.75433189630917,0.005623061530242517,0.09467876712426326,2.621463213674204,1.103310998780046,24.328388067228595,0.0004398977925655498,0.009370168757507609,21,0.4887537956237793,0.848569393157959,0.13612699508666992,1.4734885692596436
12,3,2.425892559934323,1.0128071062146642,2.5857157587227286,1.9872079052176828,-8.632867990864423,-9.05198275571004,0.7194056659053686,0.75433189630917,0.0516659168185189,0.09467876712426326,4.190521202416008,1.0366679064986455,23.146503229508436,0.0007333314615588706,0.00835327972536841,22,0.5081212520599365,0.8652427196502686,0.12163949012756348,1.4950428009033203
13,4,0.8018886732175318,0.2436794259200935,0.2023905826611346,0.9135888439066686,-8.111502804990764,-9.05198275571004,0.6759585670825636,0.75433189630917,0.023273348022561455,0.09467876712426326,4.582784632554706,1.0009614803127609,22.9994448461152,0.0002767835682719857,0.00790344352838731,24,0.5216059684753418,0.9814777374267578,0.17211008071899414,1.6752328872680664
14,5,2.2194478098408537,1.1123430693751253,2.766134237668423,1.7961080162602632,-8.122491637501234,-9.05198275571004,0.6768743031251029,0.75433189630917,0.05672034013633184,0.09467876712426326,5.0093262699842995,0.7563648568280995,23.748482171111696,0.0006239130813847932,0.006525849764075969,21,0.4633030891418457,0.8513810634613037,0.23323464393615723,1.5479612350463867
15,6,2.6796786415142697,1.1899374377705885,2.4219474738666276,1.685940942691105,-10.281290169909585,-10.281290169909585,0.8567741808257988,0.8567741808257988,0.0963119554565687,0.0963119554565687,1.2276139050763106,0.7819205422694843,24.098395666211847,0.0009842129404892324,0.007422650201908358,23,0.561542272567749,0.8504266738891602,0.2610032558441162,1.6730172634124756
16,7,2.848714985782069,1.1694670740418638,2.3092502901662444,1.6200591804444995,-9.632985443472903,-10.281290169909585,0.8027487869560752,0.8567741808257988,0.039967984248366714,0.0963119554565687,1.6759859698270532,0.7143443432308814,23.09992999893981,0.0009989107542193914,0.00667848995568727,24,0.5240499973297119,0.82962965965271,0.23868393898010254,1.5924341678619385
17,8,2.6072154578429685,1.1862531719770955,2.4234643784636347,1.678250808381481,-10.241780913603936,-10.281290169909585,0.853481742800328,0.8567741808257988,0.10372091802293987,0.10372091802293987,1.4851298701217956,0.7319781936563626,22.883746538105203,0.0009950700696754352,0.0057066991845336375,22,0.5463128089904785,0.8687880039215088,0.22759604454040527,1.6427404880523682
18,9,2.6806911112838137,1.2366064636786485,2.502514272061862,1.7201946127938572,-10.26570161490138,-10.281290169909585,0.8554751345751149,0.8567741808257988,0.10041681937579006,0.10372091802293987,1.3778715371735046,0.7468199005730684,22.516186671352,0.0008389363263777999,0.005612810092661414,25,0.5602719783782959,0.9103090763092041,0.20975112915039062,1.6803719997406006
19,10,2.670660726710365,1.1807924889984394,2.476258815306053,1.686195576255819,-10.229294400153043,-10.281290169909585,0.8524412000127536,0.8567741808257988,0.09565061101490539,0.10372091802293987,1.3572969936323744,0.7567123086473744,22.379800803764155,0.0006612289369868798,0.004562332554308429,26,0.5779407024383545,0.907991886138916,0.2217409610748291,1.707714319229126
20,11,2.65334730626021,1.2787268307674937,2.3892769161246017,1.7881411941801388,-10.2371152082441,-10.281290169909585,0.8530929340203417,0.8567741808257988,0.12819402050206552,0.12819402050206552,1.8459114300414967,0.7693521272689029,22.219356752731642,0.0008708528842054504,0.006347476196492678,25,0.5820610523223877,0.8678009510040283,0.21816396713256836,1.66806960105896
21,12,2.666592115355437,1.277769652520461,2.423064678072777,1.6851724279381395,-10.163126555486542,-10.281290169909585,0.8469272129572119,0.8567741808257988,0.08116814988074837,0.12819402050206552,1.4271796562207442,0.7593622046531796,22.418130452506322,0.0007698034429193443,0.006789473476457725,29,0.6738038063049316,0.8452036380767822,0.19364666938781738,1.712691068649292
