,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.5328917844556311,1.1357520309302398,2.02213038423833,2.356690343775557,2.651745013897609,2.3368712632286908,2.8678549628283037,0.922411296408367,1.6564425818384627,0.37941292086301726,0.1001397410112729,0.5079465287196014,1.280501615456372,2.505582114083341,1.6375075013990992,1.7004184869564478,2.1892357970389758,3.0374986979311047,-7.469905989324652,-7.469905989324652,0.6224921657770544,0.6224921657770544,0.019237687953562434,0.019237687953562434,4.523262948159221,11.682436530827708,24.735259038336846,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.7704960086220405,1.8338253666273663,1.687719182984203,0.49876617545558793,1.9779539413747789,0.2068403012557449,2.498306945351552,1.9779868012876956,1.9725549302653584,3.1158682476257646,1.4300324559840745,2.9990406638591063,1.6024537021680811,0.1359712465189171,2.4189957141555274,0.04738096963305173,0.5349630622221105,0.7220078502153126,-7.70453253518985,-7.70453253518985,0.6420443779324875,0.6420443779324875,0.021888559605821895,0.021888559605821895,6.717844678603214,11.682436530827708,24.735259038336846,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.8904081786826535,2.4479078012113633,1.5301583555234837,2.571383379574315,0.263123999250207,0.8665260496773325,0.2597116643047955,1.3243729759437397,1.4185970420147718,2.4500293469440555,1.6053496737327582,1.0073472608072924,0.2258869056261958,1.4716070925858187,2.1700572790443022,2.485182755358873,1.6640334523808469,1.0035561314305452,-6.221030505231455,-7.70453253518985,0.5184192087692879,0.6420443779324875,0.02033758474741813,0.021888559605821895,7.788661550110206,11.682436530827708,24.735259038336846,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.986847245469697,1.4970892944662102,0.05708836555106694,2.125939109361616,0.5561650591927757,2.9342559446075227,1.8118057492274404,2.581192141426423,0.5345164503974067,1.309594212250102,2.2480683021719,0.1383873311498487,2.5539722582774913,0.4347668879400473,2.721147242141428,2.7399406843741816,2.5839443828658752,2.157736802579525,-6.531295770102907,-7.70453253518985,0.5442746475085756,0.6420443779324875,0.00032133797527236486,0.021888559605821895,5.557813588008287,11.682436530827708,24.735259038336846,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.3470139037166895,0.15156040292910108,1.25118722964997,1.8224356886419764,1.4201842183906472,1.1901840363962735,1.9875385849763654,1.6588084589897147,0.958124593754988,0.9826918765583772,2.63335621375263,0.7417315450449126,1.0403392817280712,1.2270875545421025,0.9231645534486446,1.2978795931557674,1.002371422366055,0.4962882328079289,-8.002505305191391,-8.002505305191391,0.6668754420992826,0.6668754420992826,0.0028273535148029354,0.021888559605821895,3.290941001140638,11.682436530827708,24.735259038336846,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.4444777863054337,3.1136140364730056,2.589161856702412,0.8518542894386267,1.696795815120118,2.702376183027949,0.4986324630349984,2.3809541529407507,0.23081984875354797,1.6965166276828982,1.0983149466524327,1.5307734725936932,2.905998905269375,1.9455748900746679,1.4081523673823177,1.0417398806362168,2.2995572055350957,2.3271272147979474,-7.075842032055619,-8.002505305191391,0.5896535026713016,0.6668754420992826,0.016781541182934307,0.021888559605821895,4.231532432430107,11.682436530827708,24.735259038336846,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,3.0527323361088583,2.7043000512007107,2.4051882704145395,1.1466720692206853,2.3800980437770853,2.098008963330861,1.5524196061856252,0.5493073669458796,2.935557987340575,0.20727549415070046,0.7129702253288801,2.2373612099413704,2.396156616782103,3.014526245741834,0.24946835482657967,2.1639727725679707,0.7789723392580264,1.3045197765619956,-7.873110666519874,-8.002505305191391,0.6560925555433228,0.6668754420992826,0.016720301513875574,0.021888559605821895,4.513582043353217,11.682436530827708,24.735259038336846,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.583915159755166,2.069391155289269,0.48818283281186986,2.9985769510344316,0.779324222739554,1.5685506269927016,1.0812640619546585,1.1885168948684701,2.779265165726234,2.175919575042075,2.833882330240855,2.5594074867975976,0.7518100715347265,0.9416222072493445,3.02376188116669,2.940762292063621,1.539634385172585,2.6406667536701938,-6.4860915768831156,-8.002505305191391,0.5405076314069263,0.6668754420992826,0.010068783647947402,0.021888559605821895,6.6874183909070695,11.682436530827708,24.735259038336846,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.1937962024561624,0.3429060598564404,0.8448314822376598,0.28520584521843956,1.2527903005321235,0.5802683367203622,0.7278297213224444,3.093041435119287,2.381211092825005,2.7221922027553953,1.9120421787053599,1.9206320535310621,2.083243665606074,1.7776336153226744,0.47022675466835406,0.3478614396093803,0.046123217191208925,1.841711180266365,-6.94750882020912,-8.002505305191391,0.57895906835076,0.6668754420992826,0.001028173320292721,0.021888559605821895,5.2496179243889785,11.682436530827708,24.735259038336846,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.05969863000553931,0.7093791968126126,2.944638269870722,1.3526803790447877,2.9828617767251253,1.6766911477715185,2.644690494187859,0.13440182618157168,0.7168765900398204,0.7453343464609096,0.5717706106593256,1.7583120547207358,0.3930678086044506,2.7260494466266696,1.1436364955247398,0.8273440908438439,3.1228062188365033,0.17622174966861362,-7.318217806928489,-8.002505305191391,0.6098514839107074,0.6668754420992826,0.009625259094456518,0.021888559605821895,4.274784582102711,11.682436530827708,24.735259038336846,0.0,0.0,0,0.0,0.0,0.0,0.0
