,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.9295882561183473,3.0517731870996214,2.6395519566580394,2.8981006513909424,1.0383916564870617,0.9759772953788961,-5.25267435741362,-5.25267435741362,0.4377228631178017,0.4377228631178017,0.0006844066119396485,0.0006844066119396485,6.400468142451288,1.2181667348608385,26.60712403930158,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.36687828762031516,2.5408787668929325,3.1332664581963607,0.1862310028587395,2.676568579054601,0.30275562477550255,-9.438426763527312,-9.438426763527312,0.7865355636272761,0.7865355636272761,0.06093866740887082,0.06093866740887082,3.4870194024978645,1.2181667348608385,26.60712403930158,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.2608752115382862,0.37620173172462007,1.2678661183484023,1.3300884817385032,0.5374843736516326,0.7285960113147774,-4.4711750332735765,-9.438426763527312,0.3725979194394647,0.7865355636272761,0.0009371106548964852,0.06093866740887082,8.274324417275174,1.2181667348608385,26.60712403930158,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.22946794026690537,1.9701426067997074,0.23555383153638884,1.6438799960331074,1.89279469085022,2.8327429140284877,-6.853242737375604,-9.438426763527312,0.571103561447967,0.7865355636272761,0.00327407177750915,0.06093866740887082,6.008232141346085,1.2181667348608385,26.60712403930158,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.6730012031833164,0.03730434013003571,1.6671740352111768,2.6547875535031253,0.034038666368368574,0.6082185056186938,-5.642785318813961,-9.438426763527312,0.47023210990116343,0.7865355636272761,0.00027562252568644137,0.06093866740887082,4.286997567103086,1.2181667348608385,26.60712403930158,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.7730454693916473,1.38604093239314,2.0525093139537787,1.9538240661222657,2.4541810112084033,2.8089381287137845,-7.615246601243738,-9.438426763527312,0.6346038834369782,0.7865355636272761,0.006522929387764907,0.06093866740887082,4.0228021149299735,1.2181667348608385,26.60712403930158,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.4756537114061934,2.213770149038022,0.5947389541808118,2.4444693367758896,3.023513957462221,2.3200438596606614,-5.382955325453595,-9.438426763527312,0.4485796104544662,0.7865355636272761,0.009127253206911073,0.06093866740887082,7.251240185104031,1.2181667348608385,26.60712403930158,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.8966720038692944,0.9248481662828536,2.2236484861707946,0.3974432346989837,1.4752834394817598,1.8296645160407992,-8.401695570477699,-9.438426763527312,0.7001412975398082,0.7865355636272761,0.030864089985730907,0.06093866740887082,2.830431307350267,1.2181667348608385,26.60712403930158,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.3891681582669473,1.07640462006639,0.8657176013188134,1.2095901325421032,0.7094514728027401,1.3651418388715524,-7.4927170495924384,-9.438426763527312,0.6243930874660365,0.7865355636272761,0.04024019582769901,0.06093866740887082,6.358560718839634,1.2181667348608385,26.60712403930158,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.5778278894513984,1.820193116769513,1.0361576096212852,0.9261146389913377,1.8866576311997743,2.1459232732677087,-5.261130431518252,-9.438426763527312,0.43842753595985434,0.7865355636272761,0.005495538016425538,0.06093866740887082,7.438367842340607,1.2181667348608385,26.60712403930158,0.0,0.0,0,0.0,0.0,0.0,0.0
