,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.7407250055288443,2.684021023366214,0.5982008812109993,2.977933006095025,2.0739799792130227,2.805998800257551,0.6053261992236071,1.8932495180209192,2.924238865441429,2.687922439639764,0.7490004969991122,2.743727296655733,2.1075802277817828,1.239669313441538,1.5593286679736944,1.6360872741627432,-4.970585605119478,-4.970585605119478,0.4142154670932898,0.4142154670932898,0.0010209892960437558,0.0010209892960437558,5.718432492521853,7.481040696383244,27.20011085188254,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.0079429599674823,3.1400357470843523,2.7250734991454366,0.9215794215075082,2.368732213001486,2.9481574761137725,2.6558675816590402,1.8469728746559417,0.10318278269731324,1.3838392779293396,1.4294177451844334,0.8564296790886197,0.6618742420478289,0.9233478815466708,3.096258693142739,0.8309248572509351,-7.882335431075072,-7.882335431075072,0.6568612859229227,0.6568612859229227,0.03248050821279368,0.03248050821279368,5.315895321752244,7.481040696383244,27.20011085188254,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.868299447387042,0.7565060407494721,2.924086511540252,1.0422060378978633,2.899243062538283,0.2682823957253215,1.6552404684956423,2.4382216333371964,0.7816236646211012,0.5670587951906692,0.06881925469188409,0.6025303769350042,0.18823840402548,0.12470444019792679,0.4179140075425284,2.1722491564536655,-5.048323556784708,-7.882335431075072,0.420693629732059,0.6568612859229227,0.005533775033989323,0.03248050821279368,8.95359979437514,7.481040696383244,27.20011085188254,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.8334064575467317,0.23236753738302113,0.1833686250667394,1.7937839367178943,1.2501423320199907,1.812377755658086,2.4128706327311993,1.0825170114680553,2.8066485385191644,1.5974691213743801,1.826692283893194,0.15737086940797626,1.7773933779705224,1.4632518797661476,0.037826456383722944,2.549960976222858,-5.314624784055354,-7.882335431075072,0.4428853986712795,0.6568612859229227,0.00033584339761504056,0.03248050821279368,4.026300593882372,7.481040696383244,27.20011085188254,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.3846430244866306,1.1750303510109843,1.5273200003857044,0.17743162250434047,1.5226502824801527,0.7938231799491876,1.2405211330353008,2.8231775710013265,1.7225085162913831,1.1397392903728567,0.95061102488815,3.024306189375307,2.3484826340400047,2.39324854482263,0.7071939565700318,0.20492837307010572,-6.79441229159021,-7.882335431075072,0.5662010242991842,0.6568612859229227,0.0014166311055339928,0.03248050821279368,6.297684428866546,7.481040696383244,27.20011085188254,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.434764897175613,2.372142499427707,2.263691850889654,0.47284074702987433,2.6158686596171963,2.326702246871229,1.5021000502384607,0.7986376937209706,0.5144976016075815,2.2657045632065076,2.7441892546224125,1.6343148367696534,2.716423207817156,1.7851705083850447,1.6009633769912115,2.2428025910115963,-6.798031077346764,-7.882335431075072,0.566502589778897,0.6568612859229227,0.010059806383441151,0.03248050821279368,5.719895110743778,7.481040696383244,27.20011085188254,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.7197292871509844,1.9436406887016566,0.6779803404367535,2.2743165556392286,0.13969384486489536,0.405218214149186,3.1243264207613364,0.2206852719287689,1.4124929535454873,3.1028944644212264,2.450268533995401,1.2061301751828928,1.187487165546456,3.02531355801067,2.4245659470127934,1.285884958165239,-7.573551314350478,-7.882335431075072,0.6311292761958732,0.6568612859229227,0.012209675948059363,0.03248050821279368,4.617928660923347,7.481040696383244,27.20011085188254,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.1943657929350455,0.459230049002656,1.6909030097583866,1.3596720576959977,0.5369285142373426,0.9536038115425113,0.13478643201762924,2.9213214997492543,1.2425622058920898,0.20336601475916466,0.5605816414742196,2.2397672521618524,0.523895366220448,2.7547425170280775,1.9374777432098045,3.084114479070737,-7.507614112655362,-7.882335431075072,0.6256345093879468,0.6568612859229227,0.04506994251624176,0.04506994251624176,6.644510799925683,7.481040696383244,27.20011085188254,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.19965700332242217,1.602992993474322,1.2549385630062373,2.153716519187887,0.7934076781757132,1.4337158765097529,0.6446915764343982,0.35638879566988185,2.312468198389571,2.192374460368741,3.0834558842719137,1.4016224666377974,3.006957637417399,1.8999277782274673,2.683833812114783,0.33851764432925846,-6.814678526020492,-7.882335431075072,0.5678898771683744,0.6568612859229227,0.0005113470074499759,0.04506994251624176,4.662703974582982,7.481040696383244,27.20011085188254,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.5777959975699527,1.3090596497158726,2.000496077108294,2.5586394115892794,1.6677393107273935,2.00689163166091,2.1449388664630966,1.5474142203252097,2.1826027151666842,0.9033434227564576,2.1303580922981693,2.1270826776132044,1.5083160497243338,0.49607693731133296,1.0591489214036116,0.9909205963110717,-6.962370701623866,-7.882335431075072,0.5801975584686555,0.6568612859229227,0.0146754317425713,0.04506994251624176,4.387276146120598,7.481040696383244,27.20011085188254,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.23181187870230252,2.1481109448446563,3.141592653589793,0.7430934270772075,0.01,3.141592653589793,3.141592653589793,2.185109719902079,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,3.141592653589793,0.8579300011801857,-8.87328922639518,-8.87328922639518,0.739440768866265,0.739440768866265,0.015764052954029585,0.04506994251624176,2.2620755426865458,5.908149933721797,17.787162942598563,1.5421313082570628e-05,0.009839483085173755,465,54.76076054573059,4.993875980377197,0.15794873237609863,59.91265654563904
11,2,1.027968917718354,2.103269553104132,2.4258721420484335,1.275463537836731,0.01,1.7920082901107253,3.141592653589793,1.8721236380767794,0.01,0.01,3.106440890232427,2.5955011628774307,0.40086456371164225,3.141592653589793,3.141592653589793,1.0936973148222366,-6.369776466484114,-8.87328922639518,0.5308147055403428,0.739440768866265,0.014222652122212463,0.04506994251624176,6.929971076921525,3.4961896138849524,21.69234474532693,1.4399894738011145e-05,0.009850566771838976,237,26.19711995124817,4.409982204437256,0.16837167739868164,30.775546073913574
12,3,0.01,1.552187230691474,3.141592653589793,0.01,0.16691660572551234,3.141592653589793,2.1336058555767283,2.2114905493732158,0.8384359457538388,2.106707054083677,1.9617014698557225,3.141592653589793,0.01,3.0199398307458405,2.784120804657461,1.0006582383583102,-5.84530181810256,-8.87328922639518,0.48710848484188,0.739440768866265,0.018270319134711957,0.04506994251624176,7.6998897521459,2.4390312093861324,17.987777387634395,2.8171034533696796e-05,0.009473503192288877,235,25.781092643737793,4.573264837265015,0.23219656944274902,30.586613178253174
13,4,0.01,2.5671450725413614,3.141592653589793,0.7307513734415555,0.4681104568642192,3.141592653589793,3.141592653589793,2.3571606024903318,0.01,0.01,3.141592653589793,3.141592653589793,0.01,2.7747971620371676,3.0628042591580256,0.6052048384131599,-5.411064791919987,-8.87328922639518,0.45092206599333223,0.739440768866265,0.00017682338970851752,0.04506994251624176,4.6552164284355015,1.3460816154391697,22.003480901672084,0.00018588090723637663,0.009898592283455476,305,32.182822465896606,4.121835947036743,0.20334935188293457,36.50806498527527
14,5,1.5585759822775591,1.5173474296740084,1.9330874586980353,1.4172145912027065,1.1578740841812345,2.050217478923995,1.8591310171920834,1.3028456429376993,1.1056775226109505,1.5843498732269028,1.5359964540103446,1.266489609228065,1.4379699653479443,1.973068644670735,2.283144033254833,1.5281267287643812,-6.781601210798593,-8.87328922639518,0.565133434233216,0.739440768866265,0.007468707828536512,0.04506994251624176,4.936963419206187,1.3952358693017062,22.368106018362976,5.32914597373459e-05,0.009559703491236367,97,10.472538471221924,3.8242509365081787,0.21370935440063477,14.51055645942688
15,6,1.3864396914916588,1.610655326628433,1.8618354163644948,1.58707266792382,1.4060093612789144,1.9202572662118358,1.8673722322684811,1.2796691678944943,1.3717305441138783,1.6173275433952796,1.8624948862719062,1.513043670538043,1.6609312517761354,1.6515357863065463,1.9370578485644476,1.366056262243212,-7.754331054294567,-8.87328922639518,0.6461942545245473,0.739440768866265,0.023983405225695878,0.04506994251624176,5.863585703346473,1.3884359319258168,21.41205455221424,0.0001676387767355087,0.009757125918996485,114,13.317644357681274,4.245161533355713,0.19762849807739258,17.76047992706299
16,7,1.2721759977826583,1.7757818952600666,1.6552045407341784,1.6867379890819694,1.645671684388925,1.5450118199038911,1.8702366010327631,1.172975527695989,1.640107081685027,1.8781880366080077,2.286747402755457,1.7352486853662423,1.9626238788329722,1.4490670201349465,1.5949543887936617,1.1900757619974618,-7.778154705961664,-8.87328922639518,0.6481795588301387,0.739440768866265,0.041317495691429826,0.04506994251624176,8.19133468145148,1.436070286934681,21.14184816629048,0.00010364423380310281,0.009252553526234764,84,9.96495509147644,4.1996071338653564,0.15695953369140625,14.321594953536987
17,8,1.2654845863804474,1.8403291387835012,2.0282578530694058,1.6144956360458922,1.8557710568840078,2.1557630312142644,1.9150177596696067,1.3197692308873994,1.3986028518088256,1.5312948437281206,2.025757086665916,1.563262748533092,1.806770396746851,1.145645143849023,1.7835630574061225,1.2316110562014553,-6.50754605108625,-8.87328922639518,0.5422955042571875,0.739440768866265,0.015181895206520597,0.04506994251624176,8.257462201765478,1.3675976297218546,21.25841635303813,7.400618507064876e-05,0.008390552445022672,90,10.73376727104187,4.30337119102478,0.15930461883544922,15.196512222290039
18,9,1.2777049485632255,1.2092274121645992,1.3845907360404461,1.922653413793902,0.8358626308514674,1.0935921079961937,1.7337519441663654,1.222397416440672,1.870113859447008,1.786323810603937,2.1593295855254073,2.0673187632127754,1.677763082284023,2.1853581989009667,1.5016995069352015,1.4440781157486293,-7.031530726383633,-8.87328922639518,0.5859608938653028,0.739440768866265,0.005811150449411679,0.04506994251624176,4.606693568299519,1.3461362231426015,21.096520388324176,6.99792878982814e-05,0.00988269888679204,94,10.609132289886475,4.453043222427368,0.20496869087219238,15.267219305038452
19,10,1.3922565747401563,1.8388831457210892,1.4353080143497943,1.628656931856464,1.3633446040074924,1.3667338827374194,2.0342888636375114,1.0231158331166355,1.5301501214873965,2.1562059502194377,2.158727759458116,1.4197798355144053,1.8441867151971687,1.8050114148845897,1.9188380827868305,1.1285203366056462,-6.037613954214413,-8.87328922639518,0.5031344961845344,0.739440768866265,0.008945670057795549,0.04506994251624176,6.476512217726423,1.225769325275172,21.91769633753079,0.00011409854866894722,0.009619775600095935,76,8.585059404373169,4.668220520019531,0.21107268333435059,13.464412450790405
20,11,1.338232094266098,1.2897592669350373,1.9078228309292902,1.6046492786709585,1.4559464917748017,1.6761873708356634,1.3723641566729508,1.467047447542258,1.6475828242974098,1.3758512264037734,2.1512733813595424,2.1834181034060056,1.919461847343463,1.6724494274892194,1.3782338958095568,1.6244253713162964,-6.894144305592459,-8.87328922639518,0.5745120254660382,0.739440768866265,0.00963538250317469,0.04506994251624176,5.01470162505403,1.1919984772925563,21.854517372180258,0.00013557218055906687,0.009530448973650378,75,8.36365795135498,4.2598536014556885,0.19062066078186035,12.814187049865723
21,12,1.104969274550217,1.4855157365777512,1.7164381522593306,2.0083955804059777,1.324868523654609,1.686621026297338,2.0116610942306514,1.2605543086198663,1.7799970909776095,1.6093809916634783,2.0664190965875333,1.8798489947302592,1.6411758543610802,1.4906322299054036,1.5257965601408017,1.2131622870500391,-7.723964604749937,-8.87328922639518,0.6436637170624947,0.739440768866265,0.02424376080869624,0.04506994251624176,4.8605219139394364,1.2164763903606794,21.512069058908374,0.00012775694562238717,0.009018561533686985,94,10.976646423339844,4.6922767162323,0.16201257705688477,15.831009149551392
22,13,1.0619333912901017,1.6047952638181935,1.5815486084454191,1.9695898414201052,1.617576802779862,1.384185664675232,1.770212675585903,1.1446544217309818,1.9549848946368318,1.7764571716052076,2.471183789320417,1.9559411901424721,2.1090171528980655,1.277906348000293,1.3322300012380859,1.0998755609029065,-7.382256769960309,-8.87328922639518,0.615188064163359,0.739440768866265,0.03201720604889838,0.04506994251624176,6.321753579505824,1.2338346926150878,21.175199215274553,0.0001166128410010753,0.009827927751992812,109,12.259181022644043,4.238681316375732,0.21373510360717773,16.7116436958313
23,14,1.394151759703829,1.6236265644099683,1.7797292531404467,1.6552456973740548,1.4061571561958182,1.7295086042180778,2.029070581278387,1.4677621320998304,1.4771769734288491,1.6129969776534598,1.9518884254612012,1.8545671900595857,1.3912630681942597,1.6829859279374162,1.6016241070615735,1.5115748131726137,-9.668996380806066,-9.668996380806066,0.8057496984005055,0.8057496984005055,0.09440146027409417,0.09440146027409417,3.5990630560628887,1.1583988379855332,22.317029890341782,0.00012102790301381106,0.009669263670912151,100,11.60124659538269,4.242368698120117,0.25991272926330566,16.103578805923462
24,15,1.589519537362483,1.8228756214597226,1.7208302702025662,1.5256016289604104,1.5075330585662037,1.632216903691954,2.3403324080799504,1.820512676346387,1.367517796653697,1.6278821326897355,1.9132209175405244,2.083152332925328,0.8306086822856739,1.7495061195162145,1.3564134915705497,1.8250020182872015,-7.080636695629751,-9.668996380806066,0.590053057969146,0.8057496984005055,0.030568149779353772,0.09440146027409417,6.593144162228917,0.9964673174572027,22.023269968298063,0.00014558705593918547,0.009343327940375505,93,10.073771476745605,4.020968198776245,0.258026123046875,14.352835893630981
25,16,1.3957046561875395,1.6310918778571017,1.7903905343564548,1.6162168223014526,1.3977743001909655,1.7015316524742934,2.034835310366723,1.500106722835072,1.4500979066326518,1.5963957084849716,1.9570875427875647,1.8933417152751981,1.3700802638094753,1.722086819388184,1.5949491834472689,1.5111986726889515,-10.045022381172094,-10.045022381172094,0.8370851984310078,0.8370851984310078,0.12990588890995908,0.12990588890995908,2.9223556614562796,0.9431942079767447,22.87246931024053,0.00041240374475763695,0.009846627631996318,100,10.912323236465454,3.7501461505889893,0.30368733406066895,14.966202020645142
26,17,1.2770359011728654,1.6751546117575968,1.9089481614608612,1.4015753650202765,1.3323640278928688,1.5622350494610102,2.066753922775095,1.6175105047313658,1.2834776983175773,1.4536911179283074,2.0005405975694823,2.0760801125601143,1.3836303297721846,1.918420377105238,1.645963664152482,1.2913770633452333,-8.60285393286122,-10.045022381172094,0.7169044944051017,0.8370851984310078,0.08337273435848835,0.12990588890995908,4.509713625731692,0.8363177153081557,23.288704452473294,0.0004301340633311652,0.009780713274959295,111,12.569811582565308,4.599258184432983,0.3098592758178711,17.47899103164673
27,18,1.4542912430724213,1.61864494054487,1.769334327050643,1.5342524359852656,1.3729156153181326,1.6460280264487108,1.9714942437326157,1.5608406959842356,1.4215592986967696,1.6008549916530277,1.969958858131796,1.9524328372603847,1.343055337699584,1.8133763616327019,1.588697033414667,1.6022554347009499,-10.526765073171994,-10.526765073171994,0.8772304227643328,0.8772304227643328,0.19879448889618612,0.19879448889618612,2.0568613953363553,0.8473321073130948,23.229732258718077,0.0006492959122234187,0.00990811592437059,109,12.412132263183594,4.913813591003418,0.3053281307220459,17.631320238113403
28,19,1.4782771845393918,1.6134825508738277,1.7431339817494735,1.5073398034638,1.360200249180743,1.638968497665791,1.9273338872151262,1.5815415605003071,1.4242296049302476,1.618430763256021,1.979923936607236,1.9586992560985235,1.3424661245690304,1.8345658073989273,1.6112967870950323,1.6474551040003944,-10.383851290910002,-10.526765073171994,0.8653209409091668,0.8772304227643328,0.18700448055009222,0.19879448889618612,2.167686182526964,0.8414666143772022,23.119248575615725,0.00047284933964776083,0.009828082441616056,114,12.776230573654175,4.164898633956909,0.328096866607666,17.269457578659058
29,20,1.490063033822158,1.5927659755089874,1.8105512198317033,1.5462179203103539,1.387177254394551,1.615205779568324,1.9899165551596563,1.5194779073868232,1.3994067750126398,1.5816337867935022,1.9381844376523634,1.949233264905199,1.3506999879678099,1.8509857039143165,1.509449893923074,1.6149037756274334,-10.533899521139086,-10.533899521139086,0.8778249600949238,0.8778249600949238,0.25791522371129716,0.25791522371129716,2.572222679195164,0.8487952957195564,22.651263245092032,0.0009478026961460643,0.009320660573499603,132,15.84964656829834,4.3005712032318115,0.32614922523498535,20.476438999176025
30,21,1.4621559735766794,1.58268040804066,1.7863945693249905,1.5349517050501533,1.3731518791421853,1.6318384207955094,2.008689885084025,1.546631061475553,1.405548258592194,1.585402463425145,1.9598469721279088,1.9641420452439387,1.3526687500642094,1.815420030978864,1.5434917728105957,1.6134541636927746,-10.518389911603334,-10.533899521139086,0.8765324926336112,0.8778249600949238,0.21696479055110204,0.25791522371129716,2.4510510472159694,0.8554690881005728,22.20728710420218,0.0002599296110813148,0.009770227470533722,113,13.333107709884644,4.576887845993042,0.3671536445617676,18.27720856666565
31,22,1.464894375063768,1.6276965323683037,1.8051270713017942,1.550543143264845,1.3824679516272207,1.6351502223495578,1.9581207682239952,1.5410555374103763,1.437618279693946,1.5723983677947555,1.9698613006136094,1.9390322667469664,1.312465477268751,1.8497426336476581,1.5286437400846904,1.5904567280908122,-10.615113888953816,-10.615113888953816,0.8845928240794847,0.8845928240794847,0.2549467452811436,0.25791522371129716,2.1262839693710163,0.8641116887282795,21.90419411275342,0.00018073012107141015,0.010039533792555264,148,17.448606729507446,4.877405881881714,0.3513979911804199,22.677490711212158
32,23,1.464401454787825,1.6264668489621215,1.8069541048513187,1.548202414517661,1.3810025496608196,1.6365113520908086,1.957107471416525,1.5401719548227994,1.4413414516910925,1.5697502560976047,1.975662377109338,1.9347802708649966,1.308370213655732,1.852112593434379,1.5251584640068088,1.5902738968533006,-10.620390809663872,-10.620390809663872,0.8850325674719893,0.8850325674719893,0.2576408852328509,0.25791522371129716,2.1344395881416034,0.8744997488981273,21.655113744720154,0.0009064355484986543,0.005484988725699764,110,13.741310596466064,4.450454950332642,0.3456897735595703,18.53752088546753
33,24,1.4696509326305354,1.6208982208747724,1.8215963363357026,1.530150114369392,1.3780212732587829,1.6435998278318544,1.9636469748681118,1.5276032091898253,1.444954840300819,1.5813639347015813,1.9990743473959598,1.9219097737571775,1.3039906630201845,1.8577441810637036,1.5226087686275358,1.5914514273441445,-10.543102585299708,-10.620390809663872,0.8785918821083091,0.8850325674719893,0.2615865269959589,0.2615865269959589,2.523204706600737,0.8695247932648296,21.685273286206353,0.0007112829419904839,0.00997426115748465,121,14.083387613296509,4.087966680526733,0.3437645435333252,18.515177965164185
34,25,1.4475874395903023,1.6088927143389011,1.6864253892979195,1.564902518648186,1.3772288847298995,1.5901068926445434,1.9180329421837075,1.5855828691951157,1.436695378252123,1.4054662358979724,1.926606850445275,1.8336888281962127,1.3069630881218557,1.8759064240647472,1.4659939135628042,1.6085796677687958,-9.50445819147639,-10.620390809663872,0.7920381826230325,0.8850325674719893,0.10893508087860349,0.2615865269959589,3.616015355860924,0.7799239104974928,22.576847043210883,0.0007774792314476812,0.00994223507482302,120,13.29179573059082,4.527134895324707,0.3297708034515381,18.148791313171387
35,26,1.4613348679460467,1.559128572585387,1.8884270296735268,1.6332567792255366,1.316611558179448,1.6636209276196863,1.9169590023544631,1.5566251997963225,1.5055452447672606,1.5868780612148217,1.9293404552259126,2.0609343641937454,1.254780293402687,1.861380952699479,1.5286490678320093,1.608185801637918,-10.155076893413677,-10.620390809663872,0.8462564077844731,0.8850325674719893,0.22392186144481185,0.2615865269959589,4.011393433672438,0.7583901387811282,22.22966258332588,0.0009896088849777232,0.008646627417015463,117,13.095363855361938,5.296260833740234,0.3027021884918213,18.694398641586304
36,27,0.01,3.141592653589793,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,3.141592653589793,0.01,0.01,3.141592653589793,0.01,0.01,3.141592653589793,0.01,3.141592653589793,-7.505994651381775,-10.620390809663872,0.6254995542818146,0.8850325674719893,0.003934426859598135,0.2615865269959589,3.745196750273685,0.7763052812822444,23.58776219062617,0.0010006195691338448,0.009810610332534827,449,50.777268409729004,3.469510316848755,0.36354947090148926,54.61040115356445
37,28,1.4387009288324069,1.635770292791263,1.795574585017562,1.5712599097750541,1.3958329651292156,1.6342834619866333,1.948738019761625,1.5465208745455346,1.4499755296540278,1.5716802942566324,1.9993924014933553,1.977181413981509,1.3212826670322162,1.845080319018371,1.4972845449570376,1.6020226276508922,-10.59570325160683,-10.620390809663872,0.8829752709672358,0.8850325674719893,0.2689666538458732,0.2689666538458732,2.3436213703715083,0.7815381006491692,23.24970305044031,0.0007939706064522714,0.007710710099792014,106,12.269346714019775,3.825169563293457,0.2988252639770508,16.39339852333069
38,29,1.4669771704127443,1.6212966435855227,1.805846573152432,1.5534728497629615,1.383059871486089,1.6241781411490395,1.9502859267334456,1.5534771932923945,1.4621020164333627,1.562530058324866,1.9775579651454143,1.955708330013633,1.3068227898327422,1.8329633008120896,1.5137226223079254,1.5831744576834417,-10.620292549511586,-10.620390809663872,0.8850243791259654,0.8850325674719893,0.2535109106186882,0.2689666538458732,2.1763645777669467,0.7871764969636222,22.902517242815804,0.0008289562581217749,0.007440807512451755,94,10.467544078826904,4.68638014793396,0.373492956161499,15.527474403381348
39,30,1.4483187247441838,1.616392884813635,1.808128627643676,1.5604759401898693,1.3862180595296851,1.6366372268383949,1.9531486064103392,1.5610780349086388,1.451881660471419,1.5706094752775266,1.9741194381129354,1.9445805406413057,1.3066836171668514,1.8525169675811122,1.5145506299267344,1.5910551334425256,-10.62091272684637,-10.62091272684637,0.8850760605705309,0.8850760605705309,0.2562509071002289,0.2689666538458732,2.117105409421981,0.7913289801199048,22.510692031770194,0.0008602028045448445,0.00823274387078756,113,13.430378913879395,4.230999946594238,0.3155052661895752,17.9769766330719
40,31,1.4478165719884921,1.6254525216454234,1.800251760113328,1.5490709740018007,1.3758151060090789,1.6387046679023398,1.9488608125628057,1.536386397693288,1.450001823046959,1.5622984327613911,1.9696145254606543,1.9557496302499504,1.298839041395374,1.8423666883333747,1.5135472894241455,1.5934754985268471,-10.635188287562048,-10.635188287562048,0.8862656906301707,0.8862656906301707,0.24941076593282485,0.2689666538458732,2.1117345108681604,0.7955421373833012,22.146915768343924,0.000906117311372582,0.009417247759504959,119,14.172508478164673,4.453390598297119,0.4446578025817871,19.070646047592163
41,32,1.4537616687837152,1.6283316198633224,1.8037196562016613,1.5549723974224638,1.3710225012075237,1.6388140987839026,1.9508838686798664,1.5428722923898894,1.4482594530989437,1.5607710749890378,1.9749674754158673,1.951979093278504,1.303305512993183,1.8435491374485475,1.513590417773498,1.5935586318725394,-10.645738300241668,-10.645738300241668,0.8871448583534723,0.8871448583534723,0.25319914186504044,0.2689666538458732,2.068647188427647,0.7994432379704234,21.839962339571326,0.0009073004337248156,0.004291701682000796,118,14.23407769203186,4.346792459487915,0.3302652835845947,18.911193132400513
42,33,1.4523854717176234,1.640672257046982,1.8089454538449863,1.5560312535100311,1.3492223936503907,1.6401510693980448,1.9487269734466601,1.5514326755040495,1.4420014758111688,1.567807325241692,1.9714069135619812,1.9516432427294934,1.3127551587503619,1.83327718096708,1.5019791148739186,1.5962111301782769,-10.634179800088464,-10.645738300241668,0.886181650007372,0.8871448583534723,0.23516470620375568,0.2689666538458732,1.9020969679111772,0.8049657842212371,21.595258027047496,0.0009953861445338513,0.007067371093369519,115,12.898562669754028,3.9389455318450928,0.3703751564025879,17.207966566085815
43,34,1.4614402564453388,1.6320851888934769,1.8038701395041599,1.5598865270180018,1.3622243079814855,1.6526126076483223,1.956520257498142,1.5467419400900426,1.4489187392336056,1.5523446234334857,1.9764346959311758,1.9591151805374627,1.3094960655114343,1.8458566434813837,1.5146626489613297,1.5954842708966706,-10.627498083184536,-10.645738300241668,0.885624840265378,0.8871448583534723,0.2560521477115049,0.2689666538458732,2.236600098446573,0.8085483241062196,21.347549906274462,0.0007975699792487702,0.005898073932941988,94,11.343826055526733,4.345405578613281,0.33690834045410156,16.026199340820312
44,35,1.4466730836371464,1.6233033978436533,1.8204470411100993,1.5792275327840937,1.3607896310115892,1.6169254720058732,1.9398754201387194,1.5401568751672459,1.4123105500380797,1.5574041739903501,1.9914950593102863,1.9532077861430552,1.2891771424772411,1.8174134799558308,1.5274634343647069,1.6081653186117892,-10.729833706765918,-10.729833706765918,0.8941528088971599,0.8941528088971599,0.2413929989389796,0.2689666538458732,1.6085302004587874,0.814675573175714,21.29802233016478,0.0009137139820631334,0.009265116412311895,106,12.436281204223633,4.522054433822632,0.40396642684936523,17.362371921539307
