,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.8460510498146105,2.0752298270071776,0.14317479208445408,0.1645754862627017,2.651745013897609,0.14475640571583542,-4.357656194093915,-4.357656194093915,0.3631380161744929,0.3631380161744929,0.00013615728798374872,0.00013615728798374872,6.534003105155339,1.8705378887602389,19.071071482517063,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.241536432110345,0.29609276569040827,1.3432833164794833,0.6925721862219966,1.6659360678061699,0.8211057940785809,-7.316733377250956,-7.316733377250956,0.6097277814375797,0.6097277814375797,0.02523079084781981,0.02523079084781981,6.32560104558528,1.8705378887602389,19.071071482517063,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.34102381937943377,0.6266265219294653,0.6980297053221614,2.326737017674406,2.502395062397955,2.0980209018541665,-4.781890175239855,-7.316733377250956,0.3984908479366546,0.6097277814375797,5.9904233769750086e-05,0.02523079084781981,7.590009030018248,1.8705378887602389,19.071071482517063,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,3.0231330700579577,3.0864624280632835,2.3140377137021613,1.438243971532526,0.7253168799388614,1.7726366280506416,-7.553303636177926,-7.553303636177926,0.6294419696814938,0.6294419696814938,0.009404683613135765,0.02523079084781981,4.638169364893528,1.8705378887602389,19.071071482517063,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.1851476799925726,1.0385090052107577,1.659395664906379,2.802708982266785,1.1168731906250953,2.3727221331411474,-7.3999428110659435,-7.553303636177926,0.616661900922162,0.6294419696814938,0.03896414036501437,0.03896414036501437,5.9364733318538825,1.8705378887602389,19.071071482517063,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.6024537021680811,2.6412453693907514,2.1058364487965484,1.9263365617869277,0.22180379686313115,1.3483263809332713,-7.475881281679139,-7.553303636177926,0.622990106806595,0.6294419696814938,0.022152102019970154,0.03896414036501437,5.6264413349820614,1.8705378887602389,19.071071482517063,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.26408964796469486,2.4479078012113633,0.5906805594465455,0.3792685220614601,3.0815573874810207,1.1796853150363118,-7.040748390122331,-7.553303636177926,0.5867290325101943,0.6294419696814938,0.005490896290286194,0.03896414036501437,4.750320350749909,1.8705378887602389,19.071071482517063,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.1991894603817335,1.3243729759437397,2.6712341034506886,1.823710816226097,0.35271261229684064,0.3810287300893339,-6.127215084229835,-7.553303636177926,0.5106012570191529,0.6294419696814938,0.007047682508999975,0.03896414036501437,6.5064474217783115,1.8705378887602389,19.071071482517063,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.73116102849803,0.8452885618678599,3.10953507512124,3.111501286076832,1.3508741870218677,2.882511723584421,-6.861162121737232,-7.553303636177926,0.5717635101447693,0.6294419696814938,0.02945491492867228,0.03896414036501437,8.166707492508976,1.8705378887602389,19.071071482517063,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.3605287147517384,1.8102485598251896,0.9965661616280049,1.1864613132846782,2.121961385987672,2.6210966792485433,-6.650745189393915,-7.553303636177926,0.5542287657828263,0.6294419696814938,0.011531284661543281,0.03896414036501437,3.6778461711077455,1.8705378887602389,19.071071482517063,0.0,0.0,0,0.0,0.0,0.0,0.0
