,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.0770685561710778,1.351131272871251,2.427331695768416,0.923571721529766,0.9589441875199571,2.025515972217147,1.687180512991201,1.0819844177188809,0.17429557329802056,0.2848279481397472,1.4775907958532082,1.6584050532492685,-7.348766736671648,-7.348766736671648,0.6123972280559706,0.6123972280559706,0.0044420640806952785,0.0044420640806952785,3.8570019297813474,8.10725578279429,36.09323462289624,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.6047983091696658,2.863318721241795,2.8446171828988227,2.5073186495178534,2.284150501724297,2.9309617077312122,2.0063315553057994,0.1234813430970079,1.536253427166554,1.6928658728352777,2.581948295026287,1.2603193573981453,-8.688701041030788,-8.688701041030788,0.7240584200858989,0.7240584200858989,0.016927869581616767,0.016927869581616767,4.648234936866558,8.10725578279429,36.09323462289624,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.03472585706510302,0.5954101671663058,0.5186626929931624,1.716499239777141,1.6984747642160345,0.7774191365644199,0.5149004589929809,1.300117146942676,0.5121124884796296,2.5548838664173124,2.09880882295958,0.7535279298180709,-6.843313070923661,-8.688701041030788,0.5702760892436384,0.7240584200858989,0.015304349524232272,0.016927869581616767,6.535546130828536,8.10725578279429,36.09323462289624,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.9965087366284736,2.1645897252435784,0.2696409740152883,1.3477338632889395,2.1627566176136592,0.6309852156098283,0.8897714285091919,2.7048153328987374,0.7294357390478259,2.9223084971295927,0.8823858771300417,2.7581275612682803,-6.563139545518305,-8.688701041030788,0.5469282954598588,0.7240584200858989,0.0033855165473028635,0.016927869581616767,6.275397708065029,8.10725578279429,36.09323462289624,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.8121858871604632,1.2555902644587793,1.5335843614250704,0.40085758706344155,3.0350205586745456,2.4062623979317146,1.1544827247203195,0.5609573322021982,1.594136546454787,0.3416131293580642,0.3443114402183477,1.976621706232632,-7.574502864239622,-8.688701041030788,0.6312085720199685,0.7240584200858989,0.0010467114737893663,0.016927869581616767,4.7773437041873095,8.10725578279429,36.09323462289624,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.4322773128061776,2.335434718446185,1.1344356959063548,0.10488862732020951,0.4696095015193385,2.5927415626663457,2.285417676407717,2.008512082167268,1.1100697817091059,1.035299087491265,2.9055986675724492,0.41386775640481555,-6.441495022949458,-8.688701041030788,0.5367912519124548,0.7240584200858989,0.0048261443839314085,0.016927869581616767,7.066304982965036,8.10725578279429,36.09323462289624,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,3.0929053261379678,0.8704526519898728,1.6785402263150722,1.9874936902556823,0.1378076415756607,1.6812559536338372,2.539366073809927,0.9270059138071614,2.6685759865114806,2.0981221122549876,2.509076124920008,0.11023483402878773,-7.408667770490212,-8.688701041030788,0.6173889808741844,0.7240584200858989,0.04466372012770023,0.04466372012770023,5.4110471610945226,8.10725578279429,36.09323462289624,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.9343825725028998,1.8766583908031802,2.1205499391452647,3.1156776185725885,2.5995956648196086,1.2609919308441224,1.372698125752743,3.0364081574125827,2.207782938288513,1.3950379105637112,1.6797864858392761,1.3066083420184103,-5.7243996811938995,-8.688701041030788,0.4770333067661583,0.7240584200858989,0.0009257723373020657,0.04466372012770023,5.3414346198882185,8.10725578279429,36.09323462289624,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.445325586342638,2.7534186355212924,2.5766561558023806,2.5157548746720257,0.7927438809078788,0.2225199747816285,0.01412415074062877,1.8483985848125415,2.1701988312724905,0.7126320472121948,1.0582782984382535,3.0241401600349826,-7.431083601617242,-8.688701041030788,0.6192569668014368,0.7240584200858989,0.061749189415252544,0.061749189415252544,6.174359612788585,8.10725578279429,36.09323462289624,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.4702301765982835,0.16134208789543225,0.670010807520199,1.1705304985634124,1.406977734578824,1.5478358301404305,2.9381282488820686,2.3886692771474767,3.0779032449109933,2.253536942010081,0.3105531354957544,2.208042819346125,-7.583167012526202,-8.688701041030788,0.6319305843771835,0.7240584200858989,0.011857323231738432,0.061749189415252544,4.97020273753612,8.10725578279429,36.09323462289624,0.0,0.0,0,0.0,0.0,0.0,0.0
