,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.4441508119518291,1.912170293671657,3.0558277293756944,2.8096286114779714,-7.257534473377266,-7.257534473377266,0.6047945394481055,0.6047945394481055,0.0036374697977852293,0.0036374697977852293,5.363144239096201,1.819788202707083,34.794443078712106,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.1653875001685463,2.603527020483945,1.9575482496556833,1.4070974818792088,-7.289252477486696,-7.289252477486696,0.6074377064572246,0.6074377064572246,0.009235944698591507,0.009235944698591507,5.114549104477518,1.819788202707083,34.794443078712106,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.1045139442293483,0.036195857291573735,1.5983201467687211,1.125936473369991,-3.7780042927873265,-7.289252477486696,0.31483369106561054,0.6074377064572246,1.6311212731626487e-05,0.009235944698591507,4.774213051291243,1.819788202707083,34.794443078712106,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.7001343538353773,2.3232306984666655,2.6049588449173084,1.6947599428871547,-7.29968605482839,-7.29968605482839,0.6083071712356992,0.6083071712356992,0.010514956083033402,0.010514956083033402,5.137131733720885,1.819788202707083,34.794443078712106,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.18757318167837092,1.4374118463670145,1.37349697164426,0.035721715537678556,-8.123530649755104,-8.123530649755104,0.6769608874795919,0.6769608874795919,0.006938736482759068,0.010514956083033402,2.7863710291525905,1.819788202707083,34.794443078712106,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,3.126574530433652,0.6082457821934865,0.08467498503171154,0.492360045220972,-8.150933627131748,-8.150933627131748,0.6792444689276457,0.6792444689276457,0.008291344262307553,0.010514956083033402,3.1848855847962056,1.819788202707083,34.794443078712106,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.645582855042352,1.0937211356951242,2.3706377536400236,2.216465452494547,-6.618971213999909,-8.150933627131748,0.5515809344999923,0.6792444689276457,0.009325269916507502,0.010514956083033402,5.406453507911756,1.819788202707083,34.794443078712106,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.8341169496441896,2.9389740519191148,1.0924425637301143,2.1673508081103154,-6.060650288056074,-8.150933627131748,0.5050541906713395,0.6792444689276457,0.0002502666782702727,0.010514956083033402,4.522477194878945,1.819788202707083,34.794443078712106,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.5838326128555269,0.6935673363557818,0.7857890743821518,2.928990410924247,-7.747013570976701,-8.150933627131748,0.6455844642480585,0.6792444689276457,0.012555394527696518,0.012555394527696518,5.181232250279997,1.819788202707083,34.794443078712106,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.373119740859039,1.62283372420631,0.3695017978381247,0.8146564829361929,-7.849816735570794,-8.150933627131748,0.6541513946308996,0.6792444689276457,0.01853273441558496,0.01853273441558496,4.820124322811502,1.819788202707083,34.794443078712106,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,3.141592653589793,1.525957540736744,0.01,0.01,-7.502998613322589,-8.150933627131748,0.6252498844435491,0.6792444689276457,0.003920325076451271,0.01853273441558496,3.7475991004920814,1.5981996355859835,28.046304364264067,0.0008593880261235512,0.009824343177937329,52,1.1881754398345947,0.874845027923584,0.13822412490844727,2.201292037963867
11,2,0.01,1.6031382511922452,0.9032305874847866,0.11029513019065786,-6.476396464577754,-8.150933627131748,0.5396997053814795,0.6792444689276457,0.0007483562723126256,0.01853273441558496,3.929722585594938,1.2780270611726476,25.718310598850817,0.00021658089134814388,0.008689484479453826,29,0.6815686225891113,0.9287853240966797,0.16574430465698242,1.7761666774749756
