,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.6114943840365417,2.25979343561855,0.21530509810390044,2.5012326327125862,-6.162151076749566,-6.162151076749566,0.5135125897291305,0.5135125897291305,0.00637155503010388,0.00637155503010388,6.0811035124419845,2.047296201841458,26.5670926884073,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.0231138804189643,1.2168389510410451,1.3507064104515119,0.8413262069736027,-6.846025254507452,-6.846025254507452,0.5705021045422877,0.5705021045422877,0.0032153424821606017,0.00637155503010388,5.356025034931847,2.047296201841458,26.5670926884073,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.7458387778782563,2.835968661738691,0.704754468916849,2.5641927175387274,-5.687569270664148,-6.846025254507452,0.473964105888679,0.5705021045422877,0.004826420813738327,0.00637155503010388,6.17540578358323,2.047296201841458,26.5670926884073,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.14932005265189383,0.02828181120525993,2.5095352227392236,0.9841808826977942,-8.634162683898223,-8.634162683898223,0.7195135569915186,0.7195135569915186,0.03460513348307981,0.03460513348307981,4.201522736757411,2.047296201841458,26.5670926884073,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.393217642558546,0.5637469625156676,2.974242149971051,0.027320751704312612,-4.11263913203084,-8.634162683898223,0.3427199276692367,0.7195135569915186,0.00019968273416215136,0.03460513348307981,5.761095793331425,2.047296201841458,26.5670926884073,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.1589818735894526,0.6649346545175951,1.1162878369847975,2.8386775277778247,-7.286636215434388,-8.634162683898223,0.6072196846195324,0.7195135569915186,0.0022126384326512346,0.03460513348307981,4.257399594270723,2.047296201841458,26.5670926884073,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.902267892900995,1.9568003420623068,2.0888991765511826,2.018043602310765,-7.393688159215553,-8.634162683898223,0.6161406799346294,0.7195135569915186,0.005507574719436201,0.03460513348307981,4.878948691813882,2.047296201841458,26.5670926884073,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.871642323884665,2.577862556407426,1.80799558808958,0.42568457129190274,-8.384700621242146,-8.634162683898223,0.6987250517701789,0.7195135569915186,0.007789452567475093,0.03460513348307981,3.1164444791991315,2.047296201841458,26.5670926884073,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.5522012058271923,1.8116460292151488,2.71628465513548,1.8350748287432592,-8.16925267077225,-8.634162683898223,0.6807710558976875,0.7195135569915186,0.015311292463411792,0.03460513348307981,4.454581664709522,2.047296201841458,26.5670926884073,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.5548046289949766,1.5125997694208353,0.6238661605422015,1.4684237231622284,-8.501936230736861,-8.634162683898223,0.7084946858947384,0.7195135569915186,0.017331804919018118,0.03460513348307981,3.8781113274861667,2.047296201841458,26.5670926884073,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,1.409335261051787,1.9665311221667807,1.1396920764939442,-8.128409455797247,-8.634162683898223,0.6773674546497706,0.7195135569915186,0.033815839175080825,0.03460513348307981,4.899579501172127,1.8118584073555648,24.864142197337145,0.00013263869471078114,0.008692204636224853,35,3.0744712352752686,17.393054723739624,3.0240676403045654,23.49171543121338
11,2,0.01,0.01,2.1712781216613295,1.3552401881179619,-8.7997352489156,-8.7997352489156,0.7333112707429666,0.7333112707429666,0.025780061837367214,0.03460513348307981,3.8735694372812475,1.9060511896903074,25.02651563930237,0.0004380659137538741,0.008524745556242155,46,9.027300119400024,23.757368087768555,2.319956064224243,35.10476517677307
12,3,0.01,0.01,2.2541734618954754,1.3263749599259869,-9.13198112572062,-9.13198112572062,0.760998427143385,0.760998427143385,0.03354145508730247,0.03460513348307981,3.3398307150440303,1.0956139199272164,24.066219584023475,0.0006421272076401683,0.009720703523728258,51,3.835770845413208,14.218998908996582,1.3660194873809814,19.420918941497803
13,4,0.01,0.10206237849740571,2.9205658713571823,1.7439346858982494,-6.482062306749757,-9.13198112572062,0.5401718588958131,0.760998427143385,0.000907792133645477,0.03460513348307981,4.318405089972607,0.765105555299454,19.38202051804398,0.0008628609221765803,0.009816688361895738,33,3.57565975189209,18.032695055007935,1.5022518634796143,23.11070990562439
