,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.7573100773108083,0.6595332322357396,1.8031906679397773,2.8096286114779714,1.1653875001685463,2.603527020483945,-7.104439303228333,-7.104439303228333,0.5920366086023611,0.5920366086023611,0.003719658177662705,0.003719658177662705,5.359096705143742,2.889011711050286,16.66543980438574,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.704911188219766,1.4070974818792088,3.043991740306286,0.036195857291573735,2.537797942845659,2.3785735348059083,-4.951347113070271,-7.104439303228333,0.41261225942252255,0.5920366086023611,0.00013730806107362505,0.003719658177662705,5.594754544274792,2.889011711050286,16.66543980438574,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,3.0132936191943567,0.1311158409538105,1.9786403141993496,0.442122881451237,0.8138917123963295,1.1242525810080353,-5.860717505625154,-7.104439303228333,0.48839312546876285,0.5920366086023611,0.0025518119772552413,0.003719658177662705,6.007723898361526,2.889011711050286,16.66543980438574,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.0603377062852806,2.854155103768492,2.500255999715693,3.113519905065321,0.3978342503906909,2.9976341680928065,-7.608597631135229,-7.608597631135229,0.6340498025946024,0.6340498025946024,0.012155645379153746,0.012155645379153746,5.338738040700079,2.889011711050286,16.66543980438574,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.3324235896833725,2.346358197131041,0.4916821614861479,1.5901469217765885,3.026231807157045,1.9994962558421774,-6.760965527539817,-7.608597631135229,0.5634137939616514,0.6340498025946024,0.006405063674252387,0.012155645379153746,5.566871621101981,2.889011711050286,16.66543980438574,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.6582388905250105,1.2278730120333776,1.523310408932465,0.6935673363557818,1.7252668704590899,0.7368755534113917,-6.611692480856372,-7.608597631135229,0.5509743734046977,0.6340498025946024,0.0023042955851951836,0.012155645379153746,4.064945933862454,2.889011711050286,16.66543980438574,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.18100488334618384,2.5623115202832474,0.05634253247914538,1.4409750136541515,0.2827118381629562,0.0629542571048191,-7.599031109525882,-7.608597631135229,0.6332525924604901,0.6340498025946024,0.006058695943633231,0.012155645379153746,4.074455830825386,2.889011711050286,16.66543980438574,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.358997902213962,1.7146338245566026,1.1034669886478752,2.503728358890997,2.354680937001059,0.6062873363600594,-6.550910333799014,-7.608597631135229,0.5459091944832511,0.6340498025946024,0.003989005942264201,0.012155645379153746,5.691980375039805,2.889011711050286,16.66543980438574,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.6166674479093767,0.37719420182990215,2.7838339606238502,1.036688456615075,1.4382181153919353,1.4183664960742306,-7.676886748955504,-7.676886748955504,0.6397405624129587,0.6397405624129587,0.012236883506212876,0.012236883506212876,4.543209240392805,2.889011711050286,16.66543980438574,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.042970243550206,2.149750477814411,0.9294957846977014,2.0023501685612177,2.169932649519962,1.8685890480539802,-7.129400305489865,-7.676886748955504,0.5941166921241554,0.6397405624129587,0.007082248540951365,0.012236883506212876,3.560431327637808,2.889011711050286,16.66543980438574,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,0.9682904173992648,2.1098732709287864,2.1311754124900975,0.2362920062328815,1.0087358967679751,-8.659286058515514,-8.659286058515514,0.7216071715429595,0.7216071715429595,0.03668286745737593,0.03668286745737593,3.193024034172936,3.0246004286935824,16.441185391272768,4.8820117774567866e-05,0.009008926211075017,43,1.3647232055664062,1.239814281463623,0.10920429229736328,2.7138047218322754
11,2,0.01,0.9212463220100946,2.1447420754934594,2.1486926689444,0.19757089234110867,0.9841413298795352,-8.509468370131618,-8.659286058515514,0.7091223641776349,0.7216071715429595,0.029851228068559492,0.03668286745737593,3.3155907502193003,2.0217762307867333,14.028264594578488,7.117125957802071e-05,0.009450632760630248,47,1.4720749855041504,1.3216450214385986,0.2336888313293457,3.0274620056152344
12,3,0.01,1.682116401720903,1.482048094555511,1.9586407585458876,0.7873279482562451,1.5119474446131078,-7.4801767163501856,-8.659286058515514,0.6233480596958488,0.7216071715429595,0.008418927143623784,0.03668286745737593,3.651584461341656,1.4736944444924616,16.019358747722702,0.0001521263790086471,0.009854113780150811,36,1.1690621376037598,1.258091688156128,0.18012738227844238,2.6073174476623535
13,4,0.3438773981028363,1.3052271778227622,2.1222501519857886,1.89640848230218,0.4824508882877403,0.8784542176611027,-9.526540043195224,-9.526540043195224,0.7938783369329353,0.7938783369329353,0.08260249218718636,0.08260249218718636,2.8916656716553035,1.4768492083808513,15.723694495556977,0.0003342903352932429,0.009892806310215264,29,0.9606690406799316,1.2929508686065674,0.18424773216247559,2.4379045963287354
14,5,0.6344158470550056,1.5773417243865253,2.2762964158555734,1.7954551651124975,0.5024219539809903,0.652904331558865,-8.84042318574817,-9.526540043195224,0.7367019321456808,0.7938783369329353,0.026919275074637233,0.08260249218718636,3.3825488651638267,1.3333061574235057,15.346245950713966,0.00017276308772096034,0.00798417058974172,24,0.8112702369689941,1.238673210144043,0.2299501895904541,2.279930353164673
15,6,0.41006198226257884,1.1430063665688774,2.01384715959006,1.8163032051809098,0.5844089939758913,0.8834531223446567,-8.142192487367183,-9.526540043195224,0.6785160406139319,0.7938783369329353,0.028913002066440173,0.08260249218718636,3.905005284631798,0.9868239141669171,21.43567061818588,0.0004994713405134432,0.008976883175054896,32,1.0650997161865234,1.2278554439544678,0.21071696281433105,2.503708839416504
16,7,0.10540878413571031,1.7258265665312356,2.4942079723038737,2.1278287253289507,0.28625481417303844,1.0639579115625093,-5.510077287960714,-9.526540043195224,0.4591731073300595,0.7938783369329353,0.0039499553660307905,0.08260249218718636,6.3059897444452275,0.6356699605886831,24.743434575424633,0.00042753286156917576,0.009487767070467862,32,1.0198612213134766,1.2757689952850342,0.1800537109375,2.475743293762207
