,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.6895027112213707,2.33724583884569,1.60457448111743,0.5566979273264253,2.017732547368772,1.4633335315392935,-6.414912187826919,-6.414912187826919,0.5345760156522432,0.5345760156522432,0.01612817698398942,0.01612817698398942,6.914393979014562,9.38316788639775,42.90313081344561,0.7040345720881268,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.08629385909646062,2.9715287393365912,3.0783080332376067,2.979969501596141,0.2473572201559027,2.499750324856976,-5.858129138259211,-6.414912187826919,0.4881774281882676,0.5345760156522432,0.0009191307026088201,0.01612817698398942,5.065746393129523,9.38316788639775,42.90313081344561,0.7040345720881268,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.1667534077655373,1.7816083181435964,2.8235993568932045,1.0206832237141756,0.38465060606027557,1.2561865779989903,-7.506067727276246,-7.506067727276246,0.6255056439396872,0.6255056439396872,0.02973443538970487,0.02973443538970487,4.96811392587464,9.38316788639775,42.90313081344561,0.7040345720881268,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.41101980159142,2.693156123215775,2.076494335149451,1.5532728535918905,1.2813915540145782,2.7354947411012613,-7.599829739661243,-7.599829739661243,0.6333191449717702,0.6333191449717702,0.0037603272817387278,0.02973443538970487,3.649395069720363,9.38316788639775,42.90313081344561,0.7040345720881268,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.8496560789291285,1.1362672943557026,0.8838515567915565,0.8708382236388719,2.7509130521899783,1.9500730125927341,-8.467741450037746,-8.467741450037746,0.7056451208364788,0.7056451208364788,0.08147651959327555,0.08147651959327555,5.434815487752672,9.38316788639775,42.90313081344561,0.7040345720881268,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.6292658138724425,1.322645294118525,2.4318742822564703,2.4226477101086954,1.7205710743385942,0.1002386535254196,-5.132429172930316,-8.467741450037746,0.42770243107752637,0.7056451208364788,0.0006369618073331157,0.08147651959327555,6.472586723567236,9.38316788639775,42.90313081344561,0.7040345720881268,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.7281806471317146,0.05934502281993576,1.023099566950519,0.16205172994839417,0.7325507796863282,0.39697159587428654,-4.90693219466688,-8.467741450037746,0.40891101622224,0.7056451208364788,0.0002467460622383083,0.08147651959327555,5.803640307656497,9.38316788639775,42.90313081344561,0.7040345720881268,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.5760144241696162,1.8958430973289988,0.15455462076671106,2.003123215682486,1.0524275785101171,2.9198657076969714,-7.308082593493285,-8.467741450037746,0.6090068827911072,0.7056451208364788,0.01464255139375294,0.08147651959327555,6.095055310386151,9.38316788639775,42.90313081344561,0.7040345720881268,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.4879213324837175,0.6124332729796588,1.4820298886409309,2.7869192526457156,2.2813613146978837,0.8014632488152076,-7.07507775830163,-8.467741450037746,0.5895898131918025,0.7056451208364788,0.029652156299624956,0.08147651959327555,6.6302259813422,9.38316788639775,42.90313081344561,0.7040345720881268,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.2056578407073855,0.8232219378023601,0.5746638335114373,1.6546884485430697,3.0161010288851875,1.6220863984285205,-6.869407630148518,-8.467741450037746,0.5724506358457099,0.7056451208364788,0.00838520713861075,0.08147651959327555,5.789081657163713,9.38316788639775,42.90313081344561,0.7040345720881268,0.0,0.0,0,0.0,0.0,0.0,0.0
