,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.4723695805325692,2.7015483577251365,0.14317479208445408,0.477734751621681,1.0859486871027124,2.023711997869711,2.241536432110345,2.8013668885622427,2.282761112556421,2.8846870437348513,0.7264582717292316,1.760583590155519,0.34102381937943377,0.31346725657048596,0.38487043996318204,1.3872592215974686,-7.3306910920726125,-7.3306910920726125,0.6108909243393844,0.6108909243393844,0.00043638935159263524,0.00043638935159263524,4.740993980314869,14.490250923072777,59.51892085682653,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,3.128713593115914,0.5322245750592701,3.0231330700579577,1.8338253666273663,1.687719182984203,1.7514032368915053,0.4121576145798822,2.0857958934096206,0.3061920878386969,2.2911460666466748,1.9725549302653584,2.176390451548827,2.995828782778971,1.4332443370642096,2.8550907636039984,1.701767573313814,-6.538070111263556,-7.3306910920726125,0.5448391759386296,0.6108909243393844,0.010474748961244241,0.010474748961244241,5.4055715115041,14.490250923072777,59.51892085682653,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.1058364487965484,0.9868587657099898,0.5349630622221105,0.7220078502153126,2.45620450547755,1.508430005134426,2.7827954169594005,0.06610925670248076,0.8894425299681656,0.24020751895937384,1.5123487257407129,1.3243729759437397,2.3580748380917096,1.823710816226097,0.9790311430147993,0.06786946473035453,-6.39056817924094,-7.3306910920726125,0.5325473482700783,0.6108909243393844,0.02017072561081936,0.02017072561081936,6.644750093820136,14.490250923072777,59.51892085682653,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.7916832324210925,3.037403419380715,1.8568980136853235,2.172023489999894,1.3508741870218677,0.06407833535360727,1.986847245469697,0.5576114983892722,2.875521753781881,1.8127798440026366,2.7482799167056307,0.4289818217356881,1.4986464838684612,2.2680328760674433,0.22135718503842733,2.5622312736860193,-8.35792838892298,-8.35792838892298,0.6964940324102483,0.6964940324102483,0.010404194402429442,0.02017072561081936,3.5709825307025227,14.490250923072777,59.51892085682653,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.9954312407359825,1.7041836579447454,2.5539722582774913,1.3742446840169853,0.21587311926959327,1.1741443575792851,1.6444665867889374,1.5314182718615665,1.0338546383577103,2.0305159950829768,1.8775057603679286,1.1961171579240177,1.107024953031668,2.75598036319117,0.7349015235404482,1.0324899282717561,-8.612556908629015,-8.612556908629015,0.7177130757190846,0.7177130757190846,0.0033509030063330063,0.02017072561081936,3.281982400596604,14.490250923072777,59.51892085682653,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.5239209205498843,0.669532611199398,1.3807191523167126,2.3075278718398087,2.919294873881947,2.792883881336999,0.9231645534486446,1.6110388585147466,2.5681677491609514,0.4962882328079289,2.4444777863054337,0.2951806482421921,1.6496840606254746,1.1650135547976062,1.3836365497611387,3.0155354483869288,-8.130187868341311,-8.612556908629015,0.6775156556951093,0.7177130757190846,0.03346473712335485,0.03346473712335485,4.060456243987062,14.490250923072777,59.51892085682653,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.18547319767601914,2.3809541529407507,2.4229347062664033,2.9491536891188157,2.664111273447329,2.4702512686706313,1.0270433131154992,2.2587341554336473,2.034470898100276,1.3548991459951965,0.42060161338122004,2.953445745515906,0.23429894787804456,0.8253444590468348,2.4051882704145395,2.3993091306566026,-7.2942706494138365,-8.612556908629015,0.607855887451153,0.7177130757190846,0.039264779302064144,0.039264779302064144,5.50487770300785,14.490250923072777,59.51892085682653,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.8143017169821889,2.098008963330861,0.9261010754676665,2.7414222244587347,1.9960801912636372,0.5204347595096798,2.9050850828417354,0.6715648831464739,1.4566788207051655,1.1355706535879584,1.1889461509035177,2.7902913032859296,2.0316094006939434,2.870316103356892,2.583915159755166,0.8167540938533521,-6.121167460245378,-8.612556908629015,0.5100972883537814,0.7177130757190846,0.0005376520379469024,0.039264779302064144,9.07048223069765,14.490250923072777,59.51892085682653,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.48818283281186986,1.4327806242395353,1.0924834880985335,1.2553913616337224,0.45494553123669984,0.8753576295094907,0.27399104285439935,1.236441778965137,0.3286082073690205,0.6804518946437216,2.943924929047581,2.507418534044241,2.710602615807711,2.0012844959866833,2.1659529158905433,2.014348222952236,-6.215900560981421,-8.612556908629015,0.5179917134151184,0.7177130757190846,0.005414713585228073,0.039264779302064144,8.947922730081217,14.490250923072777,59.51892085682653,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.446433263892079,0.029746794497461065,2.097468543673577,0.28520584521843956,0.9396310351731442,3.0855424595921965,1.3541482520404031,3.093041435119287,1.7548925621070464,2.7221922027553953,0.033086586551483964,0.667994992095145,0.8306066041701574,0.5249965538867571,1.7228638161042713,0.3478614396093803,-8.25613929967465,-8.612556908629015,0.6880116083062209,0.7177130757190846,0.023024030655381403,0.039264779302064144,3.4753508389942738,14.490250923072777,59.51892085682653,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,0.01,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.8711157476807087,3.141592653589793,3.141592653589793,2.8403204067784658,2.4060868244706537,0.01,0.01,3.141592653589793,0.01,2.954103935823437,-8.045267948375102,-8.612556908629015,0.6704389956979252,0.7177130757190846,0.021301192010409184,0.039264779302064144,5.062197422538503,6.46218495733918,18.820254123731438,7.63864423312683e-06,0.009901887683227719,667,59.68261790275574,2.7855138778686523,0.13994479179382324,62.608139753341675
11,2,2.244257289565935,2.216865935863464,3.141592653589793,0.9007915629258415,0.14539352559006916,1.7151434318536811,1.014431395942287,1.5460897301641545,2.4838651479984937,1.4661136175751817,1.235551068128405,0.01,0.01,2.553017804477767,0.01,1.3284795427906853,-7.142457419436412,-8.612556908629015,0.5952047849530343,0.7177130757190846,0.009454334698797919,0.039264779302064144,4.845824439082612,4.405823535410121,15.905858388456782,9.41629827554093e-06,0.009975033076501843,169,15.718079805374146,3.4192919731140137,0.11581969261169434,19.253232955932617
12,3,0.31536061063693904,0.7776034944476963,2.6537821594149933,2.169911666986587,1.2776442947415538,1.461079009779029,2.5266637727966677,2.0010012839812794,1.4841820374778731,3.141592653589793,2.617122284824074,0.01,1.0986178467467103,1.6856127900233435,0.3244027616987377,1.8267379572752336,-5.555391312563024,-8.612556908629015,0.46294927604691866,0.7177130757190846,0.00038741058687777037,0.039264779302064144,7.368497034398665,3.046793833441929,17.47440978732823,1.900816701464116e-05,0.009861841287131037,111,10.476990222930908,3.2695813179016113,0.13304471969604492,13.879657983779907
13,4,1.6209182311229586,1.3760458247827394,1.7151750015125389,2.1638152721260253,0.12435367723051746,2.458825496206627,0.6250540034323984,2.3220401100296724,2.6414837639578432,1.9029885988037991,1.4711347285167418,1.7684342696543238,0.9705475333161901,3.141592653589793,0.9722913037487216,2.034665279142735,-4.896178244983473,-8.612556908629015,0.4080148537486228,0.7177130757190846,0.004133667175941287,0.039264779302064144,7.0104404712542845,2.4330725875455905,20.991776645697975,1.987203625181892e-05,0.009370005475085806,97,9.244125366210938,3.3997297286987305,0.13920164108276367,12.78311038017273
14,5,1.1026109626476983,2.423537933127019,2.89372752017985,0.8816431612275208,0.457433191760382,0.5988760189522122,1.622630181545425,1.2018312359587628,0.6981898194673217,1.5940633457445457,1.7409503315502068,1.1136432340792737,0.9266513047499484,2.1998464729604996,0.9700964416036008,0.9024877640865037,-7.038403221175116,-8.612556908629015,0.586533601764593,0.7177130757190846,0.006197745822603709,0.039264779302064144,5.912337053182682,2.074179450269267,19.430882720297436,3.3160355029693565e-05,0.009927988833059904,94,8.99045467376709,3.4490504264831543,0.1403045654296875,12.579854011535645
15,6,2.335180258767114,1.299706078922053,1.7095964181221002,1.9389765426538763,2.85262999186693,2.3098086610333897,1.19040578294974,1.435887649717998,2.5822294352322457,0.7438078644165842,2.004206461855369,0.3230597000012679,1.3132607720581997,0.7360417899684432,1.2300134155328302,2.6566728158615796,-6.810850675536621,-8.612556908629015,0.5675708896280517,0.7177130757190846,0.006286902311489373,0.039264779302064144,4.821793556781216,2.1191687960661243,21.156575719484383,3.449528028470545e-05,0.009143754787465192,89,8.52065372467041,3.4286296367645264,0.13294100761413574,12.08226490020752
16,7,1.062214836682816,1.494766786070288,2.461491111448593,1.3513807709735153,0.025662318127406707,1.2503398065605429,1.7897122661645433,1.44289248734897,1.0229695321525354,2.1122084189591472,1.9809721821128954,1.06426625712949,1.1902882057029964,3.1108647467068398,0.4205412013866717,0.8573592678143577,-6.892547262504729,-8.612556908629015,0.5743789385420607,0.7177130757190846,0.0012670666078163672,0.039264779302064144,3.884278263566806,1.581018422583714,19.426063529837005,7.236730107595692e-05,0.009194529929285166,92,8.710109949111938,3.4581692218780518,0.13227558135986328,12.30059552192688
17,8,0.8963396648064206,1.773559517199118,2.5620523266235624,1.5644590514328365,0.5934161307299088,1.28677241068601,1.455711492706715,1.8103618064415905,1.2686384161967847,2.0300865408665234,1.694487328340393,1.3534648220144496,0.9990214561285934,2.183244828011382,1.2066514360125429,1.3927586406442893,-7.834253602173584,-8.612556908629015,0.6528544668477987,0.7177130757190846,0.01821955046880644,0.039264779302064144,4.9938129482153855,1.4980536346101474,20.280572986761005,0.0001051560600319648,0.009681397139522646,89,8.528664827346802,3.4047629833221436,0.14128375053405762,12.074753522872925
18,9,2.445849224758949,0.35635689999422954,1.3104799810806294,2.488408753557077,2.7711232248499704,2.9547072714426137,0.8573844656443177,1.7812147650908547,2.3886095863696295,0.5616080981335784,2.648103212487887,0.3962225818617046,1.7975909002374795,1.4959174015766166,1.4761257972707127,3.0758812220938054,-4.388208031755506,-8.612556908629015,0.3656840026462922,0.7177130757190846,0.00040202217837717147,0.039264779302064144,5.854379908259599,1.0571781575056218,25.647770480736696,9.983031560159921e-05,0.009991570328785518,95,9.077350616455078,3.5227878093719482,0.15506958961486816,12.75526237487793
19,10,1.0776794022210887,1.8663518656584326,2.4969029636199047,1.3655279695401648,0.32432462662611183,1.1066316262420113,1.585179163560196,1.492473440886629,1.1457524846926928,1.9912913758822273,1.8307975366367144,1.2662566733417768,1.130688186856441,2.5785628207001174,0.7994820700922213,1.1283027656920102,-8.538422991524163,-8.612556908629015,0.7115352492936803,0.7177130757190846,0.008103490725532823,0.039264779302064144,4.532588228821865,1.0860711872977096,25.287106735314527,0.00021288531340005987,0.00956359130830606,77,7.442015886306763,3.4242310523986816,0.1610431671142578,11.027331590652466
20,11,2.2150713340302217,0.5361049207979879,2.0511532097006557,0.46774312906310683,0.9843247825454137,2.76271671251892,1.4095081637145777,2.8505407568916032,1.739996199745607,2.591399669950868,0.23694591186615824,0.9157684910062062,0.8126068720388887,0.66696672032712,1.5718162292951237,0.5581201844344418,-6.9653098576245505,-8.612556908629015,0.5804424881353792,0.7177130757190846,0.0005112476754941153,0.039264779302064144,5.0172231162146375,1.1048858081236408,25.61325175837047,0.00012241394836155157,0.009970903748349575,87,8.280783891677856,3.4550323486328125,0.1543285846710205,11.890188455581665
21,12,1.6876334205698353,2.9471103789291218,1.8719022115082289,2.0854237622855725,1.2863173730743407,0.2618182519377707,1.8937441572342995,0.7000368035661848,2.7684749485075586,1.7388201703242512,2.55326759198878,0.5761905252626671,1.3710069871301793,2.236975006072117,0.32866386988449137,2.440123310244123,-7.5393266044583145,-8.612556908629015,0.6282772170381928,0.7177130757190846,0.007832590032951309,0.039264779302064144,4.066214054401414,1.1347839658748398,26.30752587067033,0.0001305885687242485,0.008529382014653038,81,7.873155832290649,3.4469051361083984,0.15861821174621582,11.478722095489502
22,13,0.8763425935757375,1.7521682415960975,2.6981814208136967,1.4052696527248048,0.22333411775677417,1.163532502233824,1.5388272929156686,1.6232556250931995,0.9458377705764622,2.0109073741023664,1.8395092061806166,1.2814970098057947,1.033565288913565,2.6692681154506914,0.9061882646355979,1.0921956763412877,-8.38160940489429,-8.612556908629015,0.6984674504078575,0.7177130757190846,0.011743035721690626,0.039264779302064144,3.742928162442226,1.1195931627064628,25.36180473826206,0.00024136285889103388,0.009984639042975921,66,6.4633684158325195,3.506284475326538,0.17172694206237793,10.14142107963562
23,14,1.0121715131080402,1.6910579240762174,2.5038193091723553,1.3558520091751978,0.334514831172056,1.1865993240795463,1.694016613000791,1.554646087082197,1.0755043066828058,1.9999757161183718,1.839838718010382,1.1399270264437276,1.0854145340840977,2.6192479473067816,0.8039558985124605,1.0470057679281783,-8.684016311684172,-8.684016311684172,0.723668025973681,0.723668025973681,0.004308441403133165,0.039264779302064144,3.8230483482505804,1.1456921591478106,25.029530829088998,0.00026213851613711675,0.009900755783262145,88,8.429290771484375,3.4404361248016357,0.21832895278930664,12.088124752044678
