,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.8244314947351608,1.0379720075122718,2.1141724304094365,1.8630495176067041,0.9589441875199571,0.14656038006327127,0.12138418619630427,1.3951436830778603,1.7400919000929174,2.7901020710115816,2.730227857289125,0.4057679918133512,0.03900198237476918,0.6712038637289404,-6.058764312331022,-6.058764312331022,0.5048970260275852,0.5048970260275852,0.015249993808292247,0.015249993808292247,8.793200439789594,4.954273331794738,23.285622335844653,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.218298652180864,2.5073186495178534,2.910469032442256,1.9914839116542746,0.12737596315192362,1.3761184045329253,1.8494126925255332,2.632343668912215,1.0161519682313904,2.199797153475083,0.6610443877830616,2.1612064939612026,1.7712997544290796,0.46386217834122384,-6.818831004751195,-6.818831004751195,0.5682359170625996,0.5682359170625996,0.004758168137944263,0.015249993808292247,4.745321347360175,4.954273331794738,23.285622335844653,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.6984747642160345,1.7168969326413577,0.8280597243519601,0.360639350865738,1.4515902845565678,0.3627690089044569,2.725127353677539,2.0061649912539883,0.6833494712694942,1.5382711945256198,1.2091187700922263,0.7214153325709809,2.1627566176136592,2.8231000731226836,-8.138588896440586,-8.138588896440586,0.6782157413700488,0.6782157413700488,0.022736666727217483,0.022736666727217483,3.616274732660642,4.954273331794738,23.285622335844653,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.5160899592271506,2.0784968021807786,0.4162764736888465,0.7301936396167376,2.7613414692839173,0.8791719691144041,3.1253451525194427,0.9424309990998,2.786221422860988,0.0876983217044622,3.0350205586745456,2.719421663290694,2.7202790515152158,0.24779806684321895,-6.444170964652453,-8.138588896440586,0.5370142470543711,0.6782157413700488,0.008979616422808007,0.022736666727217483,6.335626687059467,4.954273331794738,23.285622335844653,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.3414994850188697,2.8468872522298985,2.223267032372224,1.037143910155694,0.4322773128061776,1.7091161877282266,0.5081171651883961,0.41804789267918885,2.0354058283142353,2.2795822973073663,2.285417676407717,2.947989878244206,2.362706843145023,2.9142546796451403,-6.5090294033767195,-8.138588896440586,0.54241911694806,0.6782157413700488,0.011980585856716328,0.022736666727217483,5.588003159929862,4.954273331794738,23.285622335844653,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.08716527934163538,0.41386775640481555,2.7797460607789883,2.436248978784769,1.9916994916740518,1.0480158941787445,1.0772854376525987,2.933893015069754,0.34725121629707195,1.2401651791661408,1.4159389250755636,1.4718035815370292,0.6301205327661323,2.302349691541643,-6.857993863022098,-8.138588896440586,0.5714994885851749,0.6782157413700488,0.010019232221202615,0.022736666727217483,5.753598488078147,4.954273331794738,23.285622335844653,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.187019633938817,0.31086206400828353,1.8073906737862855,2.802518353213609,0.7206400726657328,2.826788257639019,1.9990166564707017,2.4100896266946243,0.01566808077565774,1.7081971759226906,0.4271494244033588,0.9934490766594308,3.0716441170605964,1.5007815740853754,-6.054206309540708,-8.138588896440586,0.5045171924617257,0.6782157413700488,0.005459723617243899,0.022736666727217483,5.774212420628537,4.954273331794738,23.285622335844653,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.8898154211613596,2.5157548746720257,1.105903146266858,1.4751570362175457,2.8325575389714426,2.4747171155305,1.5438803005545318,1.6521098432891326,1.371437563797233,0.5188660371631478,2.096548707316242,2.3534569454082876,0.670010807520199,1.7968490292813708,-6.389291144811216,-8.138588896440586,0.5324409287342681,0.6782157413700488,0.01612876151024783,0.022736666727217483,5.15975860029247,4.954273331794738,23.285622335844653,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.659614796014741,0.9215172994224721,0.1196948606512548,0.19655441963462156,1.8252661834750756,1.9403776766511018,0.9368716662137132,0.955405757910208,2.9774793832538387,0.6830495603732043,1.6412488548264503,0.11304278375994266,1.3278539532622227,1.177543719623444,-9.679357431641643,-9.679357431641643,0.8066131193034702,0.8066131193034702,0.23214024828186525,0.23214024828186525,4.149044359903868,4.954273331794738,23.285622335844653,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.2170355589348476,1.5582761097506777,1.562879576985642,3.1167565128389407,2.387000274092648,2.831755729656665,2.3120867747105174,0.25147103038464164,2.3492221928550556,2.8330544025444353,0.2815227970346701,1.7878318444118402,1.2268261724433183,2.1542145823608796,-6.640457028375759,-9.679357431641643,0.5533714190313133,0.8066131193034702,0.00037567833751152405,0.23214024828186525,5.5866467259168076,4.954273331794738,23.285622335844653,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,2.534215732647357,0.42755127934618253,0.01,0.01,1.3172972543030308,1.4546060088868606,0.8657380655862988,1.3122433222461265,3.141592653589793,0.01,0.01,0.01,1.246004523282953,2.0517985933257994,-6.466860122393234,-9.679357431641643,0.5389050101994362,0.8066131193034702,0.003973173805211766,0.23214024828186525,5.547017383157943,2.463222571912693,15.3478349652504,4.342240288911793e-05,0.009951454980576676,213,15.395042181015015,4.274017095565796,0.31384921073913574,19.9829523563385
11,2,2.5537467612070897,1.1202063040745096,0.20064778956473786,0.01,1.956448108593198,2.131690693761466,1.2185514338881165,0.8530584130650796,2.8084360631751504,1.295512511607991,2.326237114362209,0.01,1.6742049366755472,0.950549174937338,-6.797574214368649,-9.679357431641643,0.566464517864054,0.8066131193034702,0.0028590790969452756,0.23214024828186525,4.741664748980774,1.507948028661349,17.5422970792368,6.408687044875623e-05,0.009633585007161148,91,6.757967710494995,4.220005512237549,0.33400726318359375,11.312015295028687
12,3,2.5755165287084343,0.9833806266704285,0.26079877386895467,0.6512705840468769,1.792436959509396,1.7063699794279652,0.8479890454484995,1.0076233355015778,2.8883442325794797,0.39434771021616893,1.4742538575886026,0.47084059363401715,1.100053806121574,1.190109916127736,-6.928216504799912,-9.679357431641643,0.5773513753999927,0.8066131193034702,0.002662507495099772,0.23214024828186525,5.0230145830226505,1.1298138125512143,23.45194356796659,0.00012432400729110065,0.008605979881997313,71,5.3731911182403564,4.346202611923218,0.29267072677612305,10.012099027633667
