,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.0453254876889637,0.12228068015027475,1.8486694613738894,0.28755053591445023,-4.763793523589286,-4.763793523589286,0.39698279363244054,0.39698279363244054,0.0007329311323141695,0.0007329311323141695,6.099471273550769,1.4320343995320683,43.28169749189931,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.9975136540261365,0.9953690611164671,1.1994480559297889,0.8812032398526031,-7.314166835884775,-7.314166835884775,0.6095139029903979,0.6095139029903979,0.015159804037012583,0.015159804037012583,5.04093531112553,1.4320343995320683,43.28169749189931,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.41191341256459785,1.741551629082372,2.6984027934704313,2.092775987485785,-7.23620458794038,-7.314166835884775,0.6030170489950316,0.6095139029903979,0.0077141329238135155,0.015159804037012583,5.257214783613307,1.4320343995320683,43.28169749189931,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.3031628709340871,0.8070948735764907,0.5419156431384686,1.1407940712071756,-9.354477446424507,-9.354477446424507,0.7795397872020423,0.7795397872020423,0.028259644410910886,0.028259644410910886,1.9183855040661797,1.4320343995320683,43.28169749189931,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.346074854694338,1.36172388101859,1.3801493313264863,0.4037337495593716,-9.669483819119069,-9.669483819119069,0.8057903182599224,0.8057903182599224,0.12893831784553053,0.12893831784553053,2.896239206831652,1.4320343995320683,43.28169749189931,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.9437728623244824,1.9972281691468836,2.0323629479659777,2.2486687966437944,-6.293424347097615,-9.669483819119069,0.5244520289248013,0.8057903182599224,0.009200269978731362,0.12893831784553053,5.838446221154811,1.4320343995320683,43.28169749189931,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.5948898833584826,2.5112584445118946,2.255875441597283,1.8096248686497967,-7.38246070088184,-9.669483819119069,0.6152050584068199,0.8057903182599224,0.024717682009138243,0.12893831784553053,5.127371044505516,1.4320343995320683,43.28169749189931,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.380163231686601,2.902207961487367,0.6842330808008658,2.8470341351407433,-8.002813631090724,-9.669483819119069,0.6669011359242271,0.8057903182599224,0.05395981287836049,0.12893831784553053,5.8338539098055975,1.4320343995320683,43.28169749189931,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.9428287619725326,2.55936427368493,0.16730029486219136,1.5027172145730838,-7.766968695155852,-9.669483819119069,0.6472473912629877,0.8057903182599224,0.007421773606225475,0.12893831784553053,3.9419807035264895,1.4320343995320683,43.28169749189931,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.778309789630031,0.48040359581271086,2.908178329842337,2.687717375846928,-6.105457808858807,-9.669483819119069,0.5087881507382339,0.8057903182599224,0.004929614006019469,0.12893831784553053,6.548147846268414,1.4320343995320683,43.28169749189931,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,2.525640606285917,2.1449595079764108,1.3850578771264541,0.01,-4.196923425345695,-9.669483819119069,0.3497436187788079,0.8057903182599224,0.0004061453014567511,0.12893831784553053,5.641897127638941,0.6826475298821472,31.697675690245056,0.0007241389597015223,0.009322866598800435,29,0.746112585067749,0.9575099945068359,0.14514660835266113,1.8488175868988037
11,2,0.24092322769486643,0.9907032555149433,0.47210560874335117,1.2025510595949258,-9.35776326376121,-9.669483819119069,0.7798136053134342,0.8057903182599224,0.04558793095979223,0.12893831784553053,2.4756498395498454,0.7085668957950342,30.40352314433848,0.0009412810955825846,0.007627909254390839,22,0.6014060974121094,0.9223239421844482,0.21612787246704102,1.7399299144744873
12,3,0.17674671048873608,0.8207647009380672,0.4262235501562108,1.2148963681224336,-9.199795947938476,-9.669483819119069,0.7666496623282063,0.8057903182599224,0.02487929043769198,0.12893831784553053,2.0526696143042784,0.7199314572342502,28.80777660206332,0.0008210425037343761,0.0078681917893671,24,0.6599199771881104,1.006725549697876,0.22080588340759277,1.8874917030334473
13,4,0.3254551201726563,1.0156762101686556,0.5622555776826452,1.029047338973944,-8.574246467478723,-9.669483819119069,0.7145205389565602,0.8057903182599224,0.037265989863220425,0.12893831784553053,4.129499888899289,0.6680496284871316,28.507392626228647,0.0008999750004426245,0.00788555043009877,23,0.5974338054656982,1.0785913467407227,0.223952054977417,1.9000215530395508
14,5,0.4024208102723899,0.9061668396779153,0.5708227286781001,1.5556808250581478,-8.034137034338736,-9.669483819119069,0.669511419528228,0.8057903182599224,0.02113605154084506,0.12893831784553053,4.751251299252175,0.5970545722751518,27.546311097319748,0.0007143866499089997,0.00688180831004041,22,0.6102724075317383,1.0066165924072266,0.20202279090881348,1.8189523220062256
15,6,0.19687840520679328,0.8862425400211383,0.5767469775596992,1.2166269978601543,-9.776196091525803,-9.776196091525803,0.8146830076271502,0.8146830076271502,0.05038520161072444,0.12893831784553053,1.600199923705162,0.596060954007458,27.296539020254574,0.0008041159475356688,0.0036214584496336373,33,0.8624687194824219,0.9729082584381104,0.23162102699279785,2.0670411586761475
