,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.9500207333009214,1.3227821826274628,2.040735883396194,1.7994542419268913,1.8720666930157428,0.2031037482906923,-9.3402141277526,-9.3402141277526,0.7783511773127166,0.7783511773127166,0.12049137433776048,0.12049137433776048,4.948950574952718,2.5018585763474306,49.627300643640005,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.761038423225722,0.3089809188975043,2.500005193999929,1.8892135993548385,1.9978194257850712,1.8155165496797676,-5.362839126205337,-9.3402141277526,0.44690326051711143,0.7783511773127166,0.009815911298496485,0.12049137433776048,7.329733581840241,2.5018585763474306,49.627300643640005,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.6922255323063022,0.33124309811402963,1.607839531869397,2.250895351341032,3.0187074971832772,1.421401600443798,-7.6708326893655405,-9.3402141277526,0.6392360574471284,0.7783511773127166,0.007358404083170782,0.12049137433776048,4.821271212551721,2.5018585763474306,49.627300643640005,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.9296811132941327,1.2435961285141397,2.6544433164196186,0.8644702110217752,0.04768835014525093,2.4951647768577088,-10.18736656584267,-10.18736656584267,0.8489472138202224,0.8489472138202224,0.0754815988454453,0.12049137433776048,1.1057999775417073,2.5018585763474306,49.627300643640005,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.1104672754326233,1.9296385813266799,1.5046094244530202,0.0427413525370602,0.6763417040610061,2.1963160192307596,-5.321349887104934,-10.18736656584267,0.44344582392541115,0.8489472138202224,0.0010382663401565192,0.12049137433776048,7.198597027231248,2.5018585763474306,49.627300643640005,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.29371533075979,0.9491021040462236,0.47868544105699057,1.439049993529098,0.5726680218781927,2.726674588371713,-8.249466622492301,-10.18736656584267,0.6874555518743585,0.8489472138202224,0.0001212197484053913,0.12049137433776048,3.5528261604550977,2.5018585763474306,49.627300643640005,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.38384472993238344,3.0424927503768875,1.2159642481064061,2.609687886498293,2.374808381796611,2.8913973495335012,-7.622620298053515,-10.18736656584267,0.6352183581711263,0.8489472138202224,0.027587485096815266,0.12049137433776048,4.755220684913326,2.5018585763474306,49.627300643640005,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.5020421660449466,1.7888120647344863,0.07266958060392156,0.4775254448457646,1.1040579064019325,0.875511416346385,-7.212618039421081,-10.18736656584267,0.60105150328509,0.8489472138202224,0.01998047191705027,0.12049137433776048,4.863806908152874,2.5018585763474306,49.627300643640005,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.9449256251971541,2.223026411861796,0.9226006543913331,2.8769959971582053,2.713228126293565,0.9648154033051345,-5.671583793789135,-10.18736656584267,0.47263198281576124,0.8489472138202224,0.0038418211793889894,0.12049137433776048,7.0914677342265335,2.5018585763474306,49.627300643640005,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.13755333995408,2.535177880093124,2.9674260668613828,1.187436458437883,1.3436132612877594,0.4251271430383685,-8.693275688609347,-10.18736656584267,0.7244396407174456,0.8489472138202224,0.09492915703491107,0.12049137433776048,5.040461602109971,2.5018585763474306,49.627300643640005,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,3.141592653589793,2.694011714222223,2.4380768375009323,1.413780515533266,0.7781376547473738,0.3869967117854106,-5.775448744853037,-10.18736656584267,0.4812873954044197,0.8489472138202224,0.0038711081935135713,0.12049137433776048,6.943727294514822,1.2763156136582192,27.030369004149016,5.317868013985312e-05,0.008786285085805985,50,3.289685010910034,6.400752544403076,0.32135629653930664,10.011840105056763
11,2,3.0150412444005266,1.286899585090533,2.4336087472418493,0.813358694418736,0.026404541686994618,2.601009297108979,-9.991858142941327,-10.18736656584267,0.8326548452451106,0.8489472138202224,0.07476064404994476,0.12049137433776048,1.904214497017506,1.3057374022910007,26.18437725238069,0.00035507467414426215,0.00986203297389686,36,2.2608258724212646,11.63007378578186,2.2983036041259766,16.189283847808838
12,3,2.855784573082511,1.2201531860251538,2.7924855768184087,0.877171806583903,0.01,2.3966020818123392,-9.80407097722148,-10.18736656584267,0.8170059147684566,0.8489472138202224,0.04965363909247381,0.12049137433776048,1.5187882293291324,1.1086964447056162,24.08274571220281,0.0003006088794074052,0.009351870531976397,47,6.242276191711426,10.97290301322937,2.487030267715454,19.70227599143982
13,4,2.999323750956046,1.3039119179641339,2.601881566435074,1.009004546178815,0.43299453950727357,2.634874146909874,-9.520443109441336,-10.18736656584267,0.7933702591201114,0.8489472138202224,0.08378353023862742,0.12049137433776048,3.427891531893991,1.049366869232608,22.896296180514717,0.0005806807579351794,0.00881173646664414,28,2.5079827308654785,9.667044878005981,3.1248390674591064,15.299948692321777
14,5,1.9231332715529024,1.5181160857243703,1.908383249610674,1.4249420671575386,1.7609045916640853,0.3476358399100913,-8.271901013139553,-10.18736656584267,0.6893250844282961,0.8489472138202224,0.010876240406381455,0.12049137433776048,4.0972624679316,1.0641759246688116,24.56148476735814,0.00044081503054973944,0.009732717437024462,36,5.796922206878662,10.649680614471436,2.2840776443481445,18.730785131454468
