,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.36549915368362645,0.36847262348214765,0.695498304324691,0.5544441802459967,2.177939132047643,0.3399240022260565,-6.5344362210623945,-6.5344362210623945,0.5445363517551995,0.5445363517551995,0.0030605446089056612,0.0030605446089056612,5.178467322709366,2.359066369204603,20.2989101152755,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.3230595678200783,1.5749724819219442,2.8564902105291536,1.267395993966534,2.7387769539953655,0.694672276534889,-6.975185463648753,-6.975185463648753,0.5812654553040627,0.5812654553040627,0.008312809616780964,0.008312809616780964,4.63124307938547,2.359066369204603,20.2989101152755,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.2368302502703028,2.3780226652367964,1.006565548055569,2.387275492678978,1.4136582088523963,1.5391442028681444,-7.158563879510027,-7.158563879510027,0.5965469899591689,0.5965469899591689,0.03036896266226058,0.03036896266226058,6.1733779111925955,2.359066369204603,20.2989101152755,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.6945641125111531,0.16724747351939082,2.124363927238226,1.0194105954081958,2.8349382419284597,2.3466869511775266,-5.35894966196519,-7.158563879510027,0.4465791384970992,0.5965469899591689,0.0012669827219881,0.03036896266226058,5.479288219399642,2.359066369204603,20.2989101152755,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.597587966055681,1.891222649515828,2.818998683598812,2.014539455931231,0.9597195828574943,3.1048476183252802,-8.377972950100103,-8.377972950100103,0.6981644125083419,0.6981644125083419,0.008659235191037321,0.03036896266226058,3.8847126562421153,2.359066369204603,20.2989101152755,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,3.071726353317007,1.7166464740801883,1.6627521021801375,2.655333847900368,2.343756230912677,2.8122935262551607,-7.3230529871986985,-8.377972950100103,0.6102544155998916,0.6981644125083419,0.03227769128238494,0.03227769128238494,6.390802283599733,2.359066369204603,20.2989101152755,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.3442996931924611,2.728002738983869,0.29999741929788937,0.6493245612998179,0.429736344502407,0.18042660841741562,-7.139640545335256,-8.377972950100103,0.5949700454446046,0.6981644125083419,0.00044095580836776913,0.03227769128238494,3.0203641949296696,2.359066369204603,20.2989101152755,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.0937226702369389,2.991936962590161,0.597260889605287,1.6996257985652872,0.08924920337330686,1.9690783832762146,-4.022241067561965,-8.377972950100103,0.33518675563016376,0.6981644125083419,9.616222864712435e-05,0.03227769128238494,5.4878511735960736,2.359066369204603,20.2989101152755,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.716227149978129,0.9718713391917138,2.219115471746447,2.867619112868563,0.8330941483151665,1.1787823816959087,-7.275800604844112,-8.377972950100103,0.6063167170703426,0.6981644125083419,0.03454406218918707,0.03454406218918707,5.235321090012533,2.359066369204603,20.2989101152755,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.0361993262165834,0.7445744905847267,1.5255050568719195,0.14795776239277725,1.7514948796817944,1.8884342462208885,-5.550534075378241,-8.377972950100103,0.4625445062815201,0.6981644125083419,0.0030589498409767093,0.03454406218918707,6.741547337956828,2.359066369204603,20.2989101152755,0.0,0.0,0,0.0,0.0,0.0,0.0
