,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.9848032837659018,2.31439553766313,1.2223509306559308,0.28755053591445023,1.6843543886671573,1.9348468571934048,0.8862887905708096,1.5075217705705617,2.604028270077453,0.17575530228747563,3.0115620588294107,1.779616722126806,3.1215962591649014,2.059731935012408,1.794552704574386,1.1407940712071756,2.346074854694338,0.10908681958267268,-7.297431314558689,-7.297431314558689,0.608119276213224,0.608119276213224,0.0025141536481997975,0.0025141536481997975,5.290274842874325,11.63684607413792,23.904244843334954,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.12751226989056907,1.0300522802773302,1.5700913930424412,2.623546699864842,2.0323629479659777,2.5618280620027742,2.221208414076441,1.8849399137939364,1.316397645520345,2.1227841340087763,2.0064817624045594,2.275889430769408,0.9973923461598451,0.028600746909929836,0.1243953737417188,1.306727212249013,1.4199373562981086,1.815876479932063,-7.435811118780629,-7.435811118780629,0.6196509265650524,0.6196509265650524,0.013657855013381667,0.013657855013381667,5.316463708339626,11.63684607413792,23.904244843334954,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.5861949321171761,0.16724433045373155,2.908178329842337,3.0008766412059074,2.615085003317432,0.5970748354495259,1.2714959411968896,2.0537091249416384,1.6300241580061512,2.6001635557220966,0.3918403121687093,3.021570361782666,1.8543203463426794,1.7463695473289382,2.4115261427378645,2.390437756899497,0.0123657787591065,0.5395437640844031,-7.431764812415874,-7.435811118780629,0.6193137343679895,0.6196509265650524,0.0008282635275984378,0.013657855013381667,4.49237438122848,11.63684607413792,23.904244843334954,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.270223626000563,0.5842209477962097,2.329354642447828,2.406698947815016,1.1867335589548647,2.3923194087846533,1.5963620737549462,0.45519994960911253,0.4740471268950451,2.2636206292896333,0.7917378284747312,0.9142087300149798,0.9084101921549476,2.9166051261961337,1.1164576758297045,2.1367173644964548,0.33352883843900843,2.743769328419213,-7.102416670566044,-7.435811118780629,0.5918680558805037,0.6196509265650524,0.002303637994466279,0.013657855013381667,4.905588901748281,11.63684607413792,23.904244843334954,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.896459804481778,1.7897323927065816,1.6552886312594755,0.47115080979194846,1.5643694904262067,1.0394062646178648,2.110663494159378,2.6923822794775893,2.9180712059476144,0.6377932660238674,2.3752919047440804,2.6178898075555583,0.4842364193365815,0.4276828816150806,2.7786548949175334,0.6382077771311105,1.2175713311742704,2.9325497907834652,-7.000978620449704,-7.435811118780629,0.5834148850374753,0.6196509265650524,0.003860661670330821,0.013657855013381667,4.670677086644311,11.63684607413792,23.904244843334954,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.807792968441344,1.5484392437099053,0.04955296442327733,1.9673555222166157,0.9193009518802512,0.23512565854721368,0.3011848852309736,0.030186187545751135,2.2501519111515265,0.39306556902417256,0.10443704961073473,1.9915399474708346,1.5655202166467148,2.497555581030197,0.5420882610714964,0.14247271176568088,1.6292857691707092,0.8108406097167791,-7.112699345728622,-7.435811118780629,0.5927249454773852,0.6196509265650524,0.005738706627161565,0.013657855013381667,5.11163597321179,11.63684607413792,23.904244843334954,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.87144281422815,0.7508022982430342,2.530344038139697,0.797451902087461,2.9655597977597434,1.798171204542934,2.592476250752708,0.9036695665972868,1.0529572582421414,1.507350588350769,1.3642841521131759,1.4185917093675386,0.0648299723493196,2.651049866205133,1.918035358607201,1.7477611182784818,3.136867241220931,1.2703878621606393,-7.059975050144988,-7.435811118780629,0.588331254178749,0.6196509265650524,0.0027583511480431698,0.013657855013381667,4.235433966933364,11.63684607413792,23.904244843334954,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.021921618046797,2.570882771030006,0.6902240699293909,1.536254659973674,2.2414338525060016,1.5494575170568183,3.0448361335168608,1.2125055556821922,0.7982478895281119,1.203242864085707,1.822823796084104,0.14175955547640903,2.4647258151766986,1.1117147173776654,1.3584973924590948,0.631419290755016,0.6725372321251367,1.9658465863043824,-6.78565171308816,-7.435811118780629,0.56547097609068,0.6196509265650524,0.009030235757133034,0.013657855013381667,4.731592546463148,11.63684607413792,23.904244843334954,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.6535058806804683,2.914859060603465,0.33532028400819325,1.2174823381584061,0.6104140916293702,0.7178291227418022,0.6306244944203333,2.9442932769116834,0.12785495359078214,2.852182064279583,1.2319974525096216,1.152372023434896,2.590536188205555,1.4666383785026291,3.0503319486725924,2.7722439336785603,2.1957965306163962,2.3496085552968142,-7.485609731704035,-7.485609731704035,0.6238008109753362,0.6238008109753362,0.01629720591966949,0.01629720591966949,5.896507500522105,11.63684607413792,23.904244843334954,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.5557743895276148,2.0551847258529246,1.9723802699428992,1.7578251447294078,0.13268753659190216,2.843157456605609,1.2063974720151367,2.313755297462761,1.9924613939213778,1.729650953208193,2.721580413077088,0.5853497039136647,2.0838613400108774,0.7760526497943804,0.6449130272602871,3.055972044327,2.559421877745242,1.0166325227669764,-6.065923940238505,-7.485609731704035,0.5054936616865421,0.6238008109753362,0.0023492401855678934,0.01629720591966949,6.056726054414177,11.63684607413792,23.904244843334954,0.0,0.0,0,0.0,0.0,0.0,0.0
