,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.4734019288603462,0.9534621704702806,2.728626136188745,1.9551734520718502,0.36390237817683285,2.7059615575219413,2.378147357170685,0.5195887580631314,1.542302817095982,2.3652816531139083,0.5607368702704258,2.74790597110399,1.8311051935269897,1.2019265817218934,1.9472571821982991,0.5038571131002484,2.748289510845165,0.1381125624015972,-7.044895472269353,-7.044895472269353,0.5870746226891127,0.5870746226891127,0.007829720713661772,0.007829720713661772,4.009789736782665,8.120441000124874,20.431415751274702,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.447085062407509,1.9995452729671281,2.856192959008315,2.7813949525563753,1.1463337411291157,0.8603462063280476,1.2573816062587764,3.084737355942251,0.5127244077382176,0.19999037233052755,0.7563437260800882,1.1210056075219526,2.0119236318261935,3.0717393524267567,3.0996333418279427,0.22003924605741032,1.54569908035642,3.027026494673435,-7.876663891111263,-7.876663891111263,0.6563886575926052,0.6563886575926052,0.0027546340649337855,0.007829720713661772,3.396890401345516,8.120441000124874,20.431415751274702,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.7448461782869171,0.09800130983709028,0.05164239422993642,0.3069264504974544,2.8421823605929357,0.41081209741356,1.5793119783870369,1.5386001745055808,2.084673320004741,1.105351564044122,2.5944334378061136,0.5389163069674006,0.18226757277846292,2.1156329975304256,0.18249903298266482,1.1029339757693497,2.025171122988899,2.294750275860997,-6.388190577675158,-7.876663891111263,0.5323492148062632,0.6563886575926052,0.005743926682507939,0.007829720713661772,5.970526450057456,8.120441000124874,20.431415751274702,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.1263866881667157,2.3178301867800797,2.173884746428358,1.0712836087508089,1.4320444509662553,1.53356547783619,2.121728515696915,0.30284361532355164,1.772359519866587,0.5098711821853792,1.7358888553159662,1.553919835801836,1.3516735737232004,0.2232822512521398,1.4875469113742987,2.862453313376367,1.7007116953403902,1.9958451939706823,-7.3794193216792205,-7.876663891111263,0.614951610139935,0.6563886575926052,0.01952023052642248,0.01952023052642248,6.087354482740935,8.120441000124874,20.431415751274702,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.3488542614999557,2.76072927418454,1.2153925098847715,2.457606915518475,2.095426406006047,3.08833715887424,0.48669628060219866,1.8991743870292361,2.5968285786261487,1.4784217735274463,2.419304377765024,2.2703479754690963,2.5232634484734553,2.3228475852947224,0.8691063316493194,1.4350609842191548,0.5869358192563612,1.7529796801320772,-6.975176862531482,-7.876663891111263,0.5812647385442902,0.6563886575926052,0.03513627763726712,0.03513627763726712,5.279699082924338,8.120441000124874,20.431415751274702,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.5495931308263486,0.8860068773059031,0.4979862912353019,1.377805006856552,2.2183209105492208,0.12605290535076305,3.0028426306751284,1.6843640539000184,1.1703746266368056,2.797415961200966,1.0019655381762194,0.17703024279136725,2.2250474770820885,0.8906606464696476,1.8848740517567903,2.040876934438518,1.0392882702189614,1.2658651039975626,-6.250178530000443,-7.876663891111263,0.5208482108333702,0.6563886575926052,0.0033347331345913145,0.03513627763726712,5.010083943199021,8.120441000124874,20.431415751274702,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.12342004194405248,1.8601299674803107,1.7140374636382287,1.7680119195988626,0.8915870428702922,2.2587542164651313,1.3520910586585473,0.6962884181228899,2.3241804688319676,1.9836416377664807,0.10813057605464421,0.8699869840453002,2.9662764490198534,2.5551963555139023,1.1468236636546274,2.7762525268571316,0.9425992420287214,1.2378950888672062,-7.252660170368261,-7.876663891111263,0.6043883475306885,0.6563886575926052,0.001371427800757161,0.03513627763726712,4.0319437886117555,8.120441000124874,20.431415751274702,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,3.0052117748595832,1.5696195024495212,1.3633018590486814,0.7227224338015297,1.5962251124429327,1.0299924327986156,0.8158466112892097,2.2720945063675506,0.7118833762796656,3.1210529331488464,1.5674308387388811,1.8282232142841819,0.965527096172402,1.4565194892581117,2.2591411919585944,1.774779075370584,2.93809826972798,0.5194292605457982,-7.263058821852037,-7.876663891111263,0.605254901821003,0.6563886575926052,0.003259676976951446,0.03513627763726712,5.029730600078601,8.120441000124874,20.431415751274702,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.0055231977677797,2.9801592696087553,2.2194222036707294,2.887219562171762,0.016196799763709954,2.098299592977065,0.23641535239274353,2.6258368069227167,0.10249699506052445,0.8160641051378558,3.094130072273676,3.0635944609150103,0.6367064896120026,0.5403840485449651,2.724379848112897,0.7884803258317433,2.478822475120244,2.781245198572056,-5.703394266706666,-7.876663891111263,0.47528285555888883,0.6563886575926052,0.0001339374792961312,0.03513627763726712,6.347616119855012,8.120441000124874,20.431415751274702,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.7010921520860238,0.48227266164994614,0.8809884106625765,0.35251469683538045,2.7447284415819504,1.6741960432533294,2.610565758970663,1.2329490132789949,3.1173475518460956,1.6469294558620367,2.1595520420739422,2.140852324455148,0.36320853123373875,1.7164555769578917,0.35622886122471115,2.237554568346326,0.09458788996306794,0.9224355482062119,-6.058243240559554,-7.876663891111263,0.5048536033799628,0.6563886575926052,0.0016847241549044851,0.03513627763726712,6.114858862909529,8.120441000124874,20.431415751274702,0.0,0.0,0,0.0,0.0,0.0,0.0
