,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.06292913969009872,0.8364440030573499,0.7294084714019824,2.87223848624021,-9.694311630217769,-9.694311630217769,0.8078593025181474,0.8078593025181474,0.04465498701950916,0.04465498701950916,1.9916141763315949,2.286567748329363,62.93809738128383,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.627598877085321,2.9698676339679233,1.0239115500627596,1.6646351063202502,-9.771971178047988,-9.771971178047988,0.8143309315039989,0.8143309315039989,0.04416587432749737,0.04465498701950916,1.5507595714990572,2.286567748329363,62.93809738128383,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.8031795723035458,0.14388844482952023,1.9683970955056804,2.8085277580098453,-8.966340547678795,-9.771971178047988,0.7471950456398996,0.8143309315039989,0.007636979370945436,0.04465498701950916,1.8505051634501228,2.286567748329363,62.93809738128383,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.6863803658408414,1.6584524780224155,1.764080565158215,2.35644521427325,-7.074311129916934,-9.771971178047988,0.5895259274930779,0.8143309315039989,0.0047506643206263995,0.04465498701950916,4.230869596543684,2.286567748329363,62.93809738128383,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.4436481391089333,1.0590227294211283,2.8374259869579737,1.4822515566294008,-9.116861965256785,-9.771971178047988,0.7597384971047321,0.8143309315039989,0.04298308850973716,0.04465498701950916,3.4640141140786085,2.286567748329363,62.93809738128383,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.430856576837067,0.35710137680264764,0.15048297170619634,0.8174922076885537,-7.285792029208669,-9.771971178047988,0.607149335767389,0.8143309315039989,0.020226306905099502,0.04465498701950916,5.776134056525493,2.286567748329363,62.93809738128383,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.0533556224347556,2.192463216488456,0.5881557574779636,0.989774070502537,-5.92813423416717,-9.771971178047988,0.49401118618059753,0.8143309315039989,0.0010806709458237005,0.04465498701950916,7.355101233868325,2.286567748329363,62.93809738128383,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,3.0920383802614126,2.8192055746332016,2.5383240423373765,0.400576915266523,-9.712745156863821,-9.771971178047988,0.8093954297386518,0.8143309315039989,0.06383511570500658,0.06383511570500658,2.3673888788018473,2.286567748329363,62.93809738128383,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,1.8960233686517272,1.3378832979109143,2.226288129811398,2.0942585961934848,-7.609833494513705,-9.771971178047988,0.6341527912094754,0.8143309315039989,0.06297805789366949,0.06383511570500658,5.9630672626776615,2.286567748329363,62.93809738128383,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.39999833344301905,2.4637881150614915,1.317787504688692,0.09382896860414372,-7.16827017844499,-9.771971178047988,0.5973558482037492,0.8143309315039989,0.007851807685868033,0.06383511570500658,4.980772507087259,2.286567748329363,62.93809738128383,0.0,0.0,0,0.0,0.0,0.0,0.0
