,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.1375907600941402,0.09849421143533381,0.23521683825556086,1.5498902522477247,1.585262718237916,2.6518345029351056,2.6266583090681386,0.4556658870009223,0.17429557329802056,0.9111464788577059,0.22495373441729094,0.09260872645437183,2.2311168398876244,1.6106816598058782,1.278820856103926,2.194159384158874,-7.566640021193709,-7.566640021193709,0.6305533350994758,0.6305533350994758,0.0024133131342264583,0.0024133131342264583,3.5330477761041266,17.977946774551462,41.6791911482959,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.09203564421144211,1.3651653809363158,1.69317228994682,2.6287554659688426,1.2230941618075744,2.006025138194257,0.7029927028724111,2.199797153475083,1.60052218386,0.5954101671663058,2.7107775505060174,1.716499239777141,1.0721562334980759,1.090578401923399,0.8280597243519601,0.6737986162247173,-7.139154750077914,-7.566640021193709,0.5949295625064929,0.6305533350994758,0.007210024221944606,0.007210024221944606,4.722391254347656,17.977946774551462,41.6791911482959,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.4515902845565678,0.3627690089044569,2.725127353677539,2.0061649912539883,0.6833494712694942,1.5382711945256198,1.2091187700922263,0.7214153325709809,2.1627566176136592,2.8231000731226836,0.5766121631502126,2.7048153328987374,2.9215505965606807,2.9223084971295927,2.448182203924938,2.4449682959093004,-6.393423929079851,-7.566640021193709,0.5327853274233209,0.6305533350994758,0.007434879846211245,0.007434879846211245,6.98771696690325,17.977946774551462,41.6791911482959,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.8121858871604632,0.9424309990998,3.099380688219967,0.7140168524224209,2.7218612933155666,0.21414754041885953,3.033438316874195,2.7530721897150534,2.533614342531725,0.028453863999084852,1.596948501654265,0.7239846447967146,0.4322773128061776,2.648593983805164,3.0133912880602307,0.41804789267918885,-5.344183604975889,-7.566640021193709,0.4453486337479908,0.6305533350994758,0.001242126695966287,0.007434879846211245,6.77218332701915,17.977946774551462,41.6791911482959,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.4696095015193385,1.653263766589408,0.40646208425384156,0.4427157553723717,2.0495475777860435,2.2879361489271823,2.279280136854491,2.91914187927665,2.4665867954200085,3.062567509502728,1.9916994916740518,1.0480158941787445,1.390444703011578,2.3075744843517954,1.599888277732989,1.8664837098840994,-7.000589075316972,-7.566640021193709,0.583382422943081,0.6305533350994758,0.007789400642183393,0.007789400642183393,4.879749111114911,17.977946774551462,41.6791911482959,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.042257455793522,1.1586443161780497,1.256439063484091,2.9286682222596014,0.6212233071439206,1.2503398600852216,1.494231408427306,1.5498812917776918,0.4074808073067535,2.5136289922800397,1.372698125752743,2.4100896266946243,1.5814644075705544,0.7687193798457527,0.1139901590443794,0.05397128058249291,-7.358491253497504,-7.566640021193709,0.6132076044581253,0.6305533350994758,0.01119976878330295,0.01119976878330295,4.330597271124908,17.977946774551462,41.6791911482959,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,3.0716441170605964,2.7534186355212924,1.9503376250844222,2.2025956093130468,0.16642535018992016,1.788316301576525,0.32728341609960815,1.2220800540945826,3.1096766273494283,1.3389505779301532,1.0582782984382535,3.0241401600349826,2.7228672380342007,0.47450135325441156,1.9226478689561164,1.4836897639223916,-7.641891541928025,-7.641891541928025,0.6368242951606687,0.6368242951606687,0.0159763011875587,0.0159763011875587,3.8380137660789515,17.977946774551462,41.6791911482959,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.7201369999378031,2.4873136262173685,1.3723319220871724,1.7623507464295183,1.5121069181160964,0.37458134985620495,2.1895087276496303,2.208042819346125,0.785364525740984,1.6225273564501421,2.8938859162623674,1.3656798451958603,0.7015354225442638,2.1170215157003818,1.2170355589348476,3.1240724365455743,-7.399085730291704,-7.641891541928025,0.6165904775243086,0.6368242951606687,0.0034654323082442626,0.0159763011875587,4.806247171479114,17.977946774551462,41.6791911482959,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.50235737306258,2.177278716762003,0.8212039472977519,0.9528001375027894,2.938405305428476,0.8777895611026002,1.7229036621370972,0.014621014313621058,1.5341598584705873,1.1615133136938813,2.4794632338792355,2.1542145823608796,0.24741570974224686,0.26810095207563134,2.5439903208035193,2.620431982239331,-6.749646234528062,-7.641891541928025,0.5624705195440052,0.6368242951606687,0.026791509726151047,0.026791509726151047,5.756548461887057,17.977946774551462,41.6791911482959,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.7921349566080208,3.000263964642099,2.3337027588876715,0.3092085726410797,2.375433037348939,3.1001160839530546,0.011565664932841047,1.8851714794114305,1.172259492543154,2.05886952503776,0.8476505253029905,0.46892113487216514,2.19249000300588,1.2794375365756414,0.5534739163265375,1.1039811861887185,-7.5889150434963275,-7.641891541928025,0.6324095869580273,0.6368242951606687,0.023743445410155262,0.026791509726151047,5.212331210216817,17.977946774551462,41.6791911482959,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,0.01,0.01,0.01,0.01,3.141592653589793,0.01,0.01,3.141592653589793,-7.511970599859195,-7.641891541928025,0.6259975499882663,0.6368242951606687,0.003962674549533347,0.026791509726151047,3.740397540562121,8.248797971363448,14.79537108350343,9.210313771890695e-05,0.009919477862731358,616,59.68378138542175,3.1674485206604004,0.15513896942138672,63.00643181800842
