,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.48236977482953736,2.4418697401518106,0.9283058001888618,2.2920359714389904,1.6343210330408036,1.7172388788398982,2.3166344437131974,0.8964912747585936,1.0890429377283277,0.2681021189643728,0.4776819062114152,1.4686940507054733,-8.374341075344388,-8.374341075344388,0.697861756278699,0.697861756278699,0.00199605518449656,0.00199605518449656,2.539534233871805,9.162963801142169,38.278073509012884,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.8402025309181607,1.0998616214705572,0.5729472524555845,1.4952191325790665,1.0902759991281057,0.05752895002935055,1.1570552032750026,0.039934980555694284,0.24789373479491275,0.6622244832795475,1.660671542401095,2.223413845932541,-7.354512276240715,-8.374341075344388,0.6128760230200596,0.697861756278699,0.0012024963566235176,0.00199605518449656,5.131408609733292,9.162963801142169,38.278073509012884,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.9043909957893208,1.5256564352826056,2.9217332697397502,0.8743955422752786,2.32304647218008,2.435276253472899,1.4314300727064588,3.0186016322944944,2.494959814578459,2.31915111896467,2.303604583159185,2.8662077009810303,-7.59509050188105,-8.374341075344388,0.6329242084900876,0.697861756278699,0.004153026610077161,0.004153026610077161,6.320617861585582,9.162963801142169,38.278073509012884,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.605151751510135,2.7685675873018822,1.6947315671561725,1.741739365286054,0.5473200615589875,0.6026810207580259,3.122216684712999,2.2671109928025266,2.1057203179083306,0.5497876120466103,2.5862342267570932,1.9829322849805873,-8.467397596645789,-8.467397596645789,0.705616466387149,0.705616466387149,0.10101577193292088,0.10101577193292088,5.911153587701165,9.162963801142169,38.278073509012884,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.24952590062009683,2.909937591873496,2.3013387746365086,2.989594989253898,0.14787624119489506,0.6591488433218293,0.13645435465780278,0.9505711372439577,0.44296778908629997,1.1028040554674603,0.8699282501851328,0.16242234563371863,-7.689585655500148,-8.467397596645789,0.6407988046250123,0.705616466387149,0.008041323320817893,0.10101577193292088,4.758157750173751,9.162963801142169,38.278073509012884,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.0008502028331943,0.3225999100174084,0.2548500426225955,1.8995537849759208,2.6897695835389133,1.304715867768092,0.8368466303940268,0.4066767826284205,0.7309288779830446,1.5117809446585417,2.1762163159502435,1.8143722660031254,-7.515845237564098,-8.467397596645789,0.6263204364636749,0.705616466387149,0.03087239154280068,0.10101577193292088,5.469937101574125,9.162963801142169,38.278073509012884,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.7342437272650162,0.37575083730419173,2.765004700693783,2.7273374292845696,2.89724563524047,2.1920853863796057,1.688390544065903,1.9093963792196125,2.9294891095482067,2.944281243850954,1.2441192974312647,0.8065696560037628,-7.067378491064437,-8.467397596645789,0.588948207588703,0.705616466387149,0.002442533507360453,0.10101577193292088,4.701854309597728,9.162963801142169,38.278073509012884,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.4366292881458196,0.67177251238768,1.194758555247578,0.23883046125670937,2.0969645660313763,1.0195458494288003,2.078302995866998,1.3799146250666574,2.730204998141409,2.7364286336533215,0.061840153919229104,2.5237055759436307,-8.294323345905964,-8.467397596645789,0.6911936121588304,0.705616466387149,0.07747825111441613,0.10101577193292088,5.6341114899364015,9.162963801142169,38.278073509012884,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.6612315469527573,1.784589532231331,1.536104131066251,1.189452548807384,0.8970376338473127,2.8297411610792524,0.3523813959367491,2.7632332891369606,1.664511185555003,1.7785521551882055,2.9822701292537137,0.5481848624873733,-5.85366056928121,-8.467397596645789,0.48780504744010084,0.705616466387149,0.025156553944263537,0.10101577193292088,8.04846722747022,9.162963801142169,38.278073509012884,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.5535172807921722,2.134517776084266,2.1993206741696167,0.6150584725096641,1.4867140360845135,2.712019728787141,2.6332630647457416,1.7798641231209573,1.2984257027286248,1.9953248646784707,1.3128455546135485,1.1144683824482615,-6.8781528848033116,-8.467397596645789,0.5731794070669426,0.705616466387149,0.010674893280190426,0.10101577193292088,5.705851475126224,9.162963801142169,38.278073509012884,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,3.141592653589793,1.0750181677763104,3.141592653589793,3.141592653589793,0.01,3.141592653589793,1.908885657554125,3.141592653589793,0.01,0.01,3.141592653589793,-5.757064669457738,-8.467397596645789,0.47975538912147814,0.705616466387149,0.0008797795548239638,0.10101577193292088,4.784963067339177,3.5463888230808327,16.277878693537563,3.729248858039853e-05,0.009461661076644217,372,25.147918701171875,2.0674893856048584,0.1328890323638916,27.348371744155884
11,2,2.5073530965590107,1.8933700711201322,1.7115550328325568,2.0515603527259096,0.4602482676531636,0.7384527961189732,2.5879240855064594,1.6523426016290987,2.319808649300978,0.9413867512465298,1.342207396453341,2.6059223953942015,-6.64355277004908,-8.467397596645789,0.55362939750409,0.705616466387149,0.006101515851033168,0.10101577193292088,4.399237508770625,3.1496955655681225,20.618982952189583,1.7024212000824365e-05,0.009430806392752263,75,5.338931560516357,2.5852622985839844,0.14197039604187012,8.066209316253662
