,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.5215935998147216,0.5739073361234187,1.8612227170419877,1.0580840324082212,0.805632144592759,0.013859494137480138,0.05648283420123523,1.0005348683171251,2.499165596238311,0.4624070498442704,2.3250409780675927,0.6206163195887243,2.678953717225712,2.0989088971019734,0.2553647682898607,2.5788402137281925,-7.233776472753308,-7.233776472753308,0.6028147060627757,0.6028147060627757,0.025022965713050564,0.025022965713050564,5.331708879331124,6.382925913238463,28.777570352111702,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.757147205052613,2.4829613764067764,1.1470591776651442,1.915622848930506,3.0195866948253243,0.5776525707653235,2.494375077584483,2.981201384625159,0.7404264542563734,0.19388411921606644,0.05750018406769097,1.7247069824500099,1.0129131193628462,1.398813615297106,2.017100707294709,0.8203006712022965,-7.545852039877629,-7.545852039877629,0.6288210033231357,0.6288210033231357,0.03783018829571655,0.03783018829571655,4.875244079231706,6.382925913238463,28.777570352111702,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.167754973124649,0.7288288192381003,0.3675046755855194,2.9145433676740224,2.070723884817068,1.8616770763645218,1.5176147410958036,0.15052564510085412,1.6826308306874518,2.5070136422329425,0.3410343831978195,1.0388471203286422,0.7232551310107169,0.9531812444575847,2.634016568869755,0.16895032522676007,-6.543764851825537,-7.545852039877629,0.5453137376521281,0.6288210033231357,0.006053980864273594,0.03783018829571655,6.028973822603611,6.382925913238463,28.777570352111702,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.5055223054025435,1.0480468200406745,1.3567876298959507,1.5906035498580195,0.9701559156461177,2.674573909468607,0.6824983588533345,1.5889381283721145,3.011089159402653,1.0727430971349077,0.7636241204344937,1.4253375982871448,1.7420696220656287,0.8800938376590176,2.456525885064943,1.479226453351671,-6.81805582369642,-7.545852039877629,0.5681713186413683,0.6288210033231357,0.0026786364509040093,0.03783018829571655,4.598988655678873,6.382925913238463,28.777570352111702,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.956185515514982,1.9955877991443065,0.0665679780595787,0.5464635596700668,0.1616263813290465,2.999628862633599,2.775038218039769,1.8946751074868204,1.1575655229815018,1.6726467785812085,2.925057964953285,2.900192450637703,1.3148142598424641,1.5925635027297675,0.5358416274209711,2.932281447348146,-4.140783609041297,-7.545852039877629,0.34506530075344144,0.6288210033231357,0.0008756938554650342,0.03783018829571655,5.746052629556456,6.382925913238463,28.777570352111702,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.729225610438126,0.2298759529743252,1.953846888817439,0.08844300402722025,0.4071202804045056,1.2241804216082293,0.9597435958241578,2.631672836674981,0.4907334460243788,2.855722282786291,2.7934508589847264,0.22880631785408082,2.1572791950064545,3.0390437208651715,2.8952056157786163,2.468356990612267,-6.710914610481189,-7.545852039877629,0.5592428842067657,0.6288210033231357,0.012006573508498269,0.03783018829571655,6.395055707704785,6.382925913238463,28.777570352111702,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.0242160999247547,2.6411588058590123,2.41205720820309,2.5623240173731725,2.5019636184783316,2.4390071576649857,2.9849392124957648,2.3899368821202276,0.20266951319602766,1.2635211300138953,1.7170212124996733,2.308225907644934,2.9988425347616965,0.2609407053177899,1.5432228264308159,1.9654962747075573,-7.785346500390958,-7.785346500390958,0.6487788750325798,0.6487788750325798,0.011802326528600535,0.03783018829571655,4.678147615474515,6.382925913238463,28.777570352111702,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.2888209006324387,1.2652566153280504,0.8707792670372586,0.8261707435964547,2.7109186815894883,0.7698222509268638,0.6212294276214552,0.3866116553139771,1.9726361801560088,2.7989716420987527,1.039558608288071,2.095873411905115,0.5009679291489272,2.452168152820714,0.734029029982234,0.4553528462251472,-7.5308830178328705,-7.785346500390958,0.6275735848194058,0.6487788750325798,0.01307271021689553,0.03783018829571655,4.9901942674894855,6.382925913238463,28.777570352111702,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.9422961066251669,1.8421290120670533,2.9122382276301573,2.4731819697380897,1.4296079674493758,1.9925719600537517,1.8358164129033079,0.7935704122004599,2.6968457575370137,2.1581496500176502,1.3288122783435627,2.802597679004664,0.06432517671269164,2.7263790250793596,1.1501387390881426,1.1924550856165579,-7.77406025864719,-7.785346500390958,0.6478383548872658,0.6487788750325798,0.011215957975562314,0.03783018829571655,4.464896110880559,6.382925913238463,28.777570352111702,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,0.055550990835331535,2.829202180328622,2.7694277220803816,1.3789676349217976,1.8754474692035032,1.4512521613026492,2.1332524193556384,1.3777745515379678,1.5122681398822764,0.757763493024651,1.901098075034994,0.8711558356178057,2.4750395358422397,0.368032744356445,1.8720912877618376,1.6571929333535382,-6.220698956399032,-7.785346500390958,0.5183915796999193,0.6487788750325798,0.0005548383703910379,0.03783018829571655,6.59547037855193,6.382925913238463,28.777570352111702,0.0,0.0,0,0.0,0.0,0.0,0.0
